,pairId,playerId1,playerId2,player1Name,player2Name,icetime,corsiPercentage,cf_inf_on1,cf_inf_on2,cf_inf_on1_std,cf_inf_on2_std
642,84713318476808,8471331,8476808,Kevin Porter,Brian Flynn,13352.0,0.5647273816656679,-0.14080296029220374,-0.13892290953513003,6.984897917863717,7.184952749743985
643,84675148467389,8467514,8467389,Pavel Datsyuk,Brad Richards,25016.0,0.56,0.018693088192140106,-0.022608604976120494,4.714729128317536,5.346764074664457
644,84675148471794,8467514,8471794,Pavel Datsyuk,Darren Helm,78706.0,0.5755052981983584,0.0014331055453469244,-0.08940583098119054,4.714729128317536,5.951177292393717
645,84675148468083,8467514,8468083,Pavel Datsyuk,Henrik Zetterberg,87828.0,0.5869242155121372,-0.018638758487170337,-0.08705794678688883,5.427593390330127,6.404264435187588
646,84675148471716,8467514,8471716,Pavel Datsyuk,Justin Abdelkader,103932.0,0.5847379055536313,-0.017194461796509408,-0.11482702123148752,5.427593390330127,6.7610892966572855
647,84675148466149,8467514,8466149,Pavel Datsyuk,Daniel Cleary,13836.0,0.5394882914137035,0.03960191794590251,-0.035586030403702895,4.375904287780789,5.525002409132
648,84675148475193,8467514,8475193,Pavel Datsyuk,Tomas Tatar,53690.0,0.5827297448314397,-0.008644172893110702,-0.02830677060886655,5.119610029503899,5.438039311268448
649,84675148459444,8467514,8459444,Pavel Datsyuk,Todd Bertuzzi,20544.0,0.55,0.029363757458332307,-0.08198138919171477,4.545929537227935,5.956762662183569
650,84675148471309,8467514,8471309,Pavel Datsyuk,Johan Franzen,22812.0,0.5724811502717868,0.004395298938950742,-0.06690562673101752,4.932482299436627,5.957877160104047
651,84702748470358,8470274,8470358,Chris Higgins,Alexandre Burrows,30590.0,0.54,-0.0481199070239654,-0.03221225631042712,5.713309083644923,5.495483403170662
652,84702748474009,8470274,8474009,Chris Higgins,Nick Bonino,45518.0,0.530161254888176,-0.04028797240012061,-0.06570185834722053,5.713309083644923,6.170453783693653
653,84702748468085,8470274,8468085,Chris Higgins,Radim Vrbata,14928.0,0.51,-0.010854769074483961,-0.024995930240788278,5.169686267553652,5.3978727340913215
