lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,player1Name,player2Name,goalsFor_per60,dZoneGiveaways_per60,corsi_influence_on_player1,corsi_influence_on_player2,corsi_influence_on_player1_stdDevs,corsi_influence_on_player2_stdDevs,combined_corsi_influence,combined_corsi_influence_negative
84695558476874,Maatta-Ehrhoff,pairing,16,9939.0,0.42,0.45,0.43,66.23,4.53,4.11,15.23,1.96,36.99,28.18,4.49,4.63,4.58,66.0,25.0,40.0,131.0,7.0,2.0,0.0,17.0,1.0,29.0,35.0,59.0,84.0,16.0,32.0,70.0,92.0,13.0,16.0,71.0,18.0,2.0,1.99,2.11,0.43,2.0,4.0,1.0,133.59,91.0,92.86,9.0,0.84,0.29,0.29,5.08,5.16,5.13,86.37,6.37,5.79,20.59,2.72,49.84,37.68,6.28,6.52,6.44,81.0,42.0,39.0,162.0,5.0,4.0,0.0,18.0,2.0,41.0,53.0,76.0,118.0,7.0,14.0,95.0,76.0,20.0,19.0,102.0,14.0,7.0,2.88,1.42,2.07,2.0,2.0,1.0,164.46,123.0,124.92,9.0,1.19,1.35,1.35,6.21,6.36,6.29,8469555,8476874,Christian Ehrhoff,Olli Maatta,2.5354663447026864,3.2598853003320256,-0.048971688158889914,-0.05582536216220574,2.9569934893669423,2.8110228913344284,-0.10479705032109565,0.10479705032109565
84685428469555,Martin-Ehrhoff,pairing,38,11129.0,0.47,0.47,0.45,74.54,5.61,5.07,16.92,2.26,41.86,31.29,5.41,5.74,5.52,77.0,26.0,37.0,140.0,7.0,5.0,2.0,18.0,1.0,40.0,32.0,70.0,96.0,8.0,16.0,80.0,87.0,29.0,14.0,80.0,18.0,5.0,2.26,2.18,1.17,3.0,3.0,1.0,146.11,103.0,106.61,8.0,1.03,0.96,0.96,5.69,5.83,5.68,92.44,6.26,5.81,20.95,2.77,51.76,39.43,6.17,6.14,6.05,92.0,35.0,33.0,160.0,2.0,2.0,0.0,18.0,7.0,45.0,53.0,90.0,125.0,9.0,18.0,71.0,89.0,20.0,16.0,112.0,12.0,3.0,3.83,1.47,0.97,0.0,2.0,0.0,156.69,127.0,124.43,8.0,1.19,0.69,0.69,6.76,6.69,6.6,8468542,8469555,Paul Martin,Christian Ehrhoff,2.264354389433013,2.587833587923443,-0.049429363018549166,-0.02820029484121772,2.947245860148426,3.399385803778494,-0.07762965785976689,0.07762965785976689
84755988476431,Stanton-Clendening,pairing,16,10704.0,0.43,0.5,0.52,90.61,6.62,5.93,19.74,2.83,53.06,38.82,6.45,6.63,6.48,91.0,36.0,40.0,167.0,8.0,3.0,0.0,20.0,2.0,50.0,44.0,83.0,119.0,13.0,29.0,83.0,87.0,23.0,35.0,102.0,21.0,4.0,3.19,2.34,1.08,5.0,1.0,2.0,166.91,127.0,127.04,25.0,1.21,0.67,0.67,7.15,7.19,7.06,83.44,8.88,6.13,18.5,2.84,45.84,33.82,8.59,8.81,8.53,85.0,31.0,49.0,165.0,3.0,7.0,1.0,21.0,3.0,42.0,40.0,82.0,113.0,11.0,25.0,73.0,89.0,21.0,23.0,79.0,26.0,11.0,2.58,3.14,3.16,1.0,0.0,2.0,163.64,116.0,115.48,12.0,1.28,2.03,2.03,8.13,8.09,7.92,8475598,8476431,Ryan Stanton,Adam Clendening,2.690582959641256,8.408071748878925,0.006663230240549822,-0.012309687623566656,4.141914497621396,3.737826388717039,-0.005646457383016834,0.005646457383016834
84751868476473,Moore-Murphy,pairing,9,6778.0,0.4,0.4,0.34,37.91,3.14,2.81,8.97,1.27,22.25,15.56,2.99,3.0,2.86,36.0,18.0,32.0,86.0,1.0,3.0,0.0,13.0,1.0,18.0,18.0,35.0,53.0,13.0,34.0,51.0,62.0,7.0,16.0,43.0,8.0,3.0,1.45,0.95,0.74,1.0,0.0,0.0,82.41,54.0,51.79,7.0,0.59,0.61,0.61,3.12,2.98,2.9,73.61,4.66,4.62,17.99,2.39,42.34,31.01,4.59,4.93,4.86,74.0,29.0,27.0,130.0,3.0,4.0,2.0,23.0,0.0,33.0,40.0,71.0,100.0,9.0,24.0,64.0,71.0,14.0,10.0,88.0,11.0,4.0,2.23,1.43,1.0,1.0,0.0,2.0,136.22,103.0,107.8,6.0,0.94,0.8,0.8,4.81,5.07,5.02,8475186,8476473,John Moore,Connor Murphy,0.5311301268810859,3.717910888167601,-0.08702843367565405,-0.07968605529257905,2.1464550979048376,2.302834196624726,-0.1667144889682331,0.1667144889682331
84661588470613,Hannan-Burns,pairing,43,13224.0,0.47,0.5,0.49,106.73,7.74,7.05,25.33,3.37,62.77,46.73,7.59,7.54,7.39,106.0,47.0,68.0,221.0,10.0,2.0,1.0,35.0,8.0,51.0,47.0,96.0,143.0,14.0,28.0,127.0,84.0,21.0,38.0,128.0,18.0,7.0,3.61,2.39,1.73,6.0,1.0,3.0,216.85,153.0,151.49,22.0,1.45,0.43,0.3,8.89,8.69,8.53,111.07,8.67,7.15,25.57,3.57,63.15,48.9,8.47,8.84,8.64,118.0,39.0,62.0,219.0,9.0,4.0,3.0,36.0,4.0,44.0,60.0,109.0,148.0,9.0,20.0,108.0,75.0,29.0,47.0,121.0,31.0,5.0,3.69,3.67,1.3,1.0,4.0,4.0,222.56,157.0,159.11,27.0,1.47,1.09,1.09,9.04,9.28,9.16,8466158,8470613,Scott Hannan,Brent Burns,2.722323049001815,5.989110707803993,0.023058640511783857,-0.023858931200799183,4.4911064552666815,3.491848831136071,-0.0008002906890153261,0.0008002906890153261
84621968474581,Gardiner-Robidas,pairing,37,11169.0,0.53,0.49,0.47,70.05,5.47,4.37,17.08,2.27,39.04,28.76,5.39,5.44,5.36,68.0,29.0,35.0,132.0,5.0,4.0,0.0,16.0,5.0,32.0,35.0,63.0,92.0,14.0,31.0,104.0,105.0,26.0,16.0,74.0,21.0,2.0,2.15,2.52,0.8,4.0,1.0,0.0,129.83,97.0,95.93,10.0,0.9,1.05,1.05,5.32,5.28,5.23,80.35,4.87,4.87,19.85,2.6,45.13,33.68,4.8,4.94,4.88,74.0,37.0,24.0,135.0,5.0,2.0,1.0,23.0,6.0,39.0,36.0,69.0,106.0,12.0,27.0,85.0,125.0,33.0,32.0,93.0,16.0,2.0,2.61,1.77,0.49,2.0,3.0,0.0,137.38,111.0,112.47,17.0,0.99,0.2,0.23,5.62,5.71,5.64,8462196,8474581,Stephane Robidas,Jake Gardiner,1.6116035455278002,3.2232070910556003,0.01649259992616703,-0.018622796803140163,4.351261917793124,3.6033688230462673,-0.002130196876973134,0.002130196876973134
84718168475716,Marincin-Fayne,pairing,31,20086.0,0.39,0.47,0.45,128.84,8.68,7.81,31.87,4.16,71.82,54.66,8.54,8.61,8.46,132.0,47.0,86.0,265.0,7.0,7.0,1.0,19.0,7.0,66.0,73.0,125.0,172.0,18.0,42.0,187.0,164.0,33.0,61.0,144.0,30.0,5.0,3.99,3.22,1.47,1.0,5.0,1.0,261.63,179.0,177.42,43.0,1.6,1.67,1.34,8.95,8.9,8.82,157.77,13.5,10.36,37.95,5.04,85.09,65.05,12.94,13.54,12.99,146.0,71.0,87.0,304.0,12.0,15.0,3.0,33.0,4.0,72.0,81.0,134.0,205.0,23.0,52.0,212.0,159.0,38.0,50.0,164.0,39.0,14.0,5.03,4.52,3.95,7.0,2.0,3.0,306.27,217.0,218.14,27.0,2.15,3.55,4.05,11.58,11.66,11.45,8471816,8475716,Mark Fayne,Martin Marincin,1.2546051976501045,7.706860499850642,-0.04521542631862252,-0.04357969473805967,3.03699492902183,3.07183299061039,-0.08879512105668219,0.08879512105668219
84686748476244,Engelland-Diaz,pairing,35,17436.0,0.54,0.45,0.46,111.57,9.89,7.36,26.57,3.6,63.41,45.16,9.67,9.61,9.4,117.0,39.0,65.0,221.0,6.0,7.0,3.0,33.0,4.0,41.0,65.0,111.0,150.0,17.0,49.0,147.0,173.0,51.0,54.0,112.0,35.0,9.0,2.96,4.41,2.52,0.0,2.0,4.0,214.56,156.0,151.76,24.0,1.52,1.88,1.88,9.53,9.29,9.24,130.66,8.32,8.2,29.46,4.11,72.45,58.45,8.24,8.36,8.27,119.0,62.0,87.0,268.0,13.0,2.0,0.0,27.0,2.0,65.0,72.0,106.0,168.0,14.0,43.0,153.0,100.0,30.0,50.0,150.0,29.0,2.0,4.14,3.67,0.51,6.0,6.0,1.0,271.13,181.0,182.63,26.0,1.68,0.49,0.49,9.51,9.58,9.49,8468674,8476244,Deryk Engelland,Raphael Diaz,1.2388162422573985,4.955264969029594,-0.017005169477129767,-0.03925328664789096,3.637821297450103,3.1639774923694604,-0.05625845612502073,0.05625845612502073
84596708470607,Timonen-Seabrook,pairing,15,8583.0,0.39,0.45,0.43,63.35,4.56,4.14,14.58,1.98,35.87,25.87,4.45,4.58,4.47,72.0,15.0,35.0,122.0,1.0,3.0,1.0,19.0,3.0,27.0,34.0,71.0,86.0,5.0,13.0,71.0,69.0,17.0,23.0,69.0,15.0,3.0,1.8,1.94,0.82,0.0,0.0,1.0,124.2,87.0,88.16,14.0,0.85,0.82,0.82,4.59,4.63,4.56,83.86,7.11,5.36,19.4,2.65,46.07,34.4,6.88,7.04,6.82,94.0,21.0,34.0,149.0,3.0,6.0,1.0,24.0,4.0,31.0,47.0,91.0,112.0,7.0,17.0,89.0,100.0,15.0,16.0,83.0,27.0,5.0,2.66,3.09,1.36,1.0,1.0,1.0,146.32,115.0,113.17,9.0,1.12,1.38,1.38,6.85,6.78,6.68,8459670,8470607,Kimmo Timonen,Brent Seabrook,0.4194337644180356,5.872072701852499,-0.08637923353364557,-0.05771937574153502,2.1602818619041066,2.770683900200237,-0.1440986092751806,0.1440986092751806
84703788477499,Benoit-Ristolainen,pairing,45,14427.0,0.36,0.37,0.37,93.09,7.19,5.92,21.3,2.86,50.01,40.72,6.89,6.98,6.7,96.0,32.0,48.0,176.0,1.0,6.0,0.0,23.0,3.0,43.0,52.0,95.0,127.0,21.0,56.0,83.0,129.0,14.0,25.0,101.0,20.0,7.0,2.79,2.41,1.99,0.0,1.0,0.0,170.62,128.0,124.69,19.0,1.23,1.7,1.7,6.71,6.54,6.47,157.95,13.0,10.66,36.92,4.97,88.44,68.0,12.55,13.14,12.7,158.0,64.0,80.0,302.0,10.0,8.0,2.0,44.0,3.0,75.0,82.0,148.0,212.0,14.0,40.0,131.0,86.0,37.0,26.0,173.0,37.0,12.0,5.25,4.43,3.32,4.0,4.0,2.0,310.53,222.0,227.13,14.0,2.2,1.97,2.56,12.64,12.87,12.63,8470378,8477499,Andre Benoit,Rasmus Ristolainen,0.2495321272613849,4.741110417966313,-0.0880740285778831,-0.07724050675983957,2.1241858576252035,2.3549198636215536,-0.16531453533772267,0.16531453533772267
84621968476853,Rielly-Robidas,pairing,42,14519.0,0.45,0.48,0.48,130.81,9.8,7.92,31.51,4.02,72.52,56.23,9.43,9.72,9.36,119.0,63.0,55.0,237.0,13.0,7.0,1.0,30.0,3.0,75.0,54.0,106.0,169.0,16.0,35.0,109.0,155.0,47.0,41.0,141.0,34.0,7.0,3.58,4.04,2.18,8.0,3.0,2.0,238.32,182.0,181.53,29.0,1.63,1.94,1.94,9.49,9.41,9.26,142.04,12.08,9.5,32.99,4.55,80.36,59.52,11.59,12.33,11.82,137.0,62.0,57.0,256.0,5.0,11.0,1.0,34.0,5.0,75.0,69.0,132.0,194.0,22.0,47.0,128.0,182.0,37.0,32.0,147.0,43.0,9.0,4.4,5.14,2.55,2.0,2.0,1.0,255.81,199.0,199.25,21.0,1.98,2.49,2.49,11.57,11.75,11.56,8462196,8476853,Stephane Robidas,Morgan Rielly,3.223362490529651,7.190577863489221,0.005716172585852608,-0.02290727075244836,4.121743918723051,3.512117441038213,-0.017191098166595753,0.017191098166595753
84703788471236,Benoit-Meszaros,pairing,30,6600.0,0.49,0.33,0.35,38.69,4.59,2.67,8.65,1.28,19.56,15.25,4.5,4.53,4.44,42.0,10.0,11.0,63.0,8.0,4.0,2.0,8.0,2.0,8.0,22.0,34.0,44.0,10.0,20.0,35.0,40.0,6.0,11.0,33.0,12.0,7.0,0.83,1.71,2.05,1.0,3.0,4.0,60.33,52.0,50.56,6.0,0.55,1.05,1.05,4.09,4.01,4.0,69.48,4.75,4.43,15.81,2.1,39.21,28.71,4.62,4.88,4.75,66.0,29.0,32.0,127.0,6.0,2.0,0.0,16.0,3.0,23.0,45.0,60.0,89.0,3.0,6.0,62.0,39.0,4.0,14.0,78.0,15.0,2.0,2.48,1.74,0.52,3.0,3.0,0.0,132.22,95.0,98.24,8.0,0.91,0.43,0.43,5.22,5.33,5.22,8470378,8471236,Andre Benoit,Andrej Meszaros,4.363636363636363,3.2727272727272725,-0.12522836594748282,-0.10467321403276825,1.3328670930153934,1.770653864926114,-0.22990157998025107,0.22990157998025107
84703788474567,Benoit-Bogosian,pairing,17,13157.0,0.38,0.38,0.36,71.73,5.82,4.74,16.29,2.29,39.51,30.36,5.71,5.93,5.82,76.0,23.0,46.0,145.0,8.0,3.0,1.0,16.0,4.0,29.0,39.0,68.0,91.0,17.0,35.0,114.0,116.0,19.0,17.0,69.0,26.0,4.0,1.6,3.18,1.04,2.0,4.0,2.0,144.88,99.0,99.94,10.0,0.99,0.71,0.71,6.09,6.15,6.07,123.02,9.39,7.99,29.31,4.09,72.17,54.05,9.11,9.46,9.17,125.0,52.0,55.0,232.0,11.0,6.0,3.0,39.0,6.0,52.0,63.0,114.0,166.0,10.0,23.0,126.0,90.0,14.0,14.0,140.0,32.0,5.0,4.14,3.73,1.52,6.0,3.0,2.0,234.74,177.0,177.22,7.0,1.64,1.55,1.58,9.45,9.49,9.33,8470378,8474567,Andre Benoit,Zach Bogosian,2.1889488485216995,2.736186060652124,-0.07637078604514463,-0.10416969180502139,2.3734433085335622,1.7813779584081373,-0.18054047785016603,0.18054047785016603
84661428470602,Phaneuf-Brewer,pairing,15,8901.0,0.41,0.44,0.42,60.62,4.65,3.77,15.23,1.99,34.34,26.02,4.58,4.59,4.52,66.0,20.0,34.0,120.0,8.0,4.0,1.0,8.0,5.0,23.0,38.0,58.0,78.0,8.0,16.0,96.0,66.0,25.0,18.0,67.0,15.0,4.0,1.88,1.67,1.1,4.0,2.0,2.0,117.19,86.0,84.95,9.0,0.77,0.59,0.43,4.99,4.93,4.86,84.59,6.59,5.46,20.42,2.81,46.51,35.21,6.41,6.66,6.48,83.0,34.0,33.0,150.0,8.0,6.0,2.0,23.0,3.0,40.0,37.0,75.0,109.0,12.0,24.0,74.0,57.0,21.0,12.0,90.0,22.0,5.0,2.65,2.5,1.44,4.0,3.0,1.0,153.91,117.0,119.53,7.0,1.12,1.44,1.51,6.2,6.33,6.23,8466142,8470602,Eric Brewer,Dion Phaneuf,3.235591506572296,3.640040444893832,-0.03631565247382362,-0.015694588636997575,3.226543674680131,3.6657342487972926,-0.0520102411108212,0.0520102411108212
84718168474048,Aulie-Fayne,pairing,17,6211.0,0.42,0.43,0.41,42.13,3.76,2.93,10.42,1.41,22.3,17.18,3.57,3.85,3.66,40.0,18.0,28.0,86.0,4.0,6.0,2.0,9.0,0.0,22.0,17.0,36.0,54.0,5.0,16.0,59.0,56.0,13.0,24.0,44.0,10.0,4.0,1.4,1.34,1.02,1.0,1.0,2.0,87.76,58.0,59.2,22.0,0.61,1.1,1.1,3.27,3.37,3.33,60.29,5.26,4.34,14.63,1.96,33.96,23.85,5.07,5.26,5.06,49.0,35.0,31.0,115.0,3.0,7.0,1.0,16.0,1.0,26.0,31.0,46.0,81.0,5.0,16.0,60.0,63.0,8.0,24.0,63.0,15.0,6.0,1.99,1.8,1.48,0.0,2.0,1.0,113.88,84.0,83.38,13.0,0.9,1.15,1.36,4.8,4.76,4.66,8471816,8474048,Mark Fayne,Keith Aulie,2.3184672355498317,12.75156979552407,-0.08349377993039336,-0.02452723304286969,2.221736694430139,3.477615236204934,-0.10802101297326305,0.10802101297326305
84712368477499,Meszaros-Ristolainen,pairing,27,12362.0,0.43,0.42,0.41,90.38,6.83,6.17,20.73,2.87,50.3,38.11,6.72,6.81,6.71,99.0,26.0,37.0,162.0,8.0,3.0,1.0,23.0,3.0,33.0,55.0,91.0,117.0,7.0,20.0,65.0,84.0,21.0,16.0,92.0,32.0,1.0,2.93,3.7,0.21,2.0,5.0,1.0,161.05,125.0,124.13,11.0,1.27,0.34,0.34,7.76,7.75,7.65,127.53,9.11,8.36,30.01,4.03,72.92,52.57,8.93,9.21,9.03,126.0,51.0,49.0,226.0,9.0,6.0,2.0,34.0,8.0,50.0,70.0,117.0,168.0,18.0,45.0,102.0,76.0,17.0,32.0,141.0,32.0,4.0,4.1,3.8,1.21,1.0,7.0,1.0,228.78,177.0,180.23,17.0,1.71,1.29,1.29,9.53,9.64,9.55,8471236,8477499,Andrej Meszaros,Rasmus Ristolainen,2.3297201100145606,3.203365151270021,-0.009585451349704843,-0.026041621698293438,3.7958475898837545,3.445361554810267,-0.03562707304799828,0.03562707304799828
84701108476279,Daley-Jokipakka,pairing,35,19305.0,0.47,0.46,0.45,151.2,13.61,10.21,36.18,4.93,83.67,61.39,13.19,13.7,13.27,145.0,65.0,80.0,290.0,12.0,16.0,6.0,37.0,6.0,58.0,81.0,133.0,198.0,17.0,37.0,186.0,105.0,42.0,54.0,160.0,35.0,15.0,4.9,4.47,4.24,3.0,2.0,7.0,293.03,210.0,212.58,27.0,2.13,3.35,3.52,12.21,12.24,12.11,185.55,15.1,12.07,44.82,6.06,102.58,75.37,14.65,14.93,14.48,175.0,81.0,84.0,340.0,12.0,14.0,3.0,45.0,4.0,88.0,93.0,163.0,244.0,22.0,47.0,197.0,113.0,39.0,40.0,191.0,53.0,12.0,4.85,6.74,3.51,1.0,7.0,4.0,334.51,256.0,251.76,26.0,2.49,3.5,3.5,14.09,13.94,13.79,8470110,8476279,Trevor Daley,Jyrki Jokipakka,2.237762237762238,5.034965034965035,-0.013802513726992371,-0.03020593170874064,3.7060319498554626,3.356669442765884,-0.04400844543573301,0.04400844543573301
84702228475246,Connauton-Wisniewski,pairing,36,28726.0,0.42,0.48,0.47,218.14,15.54,14.38,51.36,7.14,125.1,93.49,15.22,15.68,15.36,225.0,82.0,118.0,425.0,20.0,12.0,2.0,47.0,11.0,106.0,111.0,205.0,287.0,41.0,100.0,201.0,286.0,49.0,55.0,246.0,56.0,5.0,7.25,6.78,1.5,11.0,8.0,1.0,420.91,307.0,306.11,28.0,2.94,1.36,1.39,17.09,17.2,16.96,256.59,21.32,16.91,59.44,8.15,141.65,105.53,20.6,21.4,20.68,254.0,99.0,114.0,467.0,26.0,19.0,7.0,54.0,17.0,106.0,131.0,228.0,327.0,42.0,102.0,251.0,218.0,44.0,61.0,262.0,69.0,22.0,7.61,7.98,5.72,9.0,8.0,9.0,469.8,353.0,355.11,44.0,3.49,4.16,4.16,20.65,20.7,20.4,8470222,8475246,James Wisniewski,Kevin Connauton,2.50644015874121,3.509016222237694,-0.040248266622961104,0.005262750707967279,3.142786256556217,4.11208687016137,-0.034985515914993826,0.034985515914993826
84697608470151,Bouwmeester-Michalek,pairing,15,10609.0,0.56,0.49,0.52,82.25,5.96,5.17,20.12,2.55,45.1,35.1,5.73,6.02,5.78,88.0,26.0,39.0,153.0,5.0,4.0,0.0,23.0,2.0,35.0,45.0,83.0,109.0,15.0,30.0,109.0,70.0,22.0,12.0,87.0,22.0,5.0,2.18,2.58,1.2,3.0,1.0,1.0,153.02,114.0,113.83,8.0,1.07,0.88,0.88,6.16,6.19,6.06,75.43,4.76,4.69,18.45,2.44,42.39,32.26,4.73,4.77,4.73,70.0,35.0,53.0,158.0,5.0,3.0,1.0,18.0,5.0,33.0,41.0,65.0,100.0,11.0,24.0,87.0,72.0,26.0,20.0,85.0,17.0,3.0,2.01,1.99,0.77,1.0,2.0,2.0,156.23,105.0,104.2,12.0,0.97,0.53,0.53,5.21,5.17,5.14,8469760,8470151,Zbynek Michalek,Jay Bouwmeester,1.6966726364407578,2.7146762183052124,0.001899862762189175,-0.002170653605737538,4.040463567926092,3.953769087237349,-0.000270790843548363,0.000270790843548363
84703248474574,Gorges-Myers,pairing,39,36710.0,0.37,0.35,0.37,196.48,15.51,13.14,44.41,6.35,107.04,84.56,14.87,15.09,14.47,196.0,75.0,87.0,358.0,16.0,8.0,1.0,47.0,5.0,79.0,116.0,180.0,255.0,51.0,120.0,322.0,281.0,50.0,66.0,203.0,57.0,11.0,5.86,6.74,2.9,5.0,8.0,3.0,347.66,271.0,264.01,48.0,2.72,1.81,1.71,16.53,16.13,15.76,329.91,25.94,22.54,77.66,10.59,190.29,137.99,25.07,26.49,25.61,321.0,144.0,187.0,652.0,24.0,23.0,4.0,69.0,16.0,146.0,187.0,297.0,441.0,39.0,96.0,353.0,207.0,49.0,54.0,356.0,90.0,19.0,10.55,10.39,5.0,9.0,10.0,5.0,669.16,465.0,476.1,26.0,4.63,4.72,5.03,25.53,26.08,25.69,8470324,8474574,Josh Gorges,Tyler Myers,1.569054753473168,4.707164260419504,-0.10317751258435809,-0.1339401414621726,1.8025095433253053,1.1473223645691553,-0.23711765404653068,0.23711765404653068
84589518471296,Emelin-Gonchar,pairing,25,14899.0,0.55,0.46,0.47,99.55,7.87,6.73,24.59,3.23,56.65,40.92,7.71,7.73,7.58,99.0,41.0,52.0,192.0,7.0,3.0,0.0,19.0,5.0,45.0,61.0,92.0,133.0,22.0,53.0,146.0,103.0,25.0,34.0,110.0,22.0,8.0,3.07,2.85,1.95,4.0,3.0,0.0,191.07,140.0,138.84,31.0,1.4,0.71,0.73,8.54,8.43,8.33,112.09,6.38,6.93,27.7,3.62,65.43,47.95,6.31,6.37,6.29,105.0,53.0,66.0,224.0,5.0,3.0,1.0,29.0,9.0,54.0,58.0,100.0,153.0,18.0,45.0,108.0,130.0,32.0,46.0,136.0,19.0,3.0,3.49,2.12,0.76,2.0,3.0,0.0,223.24,158.0,157.26,37.0,1.42,0.4,0.4,7.4,7.39,7.33,8458951,8471296,Sergei Gonchar,Alexei Emelin,1.6913886838042822,7.4904355997046785,-0.03718215093504934,-0.02771913076313498,3.2080888578157483,3.4096337099665504,-0.06490128169818432,0.06490128169818432
84717488472394,Fraser-Harrold,pairing,14,6609.0,0.4,0.4,0.39,25.75,2.04,1.61,6.28,0.85,13.9,11.32,1.98,2.16,2.08,24.0,12.0,11.0,47.0,3.0,2.0,1.0,2.0,0.0,6.0,23.0,21.0,33.0,9.0,29.0,39.0,46.0,5.0,9.0,30.0,5.0,1.0,1.03,0.71,0.3,1.0,2.0,0.0,49.35,36.0,37.36,6.0,0.33,0.48,0.48,1.89,1.97,1.96,41.02,3.05,2.55,9.61,1.28,22.64,17.86,2.99,3.09,3.02,41.0,16.0,14.0,71.0,3.0,1.0,0.0,7.0,2.0,19.0,25.0,38.0,54.0,4.0,17.0,37.0,61.0,6.0,9.0,42.0,14.0,1.0,1.24,1.56,0.26,1.0,2.0,0.0,70.31,57.0,56.71,6.0,0.52,0.13,0.13,3.44,3.49,3.42,8471748,8472394,Mark Fraser,Peter Harrold,1.6341352700862462,3.2682705401724923,-0.030887993402165193,-0.12972930076712796,3.3421427884143515,1.2370054942566684,-0.16061729416929316,0.16061729416929316
84679178475233,Leopold-Savard,pairing,14,8537.0,0.54,0.43,0.47,60.73,4.6,3.73,14.88,2.0,33.64,25.16,4.4,4.46,4.26,54.0,30.0,18.0,102.0,2.0,3.0,0.0,10.0,4.0,27.0,38.0,52.0,82.0,5.0,12.0,82.0,89.0,19.0,13.0,68.0,9.0,7.0,1.63,1.04,1.93,1.0,0.0,1.0,98.81,84.0,81.7,8.0,0.77,0.82,0.82,4.55,4.42,4.3,67.67,3.93,4.03,16.8,2.08,38.01,28.16,3.83,3.98,3.88,72.0,21.0,41.0,134.0,4.0,2.0,1.0,18.0,4.0,36.0,29.0,68.0,89.0,9.0,18.0,59.0,59.0,12.0,7.0,81.0,10.0,2.0,2.2,1.16,0.57,2.0,1.0,1.0,134.26,93.0,93.59,6.0,0.82,0.19,0.19,4.55,4.62,4.52,8467917,8475233,Jordan Leopold,David Savard,0.8433876068876656,3.3735504275506623,-0.05547016285226403,-0.04768083939961726,2.818587980608859,2.9844861838355436,-0.10315100225188129,0.10315100225188129
84694768474661,Jordan-Gleason,pairing,16,8823.0,0.52,0.49,0.51,70.63,5.38,4.47,16.5,2.19,38.41,30.04,5.18,5.24,5.05,72.0,25.0,29.0,126.0,4.0,5.0,1.0,26.0,1.0,23.0,38.0,68.0,93.0,6.0,15.0,80.0,89.0,18.0,20.0,79.0,13.0,5.0,2.21,1.58,1.59,1.0,2.0,1.0,124.28,97.0,95.59,12.0,0.92,1.59,1.59,4.72,4.62,4.54,65.48,5.05,4.3,16.26,2.24,37.0,27.16,4.85,5.18,4.96,58.0,34.0,37.0,129.0,8.0,6.0,1.0,15.0,3.0,34.0,26.0,50.0,84.0,11.0,25.0,64.0,81.0,20.0,18.0,74.0,14.0,4.0,2.23,1.89,0.93,4.0,4.0,0.0,129.19,92.0,92.95,5.0,0.88,0.98,0.98,4.95,5.03,4.98,8469476,8474661,Tim Gleason,Michal Jordan,1.6320979258755526,4.896293777626657,0.027006304215198895,-0.03504892534417925,4.575184401101274,3.2535226229885477,-0.008042621128980354,0.008042621128980354
