lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
8.47523E+20,2021,Hall-Haula-Smith,BOS,line,5on5,21,1407,208,0.37,0.46,0.4,8.58,0.45,0.44,2.29,0.29,4.78,3.76,0.44,0.47,0.46,10,2,5,17,1,1,0,2,0,3,5,9,11,0,0,6,16,2,2,12,0,0,0.45,0,0,1,0,0,17.6,12,12.53,2,0.09,0.05,0.05,0.48,0.5,0.5,12.91,0.75,0.76,3.31,0.42,6.93,5.83,0.75,0.76,0.76,13,5,2,20,1,0,0,4,0,5,8,12,17,0,0,10,8,7,3,15,3,0,0.4,0.35,0,0,1,0,20.9,18,18.48,2,0.16,0,0,0.91,0.92,0.92
8.47935E+20,2021,Comtois-Steel-Lettieri,ANA,line,5on5,13,3966,60,0.49,0.39,0.41,30.45,2.97,2.03,7.33,1.04,15.97,12.66,2.75,2.99,2.75,35,7,11,53,4,3,1,5,0,12,18,31,38,9,24,18,26,3,15,31,7,4,0.84,0.96,1.18,2,0,2,52.49,42,42.06,7,0.43,0.86,0.86,2.53,2.5,2.47,43.35,3.04,2.8,10.57,1.4,24.37,18.81,3.02,3.13,3.11,39,22,21,82,5,3,0,6,1,21,25,34,56,5,16,29,25,7,12,53,6,2,1.81,0.8,0.43,3,2,0,83.78,61,63.24,6,0.57,0.5,0.5,3.11,3.2,3.18
8.47463E+13,2021,Stone-Gudbranson,CGY,pairing,5on5,6,915,44,0.29,0.5,0.5,6.99,0.27,0.33,2.03,0.24,3.75,3.39,0.27,0.27,0.27,7,3,4,14,0,0,0,0,0,3,7,7,10,0,0,6,10,1,3,10,0,0,0.27,0,0,0,0,0,13.76,10,9.77,1,0.07,0,0.03,0.3,0.31,0.3,7.38,0.67,0.57,1.82,0.21,4.05,2.68,0.67,0.65,0.65,7,3,4,14,0,0,0,2,0,6,2,7,10,1,2,9,2,3,0,7,3,0,0.18,0.49,0,0,0,0,14.14,10,10.12,0,0.12,0,0,0.79,0.77,0.77
8.47517E+20,2021,Jeannot-Granlund-Duchene,NSH,line,5on5,8,622,88,0.28,0.24,0.29,3.64,0.29,0.26,0.8,0.11,2.05,1.48,0.29,0.33,0.32,4,1,0,5,1,0,0,1,0,0,3,3,4,2,7,5,3,1,1,3,2,0,0.06,0.23,0,0,1,0,5.49,5,5.34,1,0.06,0,0,0.35,0.39,0.38,9.29,0.73,0.73,1.9,0.26,5.03,3.35,0.71,0.68,0.66,11,1,4,16,1,0,0,1,1,5,4,10,11,2,7,7,5,1,2,9,3,0,0.32,0.41,0,0,1,0,14.67,12,11.09,1,0.15,0,0,0.88,0.82,0.8
8.47579E+20,2021,Hyman-Draisaitl-Puljujarvi,EDM,line,5on5,16,3472,169,0.58,0.56,0.56,34.82,3.58,2.5,7.61,1.09,19.54,13.68,3.43,3.6,3.45,29,19,15,63,4,3,3,3,0,17,21,25,44,2,4,35,13,13,10,30,15,3,1.04,1.72,0.81,1,0,3,64.79,48,49.04,5,0.52,0.81,0.81,3.29,3.3,3.24,26.56,2.57,1.89,6.29,0.92,14.86,10.47,2.49,2.55,2.47,30,7,12,49,3,2,1,5,0,14,13,27,34,3,6,29,26,6,12,27,8,2,0.83,1.05,0.69,1,1,1,48.57,37,37.08,9,0.39,0.69,0.69,2.27,2.27,2.22
8.4775E+13,2021,Morrissey-Pionk,WPG,pairing,5on5,59,5122,361,0.54,0.51,0.51,42.86,3.99,3,9.57,1.37,23.54,18.53,3.91,4.04,3.97,43,17,21,81,3,3,0,9,1,18,26,40,57,4,8,20,32,7,11,43,12,5,1.3,1.4,1.28,0,1,2,81.58,60,60.27,8,0.63,0.61,0.35,4.27,4.32,4.25,40.51,3.34,2.76,9.18,1.31,23.76,17.65,3.32,3.39,3.37,39,19,19,77,5,1,0,7,0,19,26,34,53,7,14,28,35,11,10,42,14,2,1.26,1.56,0.52,2,3,0,78.12,58,58.83,7,0.57,0.22,0.22,3.69,3.73,3.71
8.47631E+13,2021,Makar-Manson,COL,pairing,5on5,16,894,168,0.78,0.47,0.58,4.65,0.27,0.29,1.1,0.16,2.87,2.31,0.27,0.28,0.28,3,4,1,8,0,0,0,1,0,2,4,3,7,0,0,1,8,2,0,7,0,0,0.27,0,0,0,0,0,8.27,7,7.09,0,0.06,0,0,0.33,0.34,0.34,3.38,0.08,0.2,0.98,0.15,2.19,1.41,0.07,0.08,0.08,4,1,4,9,0,0,0,1,0,1,3,4,5,1,2,3,9,6,2,5,0,0,0.08,0,0,0,0,0,9.08,5,5.12,0,0.04,0,0,0.12,0.12,0.12
8.47785E+13,2021,Oesterle-Renouf,DET,pairing,5on5,3,2100,8,0.44,0.55,0.53,17.67,1.11,1.12,4.14,0.52,9.86,7.25,1.09,1.08,1.07,19,5,7,31,1,0,0,2,0,9,12,18,23,2,7,23,9,5,4,20,4,0,0.66,0.45,0,1,0,0,28.66,24,22.96,4,0.23,0,0,1.34,1.31,1.29,14.74,1.42,1.07,3.3,0.5,8.34,6.37,1.41,1.51,1.49,20,1,4,25,3,1,0,4,0,6,7,17,18,4,11,16,10,4,3,15,5,1,0.54,0.64,0.24,2,1,0,27.71,21,22.38,2,0.23,0.16,0.16,1.49,1.57,1.57
8.47401E+13,2021,Cole-Deangelo,CAR,pairing,5on5,36,8660,219,0.53,0.58,0.57,90.33,6.61,5.78,22.07,2.98,51.65,37.91,6.48,6.66,6.52,84,43,44,171,12,5,0,24,2,44,40,72,115,17,34,77,51,17,36,101,23,3,2.97,2.75,0.9,6,5,1,175.05,127,129.33,23,1.19,1.18,0.92,6.88,6.94,6.83,68.67,5.81,4.29,17.18,2.25,36.89,27.58,5.74,5.79,5.73,68,26,32,126,4,5,0,14,2,33,36,64,90,15,28,81,87,18,32,70,19,5,2.12,2.46,1.23,1,3,0,123.44,94,92.56,17,0.89,0.93,0.93,5.76,5.79,5.76
8.47576E+13,2021,Grzelcyk-Forbort,BOS,pairing,5on5,10,1264,79,0.62,0.55,0.58,11.02,1.23,0.67,2.81,0.39,5.58,4.31,1.2,1.28,1.25,13,2,3,18,1,3,0,6,0,2,3,12,14,2,4,9,7,1,10,10,4,1,0.29,0.54,0.4,0,1,0,18.71,15,15.61,6,0.14,0.67,0.67,0.7,0.7,0.69,7.32,0.75,0.49,1.64,0.26,4.63,3.23,0.74,0.74,0.73,7,4,4,15,1,0,0,3,1,3,3,6,10,1,2,12,9,2,2,7,4,0,0.3,0.45,0,1,0,0,14.83,11,10.99,1,0.1,0,0,0.85,0.84,0.83
8.47415E+20,2021,Coleman-Backlund-Toffoli,CGY,line,5on5,6,839,46,0.72,0.63,0.6,8.28,0.67,0.6,2.35,0.29,4.8,3.28,0.66,0.65,0.64,11,1,3,15,1,1,0,3,0,5,2,10,11,1,2,12,8,3,3,9,2,1,0.14,0.19,0.34,1,0,0,15.03,12,11.95,3,0.12,0.34,0.34,0.45,0.44,0.43,5.9,0.26,0.29,1.67,0.18,3.1,2.5,0.25,0.26,0.25,7,1,1,9,1,0,0,3,0,1,3,6,7,0,0,11,4,1,0,8,0,0,0.26,0,0,1,0,0,8.95,8,7.91,0,0.06,0,0,0.32,0.32,0.31
8.47577E+20,2021,Donato-Sheahan-Appleton,SEA,line,5on5,7,1522,57,0.64,0.63,0.68,13.01,1.03,0.86,2.81,0.38,6.78,5.15,1.02,1.05,1.04,13,4,7,24,3,1,0,2,1,3,7,10,14,0,0,13,13,5,2,14,1,2,0.38,0.1,0.55,2,0,1,23.35,17,16.78,2,0.18,0.33,0.33,0.87,0.85,0.84,5.51,0.58,0.35,1.32,0.21,3.22,2.33,0.58,0.63,0.63,5,3,6,14,1,0,0,1,0,3,3,4,7,1,2,8,10,2,3,7,0,1,0.23,0,0.34,0,0,1,15.46,8,8.81,2,0.07,0,0,0.65,0.71,0.71
8.47345E+20,2021,Murray-Cozens-Okposo,BUF,line,5on5,11,6927,28,0.55,0.47,0.47,53.5,5.71,3.85,12.19,1.76,29.2,21.3,5.46,5.64,5.39,55,19,22,96,6,7,2,9,6,18,28,49,68,7,18,44,31,8,14,53,15,6,1.78,1.92,2.02,1,2,3,94.99,74,73.05,8,0.8,1.72,1.72,4.79,4.78,4.7,60.43,4.74,4.13,14.47,2.03,34.5,25.13,4.67,4.76,4.69,63,22,22,107,3,7,1,13,3,24,35,60,82,5,10,61,40,9,13,69,13,3,2.18,1.68,0.89,0,2,1,110.29,85,86.9,8,0.85,1.45,1.45,4.14,4.2,4.14
8.47569E+13,2021,Kylington-Tanev,CGY,pairing,5on5,73,63308,145,0.57,0.54,0.54,558.85,45.93,36.67,133.78,18.18,318.42,233.02,44.76,47.01,45.8,563,223,267,1053,56,32,6,136,23,216,323,507,730,58,119,589,403,123,196,595,154,37,17.38,18.2,10.35,22,24,10,1086.07,786,805.4,97,7.55,6.58,6.56,46.93,47.93,47.3,476.67,33.96,30.79,116.86,15.33,268.91,200.16,33.22,33.63,32.92,470,196,219,885,35,21,4,131,18,201,260,435,631,55,109,553,435,133,187,535,114,17,15.32,13.66,4.98,12,18,5,864.21,666,654.31,123,6.32,4.53,4.53,35.74,35.35,34.88
8.47693E+20,2021,Heinen-Blueger-Rodrigues,PIT,line,5on5,5,923,32,0.58,0.64,0.6,11.15,0.91,0.79,2.71,0.36,5.88,4.35,0.9,0.89,0.88,9,6,6,21,0,1,0,1,1,11,1,9,15,0,0,5,9,4,1,11,3,1,0.25,0.42,0.25,0,0,0,19.44,15,14.46,0,0.16,0.18,0.18,0.9,0.87,0.86,7.5,0.65,0.56,1.85,0.25,4.06,2.63,0.65,0.67,0.66,8,2,2,12,2,0,0,2,0,2,4,6,8,2,4,6,10,0,1,6,4,0,0.22,0.43,0,1,1,0,12.78,10,10.21,1,0.12,0,0,0.77,0.79,0.78
8.48107E+20,2021,Hughes-Mercer-Sharangovich,NJD,line,5on5,21,12067,61,0.5,0.52,0.49,106.55,9.79,7.21,23.5,3.25,59.68,43.57,9.63,9.71,9.56,120,27,48,195,14,3,2,29,2,46,53,106,133,8,27,74,54,35,48,101,42,4,3.74,4.79,1.26,4,7,3,195.29,147,146.03,25,1.49,0.97,0.97,10.3,10.19,10.09,110.65,9.64,7.18,25.08,3.56,62.41,46.12,9.1,9.68,9.14,125,29,27,181,16,8,4,31,4,37,58,109,138,10,23,103,76,32,31,116,32,6,3.93,3.83,1.88,9,3,4,180.39,154,154.61,22,1.47,1.97,1.97,9.14,9.14,8.96
8.47171E+20,2021,Neal-Bozak-Buchnevich,STL,line,5on5,3,611,26,0.34,0.3,0.33,5.04,0.45,0.36,1.15,0.17,2.91,1.97,0.44,0.43,0.43,5,2,1,8,0,0,0,1,0,4,2,5,7,0,0,3,4,0,2,5,2,0,0.22,0.22,0,0,0,0,7.93,7,7,2,0.07,0,0,0.52,0.51,0.5,9.74,0.86,0.63,2.63,0.37,5.62,3.9,0.81,0.89,0.84,9,5,5,19,0,2,0,3,0,7,2,9,14,0,0,9,4,1,0,13,0,1,0.49,0,0.37,0,0,0,19.37,14,14.17,0,0.12,0.4,0.4,0.58,0.59,0.57
8.47685E+13,2021,Lindholm-Mcavoy,BOS,pairing,5on5,10,8031,17,0.65,0.6,0.64,99.93,9.37,6.71,22.96,3.35,55.66,40.96,8.93,9.29,8.85,107,32,24,163,12,8,4,21,0,43,55,95,127,11,22,93,56,14,20,97,32,10,2.6,3.68,3.09,3,4,5,166.5,139,140.3,9,1.39,2.52,2.52,8.24,8.17,7.93,57.22,5.09,3.88,13.78,2.01,31.38,22.86,4.89,5.16,4.96,57,22,29,108,3,5,1,20,1,19,31,54,76,13,26,58,63,28,30,59,16,4,1.76,2.28,1.05,1,1,1,106.27,79,78.47,9,0.81,0.67,0.86,5.04,5.11,5.04
8.4717E+20,2021,Gadjovich-Bonino-Cogliano,SJS,line,5on5,4,606,35,0.85,0.82,0.82,6.03,0.38,0.43,1.4,0.19,3.94,2.66,0.38,0.35,0.34,8,1,0,9,0,0,0,0,0,5,4,8,9,1,2,10,9,4,1,8,1,0,0.22,0.16,0,0,0,0,7.94,9,8.07,1,0.09,0,0,0.47,0.43,0.42,1.5,0.07,0.08,0.44,0.05,0.78,0.58,0.07,0.08,0.08,2,0,0,2,0,0,0,0,1,0,1,2,2,2,6,7,4,0,0,2,0,0,0.07,0,0,0,0,0,2.43,2,2.32,0,0.02,0,0,0.09,0.1,0.1
8.47123E+20,2021,Gurianov-Benn-Radulov,DAL,line,5on5,15,1655,190,0.63,0.49,0.49,17.19,1.9,1.23,4.06,0.56,8.92,6.32,1.86,1.85,1.82,18,5,8,31,3,3,1,3,0,7,7,15,20,3,6,13,12,3,7,15,6,2,0.57,0.79,0.54,0,2,1,29.77,23,22.41,3,0.26,0.57,0.57,1.59,1.55,1.54,17.17,1.14,1.02,4.38,0.57,9.6,7.29,1.14,1.2,1.2,17,7,8,32,1,1,0,4,0,8,10,16,23,1,2,8,3,2,1,20,4,0,0.56,0.59,0,0,1,0,33.73,24,25.18,0,0.21,0.04,0.04,1.31,1.39,1.38
8.47524E+20,2021,Deslauriers-Bjugstad-Duhaime,MIN,line,5on5,8,2967,32,0.57,0.47,0.47,18.15,1.67,1.27,4.43,0.56,10.12,6.95,1.61,1.71,1.65,14,11,9,34,0,2,0,4,1,9,9,14,25,7,26,39,50,4,0,18,5,2,0.54,0.66,0.46,0,0,0,35.95,25,26.07,0,0.27,0.44,0.44,1.49,1.53,1.5,19.85,1.25,1.28,4.7,0.64,11.64,8.49,1.25,1.18,1.17,20,8,11,39,0,0,0,4,1,12,11,20,28,6,24,24,29,2,11,23,5,0,0.69,0.57,0,0,0,0,37.1,28,26.47,8,0.26,0,0,1.52,1.43,1.42
8.4717E+20,2021,Nieto-Weatherby-Cogliano,SJS,line,5on5,15,1584,177,0.33,0.44,0.38,7.92,0.48,0.49,2.07,0.26,4.52,3.18,0.48,0.48,0.47,9,2,7,18,0,0,0,5,0,1,5,9,11,1,2,12,12,4,6,9,2,0,0.22,0.26,0,0,0,0,18.09,11,11.12,4,0.1,0,0,0.58,0.58,0.57,13.22,0.97,0.73,3.55,0.44,6.73,5.58,0.96,1,0.99,13,5,5,23,2,1,0,4,0,4,7,11,16,1,2,11,10,6,5,15,2,1,0.33,0.18,0.46,2,0,0,23.44,18,18.28,1,0.15,0.46,0.46,0.66,0.67,0.67
8.47793E+20,2021,Joseph-Bellemare-Raddysh,TBL,line,5on5,15,1458,134,0.26,0.4,0.41,9.62,0.55,0.51,2.39,0.29,4.98,4.28,0.54,0.57,0.56,8,5,4,17,1,0,0,1,0,6,5,7,12,2,4,4,10,4,3,11,2,0,0.32,0.23,0,0,1,0,17.76,13,13.45,3,0.1,0,0,0.65,0.68,0.67,14.21,1.51,0.95,3.12,0.42,7.55,5.45,1.5,1.42,1.42,13,6,7,26,0,0,0,2,1,5,11,13,19,1,10,8,11,4,3,13,5,1,0.47,0.65,0.4,0,0,0,25.27,19,18.51,3,0.2,0,0,1.71,1.61,1.6
8.47745E+20,2021,Boldy-Hartman-Fiala,MIN,line,5on5,20,624,232,0.68,0.56,0.67,8.69,0.63,0.64,1.75,0.26,5.14,3.59,0.62,0.63,0.63,9,3,2,14,2,1,0,0,0,3,6,7,10,1,2,0,3,4,2,9,3,0,0.3,0.33,0,0,2,0,14.15,12,12.12,0,0.13,0.04,0,0.76,0.76,0.76,4.1,0.29,0.25,0.97,0.14,2.68,1.68,0.29,0.3,0.3,5,1,5,11,1,0,0,2,1,0,2,4,5,0,0,0,4,1,2,5,1,0,0.12,0.17,0,1,0,0,11,6,6.12,2,0.05,0,0,0.34,0.35,0.35
8.47414E+20,2021,Hagel-Strome-Kane,CHI,line,5on5,16,5601,100,0.43,0.51,0.55,53.77,2.58,3.21,13.55,1.77,34.43,24.47,2.54,2.61,2.56,56,24,19,99,6,0,0,17,0,26,31,50,74,4,13,54,22,9,9,73,7,0,1.79,0.8,0,4,2,0,97.63,80,79.37,9,0.65,0,0,3.23,3.25,3.19,46.22,3.42,3.08,11.42,1.61,26.32,19.15,3.33,3.49,3.39,42,23,29,94,2,5,0,6,5,19,28,40,63,4,11,38,28,13,13,53,9,3,1.5,1.15,0.78,1,1,0,96.26,65,65.87,10,0.63,0.99,0.99,3.06,3.1,3.06
8.47702E+13,2021,Hutton-Coghlan,VGK,pairing,5on5,34,11315,169,0.47,0.52,0.53,95.18,6.55,6.31,23.15,3.19,55.82,40.98,6.34,6.47,6.26,94,42,44,180,8,6,0,18,5,51,48,86,128,25,59,92,92,34,26,110,23,3,3.05,2.77,0.74,6,2,0,179.28,136,135.06,9,1.3,0.95,0.95,6.9,6.87,6.72,87.11,7.39,5.77,20.9,2.72,48.88,35.34,7.17,7.43,7.2,93,28,44,165,5,5,3,14,4,51,42,88,116,22,53,89,117,33,21,87,29,5,2.08,3.72,1.59,1,2,2,165.07,121,121.07,9,1.18,1.37,1.37,7.21,7.17,7.06
8.47415E+13,2021,Parayko-Bortuzzo,STL,pairing,5on5,50,2470,469,0.58,0.47,0.51,19.37,2,1.38,4.49,0.62,10.43,8.08,1.98,2.05,2.03,22,5,6,33,4,2,0,2,1,3,15,18,23,2,4,5,20,6,5,18,7,2,0.65,0.88,0.47,2,2,0,33.71,27,27.41,4,0.29,0.42,0.42,1.87,1.94,1.94,18.19,1.45,1.21,4.44,0.65,10.44,7.81,1.42,1.48,1.45,16,10,11,37,1,2,0,3,0,10,10,15,25,2,4,3,13,4,4,18,8,0,0.59,0.86,0,0,1,0,37.17,26,26.02,2,0.25,0.17,0.17,1.53,1.55,1.54
8.47342E+20,2021,Hall-Coyle-Foligno,BOS,line,5on5,10,4616,56,0.58,0.55,0.59,47.54,3.39,2.94,11.59,1.53,27.23,20.32,3.33,3.48,3.42,51,16,7,74,3,3,1,8,1,19,33,48,64,5,13,32,44,10,10,52,12,3,1.23,1.37,0.79,2,0,1,76.47,67,68.87,3,0.61,0.79,0.79,3.2,3.28,3.24,33.64,2.43,1.97,8.52,1.15,17.93,13.99,2.41,2.45,2.42,37,9,15,61,3,2,1,11,3,11,16,34,43,4,14,33,37,12,7,38,6,2,1.02,0.69,0.72,2,0,1,60.78,46,45.86,3,0.4,0.72,0.72,2.12,2.11,2.11
8.47517E+20,2021,Ranta-Kadri-O'Connor,COL,line,5on5,4,1221,24,0.82,0.75,0.77,14.7,1.3,1.13,3.09,0.44,8.24,5.8,1.29,1.32,1.31,16,4,10,30,1,0,0,2,1,11,5,15,19,0,0,9,5,2,7,14,4,2,0.33,0.41,0.57,1,0,0,30.36,20,20.39,4,0.23,0,0,1.53,1.55,1.54,4.21,0.28,0.26,0.96,0.13,2.43,1.94,0.28,0.29,0.29,5,1,4,10,1,0,0,1,0,0,4,4,5,1,2,7,13,0,2,5,1,0,0.15,0.13,0,0,1,0,9.83,6,6.01,1,0.05,0,0,0.33,0.35,0.35
8.47687E+20,2021,Bemstrom-Gaunce-Meyer,CBJ,line,5on5,4,1288,20,0.54,0.53,0.58,10.48,0.69,0.66,2.43,0.33,6.39,4.49,0.69,0.68,0.68,8,7,3,18,0,0,0,2,1,6,6,8,15,2,4,14,15,2,2,14,1,0,0.5,0.19,0,0,0,0,17.54,15,14.86,1,0.13,0,0,0.83,0.82,0.81,7.65,0.58,0.46,1.77,0.24,4.66,3.28,0.58,0.57,0.57,9,2,5,16,0,0,0,2,1,4,4,9,11,2,4,12,11,1,2,9,2,0,0.31,0.28,0,0,0,0,16.49,11,11.2,1,0.09,0,0,0.68,0.66,0.66
8.47631E+13,2021,Benoit-Manson,ANA,pairing,5on5,15,742,103,0.63,0.53,0.53,5.52,0.36,0.42,1.44,0.27,3.69,2.82,0.36,0.35,0.35,6,3,1,10,0,1,0,2,0,3,3,6,9,4,11,4,7,2,3,8,1,0,0.23,0.13,0,0,0,0,10.01,9,8.98,2,0.08,0.07,0,0.44,0.43,0.43,5.73,0.21,0.28,1.67,0.19,3.18,2.46,0.21,0.22,0.22,6,2,1,9,0,0,0,1,1,2,4,6,8,3,9,2,2,1,3,7,1,0,0.12,0.09,0,0,0,0,9.2,8,8.15,2,0.05,0,0,0.27,0.27,0.27
8.4758E+20,2021,Fast-Trocheck-Niederreiter,CAR,line,5on5,11,859,116,0.75,0.58,0.63,12.43,1.66,0.85,3.05,0.39,6.21,4.84,1.54,1.73,1.59,12,5,4,21,2,3,2,1,1,3,7,10,15,1,2,5,7,5,2,12,3,2,0.4,0.38,0.88,0,1,1,22.06,17,17.31,2,0.18,1.06,1.06,0.78,0.82,0.81,7.1,0.55,0.51,1.77,0.25,4.14,2.79,0.54,0.53,0.52,6,4,5,15,0,1,0,1,0,4,4,6,10,2,4,12,8,3,1,7,3,0,0.21,0.34,0,0,0,0,14.3,10,9.82,1,0.1,0.1,0.1,0.55,0.54,0.53
8.47415E+13,2021,Scandella-Bortuzzo,STL,pairing,5on5,50,10960,363,0.4,0.4,0.41,64.72,5.65,4.53,14.38,2.07,36.73,26.65,5.52,5.69,5.57,70,20,24,114,7,3,1,12,4,20,44,63,83,16,38,74,91,20,30,67,19,4,2.4,2.25,1,3,3,1,116.54,90,91.81,16,0.94,0.62,0.62,5.96,6.03,5.98,94.27,8.55,6.37,21.84,3.02,53.23,38.99,8.27,8.57,8.29,95,37,40,172,4,5,1,20,5,50,48,91,128,15,36,82,66,32,22,97,28,7,3.34,3.37,1.83,2,1,1,168.16,132,129.44,12,1.32,1.28,1.28,8.6,8.61,8.48
8.47697E+13,2021,Niku-Kulak,MTL,pairing,5on5,8,2920,38,0.62,0.52,0.52,26.32,3.11,1.98,5.62,0.76,12.84,9.69,2.93,3.34,3.14,31,3,16,50,4,3,1,7,1,10,9,27,30,3,6,20,15,4,5,22,8,4,0.67,1.18,1.26,2,0,2,52.53,34,35.35,3,0.42,0.89,0.89,2.64,2.78,2.64,24,1.89,1.61,5.27,0.68,12.45,10.09,1.87,1.84,1.82,27,5,15,47,1,1,0,3,0,10,17,26,31,5,10,28,20,8,3,25,6,1,0.82,0.85,0.22,0,0,1,46.28,32,31.18,3,0.33,0.04,0.04,2.19,2.13,2.1
8.47637E+20,2021,Robinson-Kuraly-Meyer,CBJ,line,5on5,7,1212,54,0.23,0.45,0.37,9.26,0.59,0.5,2.22,0.3,5.24,4.13,0.59,0.58,0.58,9,4,6,19,0,0,0,3,1,3,6,9,13,3,6,13,15,2,0,11,2,0,0.31,0.29,0,0,0,0,18.04,13,12.5,0,0.1,0,0,0.7,0.68,0.68,15.94,1.96,1.18,3.94,0.54,8.3,6.09,1.78,1.98,1.81,19,3,1,23,1,4,0,4,1,5,7,18,21,2,4,9,11,2,3,16,3,3,0.54,0.39,1.02,0,1,0,23.35,22,22.29,3,0.25,1.07,1.07,1.14,1.17,1.14
8.47414E+20,2021,Hagel-Borgstrom-Kane,CHI,line,5on5,9,1429,74,0.53,0.63,0.57,16.61,0.77,1.06,3.92,0.5,9.67,7.08,0.76,0.73,0.72,19,4,10,33,0,1,0,7,0,4,11,19,23,1,2,7,4,4,5,19,4,0,0.4,0.38,0,0,0,0,30.07,23,21.42,5,0.21,0.05,0.05,0.94,0.89,0.88,12.16,0.68,0.83,2.64,0.37,7.11,5.38,0.68,0.72,0.72,13,4,2,19,3,0,0,2,0,3,9,10,14,2,4,7,11,6,2,15,2,0,0.42,0.26,0,2,1,0,20.38,17,18.04,1,0.17,0,0,0.85,0.9,0.9
8.47662E+20,2021,Hunt-Goodrow-Rooney,NYR,line,5on5,13,1544,113,0.4,0.4,0.34,7.11,0.63,0.67,1.54,0.21,4.19,2.76,0.63,0.62,0.62,4,6,7,17,0,0,0,1,0,6,3,4,10,1,2,8,15,7,1,7,3,0,0.28,0.35,0,0,0,0,16.9,10,9.91,1,0.14,0,0,0.77,0.76,0.76,14.05,0.93,0.95,3.71,0.49,7.46,5.46,0.9,0.94,0.9,11,8,6,25,0,2,0,1,0,7,9,11,19,2,4,11,13,1,3,15,3,1,0.37,0.28,0.27,0,0,0,25.14,19,19.06,2,0.2,0.31,0.31,0.82,0.84,0.81
8.47785E+13,2021,Kempny-Van Riemsdyk,WSH,pairing,5on5,10,6767,24,0.58,0.49,0.5,52.76,4.47,3.55,13.29,1.76,30.1,21.83,4.36,4.35,4.25,47,28,29,104,3,5,0,8,1,28,30,44,72,13,32,43,56,4,11,51,21,3,1.41,2.33,0.73,1,2,0,100.59,75,72.31,8,0.74,0.85,0.85,4.36,4.24,4.17,53.19,3.26,3.34,13.22,1.79,30.3,23.08,3.2,3.33,3.27,51,24,35,110,2,2,0,11,1,23,36,49,73,11,28,50,57,14,17,62,12,1,1.54,1.5,0.22,1,1,0,113.35,75,77.32,12,0.68,0.16,0.16,3.79,3.88,3.81
