playerId,playerName,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8474697,Mark Borowiecki,132,101895.0,944.0,5.47,0.51,0.5,0.46100004907012115,0.5,0.5,0.5,321.0,45.92,1.61,2.45,11.84,1.43,26.98,20.69,1.58,1.61,1.58,1.0,2.0,43.0,22.0,24.0,89.0,3.0,0.0,1.0,0.0,14.0,2.0,20.0,28.0,43.0,65.0,31.0,104.0,0.0,180.0,5.0,13.0,62.0,3.0,0.0,1.3,0.31,0.0,0.0,0.0,0.0,88.9,65.0,65.09,11.0,0.49,0.18,0.02,2.07,2.06,2.03,944.0,47.0,97.0,136.0,664.0,138.0,135.0,101.0,570.0,0.0,0.0,126587.0,104.0,86.0,25.0,61.0,303.13,25.06,24.48,25.47,24.87,293.0,133.0,110.0,536.0,19.0,22.0,5.0,321.0,89.0,16.0,9.79,10.9,4.37,5.0,10.0,4.0,543.74,426.0,430.42,4.28,4.58,4.58,24.77,25.11,24.79,304.92,24.49,23.77,24.67,23.92,312.0,118.0,145.0,575.0,29.0,19.0,2.0,336.0,79.0,15.0,10.65,9.56,4.29,16.0,10.0,3.0,573.39,430.0,429.24,4.3,4.08,4.08,24.71,24.8,24.29,87.48,87.76,1913.0,1878.0,2.69,0.4,51.0,16.0,41.0,9.0
8473573,Artem Anisimov,68,46203.0,783.0,16.52,0.44,0.49,0.47,0.48,0.45,0.49,345.0,72.61,7.03,5.5,17.41,2.42,38.9,27.74,6.74,6.92,6.63,3.0,1.0,66.0,33.0,37.0,136.0,13.0,9.0,9.0,1.0,16.0,2.0,28.0,35.0,57.0,90.0,4.0,8.0,170.0,6.0,18.0,11.0,72.0,20.0,7.0,2.42,2.44,2.17,3.0,5.0,1.0,132.71,99.0,97.49,7.0,1.15,1.7,1.97,6.22,6.11,5.98,783.0,92.0,52.0,119.0,520.0,103.0,126.0,112.0,442.0,170.0,168.0,112479.0,8.0,10.0,5.0,25.0,266.38,21.46,20.7,21.14,20.4,257.0,113.0,154.0,524.0,17.0,29.0,2.0,292.0,57.0,21.0,8.69,7.05,5.71,7.0,7.0,3.0,512.2,370.0,364.48,3.78,5.36,5.36,19.88,19.6,19.24,323.18,27.19,26.21,27.79,26.78,324.0,129.0,149.0,602.0,31.0,26.0,4.0,348.0,77.0,28.0,9.97,9.09,8.13,13.0,10.0,8.0,618.64,453.0,463.16,4.36,6.37,6.37,25.18,25.8,25.42,76.78,78.56,1724.0,1862.0,0.83,0.59,23.0,19.0,21.0,14.0
8465009,Zdeno Chara,195,191405.0,1479.0,4.02,0.45,0.48,0.45901261722525544,0.48,0.44,0.48,248.0,70.21,2.27,4.25,20.32,2.49,44.63,32.04,2.19,2.24,2.17,6.0,4.0,78.0,28.0,56.0,162.0,12.0,2.0,5.0,0.0,21.0,6.0,31.0,41.0,76.0,104.0,25.0,65.0,0.0,119.0,11.0,41.0,104.0,2.0,0.0,2.01,0.26,0.0,2.0,0.0,0.0,161.6,106.0,105.21,36.0,0.83,0.89,0.38,2.73,2.69,2.63,1479.0,106.0,120.0,252.0,1001.0,173.0,236.0,202.0,868.0,0.0,0.0,145216.0,65.0,37.0,11.0,82.0,523.45,43.54,42.19,43.78,42.45,539.0,196.0,224.0,959.0,49.0,45.0,7.0,571.0,126.0,38.0,17.4,15.22,10.92,19.0,18.0,12.0,966.82,735.0,740.25,7.43,8.69,8.88,42.08,42.4,41.88,660.35,53.02,51.58,52.94,51.5,671.0,254.0,327.0,1252.0,43.0,47.0,7.0,727.0,146.0,52.0,21.1,17.65,14.27,19.0,15.0,9.0,1250.63,925.0,922.29,8.87,9.82,9.82,52.08,51.85,51.03,90.37,98.96,2029.0,2228.0,4.33,0.87,83.0,24.0,67.0,15.0
8475796,Mark Pysyk,161,127463.0,1416.0,7.8,0.44,0.44,0.4751895059742828,0.48,0.45,0.47,293.0,63.87,3.21,3.9,17.28,2.14,39.77,26.97,3.17,3.18,3.14,3.0,6.0,63.0,34.0,27.0,124.0,12.0,3.0,2.0,0.0,20.0,7.0,30.0,35.0,60.0,94.0,8.0,16.0,0.0,38.0,19.0,17.0,90.0,6.0,1.0,2.24,0.75,0.23,1.0,1.0,1.0,121.67,97.0,94.98,16.0,0.78,0.24,0.0,3.73,3.67,3.62,1416.0,98.0,153.0,204.0,961.0,189.0,148.0,175.0,904.0,0.0,0.0,143191.0,16.0,6.0,3.0,64.0,453.08,34.34,33.52,34.13,33.33,464.0,184.0,191.0,839.0,35.0,29.0,7.0,519.0,112.0,17.0,15.93,13.62,4.8,9.0,18.0,8.0,830.9,648.0,643.3,6.02,5.16,5.16,34.49,34.28,33.93,545.51,42.89,40.99,43.32,41.45,593.0,186.0,205.0,984.0,41.0,45.0,5.0,622.0,122.0,35.0,19.13,14.43,9.33,18.0,15.0,8.0,1003.04,779.0,790.85,7.4,8.95,8.96,40.55,41.16,40.3,83.15,105.59,1972.0,2131.0,3.52,0.52,103.0,13.0,79.0,11.0
8480814,Nicolas Beaudin,22,15925.0,16.0,-0.02,0.27,0.4,0.3900037676609105,0.49,0.33,0.46,13.0,0.75,0.11,0.07,0.1,0.02,0.41,0.28,0.11,0.11,0.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.94,1.0,0.95,0.0,0.02,0.0,0.0,0.13,0.13,0.13,16.0,0.0,0.0,2.0,14.0,3.0,1.0,1.0,11.0,0.0,0.0,5029.0,0.0,0.0,0.0,1.0,2.96,0.27,0.27,0.26,0.26,3.0,1.0,6.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.03,0.23,0.0,0.0,0.0,0.0,9.28,4.0,3.82,0.04,0.0,0.0,0.3,0.3,0.3,6.0,0.73,0.73,0.75,0.75,6.0,2.0,2.0,10.0,1.0,0.0,0.0,4.0,3.0,1.0,0.14,0.37,0.22,0.0,1.0,0.0,11.03,8.0,8.4,0.1,0.0,0.0,0.83,0.85,0.85,2.39,3.59,68.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
8482067,Connor Mackey,9,6424.0,67.0,1.1,0.57,0.51,0.5138060398505604,0.52,0.59,0.5,11.0,4.95,0.25,0.33,1.45,0.16,2.89,1.92,0.25,0.28,0.28,0.0,1.0,4.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,7.0,1.0,2.0,0.0,4.0,1.0,1.0,6.0,1.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,8.72,7.0,7.77,1.0,0.07,0.0,0.0,0.31,0.35,0.35,67.0,3.0,8.0,13.0,43.0,9.0,11.0,7.0,40.0,0.0,0.0,5947.0,2.0,0.0,0.0,1.0,21.04,1.61,1.57,1.66,1.62,22.0,7.0,12.0,41.0,1.0,2.0,0.0,22.0,6.0,1.0,0.61,0.71,0.28,0.0,0.0,1.0,43.69,29.0,31.05,0.28,0.35,0.35,1.54,1.6,1.57,14.17,1.22,1.22,1.23,1.23,15.0,5.0,11.0,31.0,2.0,0.0,0.0,14.0,5.0,1.0,0.41,0.61,0.2,1.0,0.0,1.0,29.88,20.0,19.58,0.17,0.0,0.0,1.39,1.4,1.4,4.44,4.29,97.0,90.0,0.17,0.0,3.0,0.0,3.0,0.0
8481516,Joel Kellman,38,23921.0,455.0,6.3,0.5,0.52,0.46826679486643535,0.51,0.46,0.52,264.0,27.14,2.51,1.84,6.38,0.9,15.3,11.06,2.48,2.54,2.51,2.0,1.0,29.0,9.0,10.0,48.0,6.0,3.0,1.0,1.0,9.0,1.0,16.0,8.0,26.0,35.0,2.0,4.0,105.0,28.0,6.0,8.0,28.0,9.0,1.0,1.06,0.99,0.46,0.0,2.0,1.0,48.54,38.0,38.36,5.0,0.38,0.47,0.64,2.25,2.26,2.25,455.0,45.0,42.0,58.0,310.0,54.0,56.0,50.0,295.0,105.0,119.0,72458.0,4.0,6.0,3.0,17.0,126.08,10.3,10.11,10.29,10.11,128.0,54.0,64.0,246.0,7.0,10.0,1.0,142.0,33.0,7.0,4.35,3.84,2.11,1.0,4.0,2.0,245.63,182.0,182.08,1.75,2.08,2.08,9.91,9.92,9.82,152.2,10.12,9.91,10.31,10.08,143.0,69.0,68.0,280.0,8.0,9.0,1.0,174.0,29.0,9.0,4.26,3.26,2.6,2.0,4.0,2.0,282.33,212.0,214.14,1.93,1.75,1.75,10.3,10.43,10.34,54.69,49.8,1209.0,1139.0,0.54,0.82,10.0,16.0,10.0,12.0
8476915,Jujhar Khaira,131,82941.0,421.0,2.65,0.44,0.48,0.44940427532824534,0.47,0.45,0.47,187.0,28.18,2.72,1.94,6.36,0.97,14.87,11.13,2.65,2.65,2.58,0.0,0.0,31.0,7.0,12.0,50.0,3.0,3.0,1.0,1.0,11.0,0.0,11.0,12.0,28.0,35.0,5.0,13.0,45.0,86.0,2.0,1.0,25.0,10.0,3.0,0.82,1.11,0.8,1.0,1.0,1.0,48.65,38.0,37.0,0.0,0.4,0.22,0.8,2.33,2.27,2.23,421.0,32.0,59.0,71.0,259.0,81.0,32.0,47.0,261.0,45.0,35.0,62309.0,13.0,11.0,4.0,12.0,123.63,8.28,8.13,8.18,8.04,132.0,44.0,77.0,253.0,5.0,7.0,1.0,145.0,25.0,6.0,3.81,2.83,1.64,1.0,2.0,2.0,247.19,176.0,172.96,1.6,1.23,1.23,8.66,8.55,8.44,150.5,10.53,10.15,10.46,10.08,152.0,59.0,85.0,296.0,9.0,11.0,0.0,173.0,30.0,8.0,4.65,3.79,2.1,5.0,3.0,1.0,299.14,211.0,211.85,1.93,1.96,2.2,10.27,10.23,10.01,33.19,36.2,848.0,947.0,1.34,0.08,19.0,8.0,14.0,4.0
8476858,Phillip Di Giuseppe,51,33107.0,305.0,6.5,0.47,0.5,0.496022291358323,0.48,0.51,0.49,164.0,27.86,1.74,1.69,6.53,0.88,14.9,11.25,1.7,1.73,1.69,1.0,2.0,34.0,3.0,12.0,49.0,4.0,1.0,2.0,0.0,7.0,0.0,17.0,10.0,33.0,36.0,1.0,2.0,0.0,38.0,3.0,4.0,30.0,6.0,1.0,0.75,0.74,0.25,0.0,1.0,0.0,49.29,37.0,37.14,2.0,0.35,0.1,0.12,1.98,1.96,1.92,305.0,36.0,23.0,53.0,193.0,53.0,43.0,47.0,162.0,0.0,2.0,45221.0,2.0,2.0,1.0,19.0,111.46,6.75,6.62,6.71,6.59,124.0,30.0,50.0,204.0,8.0,4.0,0.0,130.0,21.0,3.0,3.39,2.53,0.83,4.0,4.0,0.0,204.4,154.0,154.19,1.4,0.48,0.48,7.68,7.68,7.57,104.13,7.48,7.26,7.43,7.23,99.0,49.0,68.0,216.0,10.0,4.0,1.0,119.0,23.0,6.0,3.26,2.68,1.54,7.0,2.0,1.0,215.32,148.0,147.22,1.38,1.08,1.08,7.72,7.67,7.58,32.06,32.25,704.0,767.0,0.19,0.34,6.0,13.0,5.0,10.0
8476278,Colin Blackwell,132,87419.0,838.0,20.85,0.47,0.51,0.4847809972660406,0.52,0.49,0.52,508.0,60.28,6.0,4.0,13.92,1.95,31.4,23.73,5.77,6.09,5.86,3.0,4.0,62.0,19.0,29.0,110.0,15.0,8.0,3.0,1.0,18.0,1.0,20.0,31.0,54.0,73.0,2.0,4.0,62.0,91.0,17.0,13.0,54.0,20.0,7.0,1.58,2.37,2.05,1.0,4.0,3.0,109.08,81.0,79.97,4.0,0.83,0.31,0.98,5.85,5.86,5.72,838.0,98.0,87.0,131.0,522.0,130.0,140.0,93.0,475.0,62.0,63.0,134991.0,4.0,16.0,8.0,20.0,270.17,20.82,20.39,20.89,20.46,265.0,115.0,143.0,523.0,20.0,13.0,1.0,297.0,70.0,13.0,8.09,9.23,3.5,8.0,9.0,3.0,520.86,380.0,378.24,3.65,2.07,2.07,22.4,22.35,22.06,281.85,23.21,22.64,23.64,23.06,274.0,119.0,130.0,523.0,24.0,22.0,4.0,300.0,78.0,15.0,8.95,9.42,4.84,12.0,6.0,6.0,531.71,393.0,400.61,3.77,4.38,4.27,22.71,23.16,22.87,92.03,87.14,2026.0,1891.0,0.41,0.65,12.0,16.0,8.0,14.0
8478455,Austin Wagner,109,71332.0,1056.0,23.87,0.55,0.5,0.5238505859922615,0.52,0.55,0.52,519.0,128.93,12.86,8.85,29.96,4.52,66.13,49.68,12.23,12.9,12.29,2.0,3.0,119.0,53.0,22.0,194.0,11.0,6.0,12.0,1.0,27.0,5.0,50.0,72.0,113.0,166.0,15.0,39.0,3.0,143.0,20.0,21.0,111.0,48.0,13.0,3.39,5.98,3.48,2.0,4.0,0.0,194.68,172.0,172.13,18.0,1.85,2.08,3.34,11.37,11.47,11.23,1056.0,126.0,101.0,171.0,658.0,172.0,136.0,134.0,614.0,3.0,6.0,150228.0,39.0,35.0,15.0,17.0,412.65,30.45,29.39,30.58,29.52,404.0,166.0,176.0,746.0,18.0,29.0,3.0,440.0,109.0,21.0,11.21,13.29,5.95,5.0,11.0,2.0,741.61,570.0,567.41,5.26,5.65,5.72,29.99,30.05,29.55,335.44,25.25,24.48,25.54,24.74,325.0,141.0,142.0,608.0,23.0,27.0,6.0,369.0,77.0,20.0,10.01,9.4,5.84,10.0,9.0,4.0,613.19,466.0,468.55,4.16,5.5,5.45,23.9,24.08,23.67,102.41,100.9,2438.0,2222.0,1.81,1.83,48.0,31.0,42.0,25.0
8477887,Patrick Brown,49,30478.0,705.0,4.78,0.4,0.47,0.44365739221733713,0.48,0.45,0.47,405.0,46.89,4.62,3.3,10.94,1.5,24.55,18.08,4.42,4.56,4.35,4.0,1.0,45.0,18.0,14.0,77.0,9.0,4.0,4.0,2.0,10.0,0.0,24.0,21.0,41.0,59.0,4.0,11.0,205.0,96.0,6.0,11.0,44.0,14.0,5.0,1.43,1.68,1.52,0.0,3.0,1.0,76.25,63.0,62.34,6.0,0.69,0.6,1.49,3.82,3.77,3.71,705.0,56.0,158.0,100.0,391.0,117.0,81.0,95.0,412.0,205.0,128.0,103215.0,11.0,13.0,5.0,27.0,204.45,15.24,14.7,15.09,14.58,213.0,71.0,88.0,372.0,14.0,17.0,2.0,226.0,44.0,14.0,6.05,5.33,3.85,6.0,7.0,1.0,366.93,284.0,282.36,2.63,3.32,3.32,14.55,14.51,14.33,252.88,22.96,22.3,23.26,22.6,247.0,105.0,142.0,494.0,28.0,20.0,2.0,254.0,74.0,24.0,7.79,8.72,6.45,16.0,9.0,3.0,502.35,352.0,355.11,3.6,4.29,4.29,22.26,22.51,22.07,71.66,81.38,1559.0,1717.0,1.02,0.86,23.0,20.0,20.0,18.0
8475188,Brayden McNabb,181,178385.0,1444.0,27.13,0.53,0.52,0.5222929618521737,0.53,0.52,0.54,256.0,87.84,3.15,4.88,24.32,2.87,53.62,40.16,3.1,3.15,3.1,4.0,9.0,81.0,48.0,60.0,189.0,14.0,1.0,6.0,0.0,19.0,3.0,53.0,47.0,80.0,128.0,16.0,38.0,0.0,138.0,35.0,27.0,122.0,6.0,1.0,2.14,0.78,0.23,1.0,0.0,0.0,191.1,129.0,129.62,25.0,0.97,1.29,0.29,3.82,3.83,3.77,1444.0,131.0,165.0,278.0,870.0,215.0,148.0,202.0,879.0,0.0,0.0,141906.0,38.0,24.0,9.0,123.0,580.61,50.77,48.52,51.24,48.99,597.0,209.0,274.0,1080.0,49.0,55.0,8.0,599.0,155.0,52.0,16.52,19.27,14.99,19.0,17.0,13.0,1100.5,806.0,817.53,8.12,11.81,11.54,47.34,47.89,47.09,535.92,45.9,44.63,45.67,44.42,546.0,199.0,309.0,1054.0,47.0,41.0,6.0,557.0,147.0,41.0,16.08,18.56,11.26,18.0,20.0,9.0,1043.83,745.0,739.18,7.53,8.46,8.46,44.97,44.65,44.0,108.45,98.35,2375.0,2086.0,7.98,0.91,112.0,27.0,96.0,20.0
8480113,Alex Iafallo,204,171724.0,1414.0,57.76,0.53,0.53,0.5315461438121638,0.53,0.58,0.54,376.0,148.19,13.3,9.56,34.15,4.85,80.87,60.27,12.91,13.28,12.9,6.0,8.0,147.0,56.0,40.0,243.0,25.0,11.0,7.0,1.0,35.0,7.0,61.0,82.0,136.0,192.0,3.0,6.0,8.0,44.0,33.0,11.0,147.0,43.0,13.0,4.67,5.15,3.48,4.0,4.0,3.0,243.84,203.0,203.96,5.0,1.99,2.1,1.78,13.5,13.53,13.27,1414.0,182.0,187.0,229.0,816.0,226.0,134.0,182.0,872.0,8.0,12.0,171090.0,6.0,14.0,7.0,35.0,615.93,48.54,46.97,48.52,46.94,619.0,236.0,258.0,1113.0,39.0,38.0,6.0,666.0,145.0,44.0,19.29,17.26,11.98,16.0,12.0,11.0,1114.02,855.0,858.83,8.11,8.16,8.1,48.55,48.51,47.62,459.62,42.86,41.34,43.27,41.73,458.0,172.0,229.0,859.0,37.0,40.0,7.0,437.0,150.0,43.0,13.75,17.61,11.5,13.0,15.0,9.0,866.0,630.0,634.34,6.72,8.52,8.73,40.85,41.15,40.53,130.17,116.9,2748.0,2411.0,2.17,1.41,34.0,32.0,29.0,26.0
8476881,Tomas Hertl,180,154394.0,1594.0,62.14,0.49,0.47,0.5082036219024055,0.44,0.49,0.46,264.0,145.61,16.0,10.69,30.41,4.51,75.68,57.71,15.64,16.03,15.68,14.0,7.0,141.0,54.0,69.0,264.0,39.0,18.0,10.0,4.0,27.0,1.0,58.0,81.0,123.0,177.0,11.0,24.0,540.0,92.0,42.0,23.0,117.0,64.0,14.0,4.29,7.7,4.01,4.0,11.0,3.0,261.99,195.0,193.64,8.0,2.23,2.06,3.32,14.92,14.83,14.6,1594.0,197.0,213.0,217.0,967.0,186.0,226.0,269.0,913.0,540.0,490.0,172311.0,24.0,26.0,12.0,45.0,600.85,51.35,49.8,51.16,49.6,612.0,230.0,300.0,1142.0,60.0,43.0,7.0,628.0,174.0,40.0,19.24,20.69,11.42,27.0,25.0,8.0,1132.56,842.0,836.11,8.51,9.5,9.34,50.52,50.13,49.19,624.8,54.39,52.7,54.73,53.04,620.0,251.0,318.0,1189.0,53.0,48.0,4.0,637.0,187.0,47.0,18.85,22.41,13.12,21.0,23.0,9.0,1205.95,871.0,880.74,8.79,9.3,9.05,54.13,54.57,53.67,108.54,124.45,2307.0,2928.0,1.98,2.33,47.0,46.0,37.0,38.0
8475714,Calle Jarnkrok,179,133730.0,1159.0,29.04,0.46,0.5,0.5021973379196889,0.52,0.5,0.52,447.0,77.88,6.91,5.18,18.64,2.66,45.52,32.1,6.71,6.88,6.68,3.0,9.0,78.0,33.0,23.0,134.0,20.0,8.0,5.0,1.0,17.0,4.0,32.0,45.0,70.0,103.0,2.0,4.0,163.0,34.0,23.0,10.0,87.0,17.0,7.0,3.05,2.09,1.78,3.0,2.0,3.0,133.02,111.0,109.69,2.0,1.07,0.98,1.62,6.36,6.32,6.21,1159.0,157.0,136.0,212.0,654.0,153.0,152.0,145.0,709.0,163.0,147.0,146402.0,4.0,18.0,9.0,13.0,379.39,26.98,26.18,26.81,26.01,381.0,160.0,168.0,709.0,32.0,23.0,1.0,440.0,85.0,16.0,12.28,10.5,4.21,13.0,15.0,4.0,702.31,541.0,536.47,5.02,4.21,4.21,27.78,27.63,27.15,388.43,31.72,30.56,32.7,31.49,389.0,153.0,153.0,695.0,40.0,33.0,7.0,418.0,97.0,27.0,12.31,11.86,7.56,23.0,8.0,9.0,711.42,542.0,554.05,5.25,6.62,6.85,30.13,30.9,30.49,88.86,90.35,2190.0,1993.0,2.39,0.71,36.0,21.0,26.0,20.0
8479335,Rasmus Asplund,137,94096.0,1299.0,33.06,0.52,0.44,0.5043288768916852,0.47,0.53,0.46,593.0,105.82,9.59,7.22,23.93,3.39,57.77,43.16,9.27,9.53,9.19,12.0,4.0,107.0,39.0,16.0,162.0,18.0,2.0,11.0,0.0,25.0,4.0,45.0,59.0,105.0,144.0,3.0,6.0,22.0,28.0,14.0,20.0,110.0,25.0,11.0,3.82,2.91,2.85,1.0,0.0,1.0,158.24,146.0,143.41,11.0,1.5,2.66,1.19,9.84,9.74,9.65,1299.0,154.0,119.0,224.0,802.0,229.0,135.0,199.0,736.0,22.0,24.0,182997.0,6.0,6.0,3.0,13.0,475.57,36.88,35.98,36.67,35.76,503.0,170.0,193.0,866.0,34.0,28.0,6.0,529.0,116.0,28.0,15.52,13.64,7.72,11.0,15.0,8.0,854.68,673.0,666.82,6.41,5.19,5.19,37.84,37.56,37.13,417.36,34.61,33.58,34.99,33.94,440.0,150.0,169.0,759.0,41.0,27.0,5.0,456.0,112.0,22.0,14.56,13.21,6.84,16.0,18.0,7.0,776.0,590.0,599.05,5.73,6.48,6.49,33.47,33.87,33.34,106.82,136.58,2472.0,2804.0,0.54,0.74,21.0,23.0,17.0,21.0
8480003,Jesper Boqvist,115,76717.0,1003.0,18.66,0.48,0.5,0.4695961781612941,0.5,0.48,0.49,404.0,75.1,7.09,4.72,17.09,2.29,38.33,29.49,6.94,7.19,7.04,6.0,6.0,71.0,28.0,27.0,126.0,21.0,9.0,4.0,3.0,11.0,0.0,43.0,32.0,62.0,90.0,5.0,10.0,155.0,31.0,18.0,20.0,70.0,21.0,8.0,2.17,2.43,2.49,1.0,4.0,4.0,125.93,99.0,99.34,3.0,0.98,1.13,1.2,6.85,6.87,6.79,1003.0,108.0,77.0,166.0,652.0,135.0,150.0,125.0,593.0,155.0,272.0,128668.0,10.0,6.0,3.0,16.0,348.13,28.65,28.01,28.81,28.16,355.0,129.0,142.0,626.0,27.0,27.0,7.0,358.0,104.0,22.0,10.35,12.03,6.27,8.0,11.0,8.0,625.73,484.0,484.64,4.54,5.33,5.33,27.86,27.87,27.49,371.88,31.04,29.93,31.4,30.29,379.0,137.0,137.0,653.0,31.0,27.0,6.0,394.0,95.0,27.0,11.58,11.9,7.56,13.0,12.0,6.0,663.13,516.0,522.08,4.89,5.68,5.68,30.25,30.58,30.15,95.32,94.14,1992.0,2020.0,1.19,0.4,22.0,19.0,16.0,15.0
8482179,Justin Richards,1,611.0,18.0,0.8,0.33,0.35,0.37,0.29,0.4,0.31,10.0,1.45,0.1,0.09,0.33,0.04,0.82,0.62,0.1,0.11,0.11,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.08,2.0,2.06,0.0,0.02,0.0,0.0,0.12,0.13,0.13,18.0,0.0,3.0,3.0,12.0,3.0,5.0,1.0,9.0,0.0,0.0,2505.0,0.0,0.0,0.0,1.0,4.1,0.25,0.25,0.27,0.27,6.0,0.0,1.0,7.0,1.0,0.0,0.0,5.0,1.0,0.0,0.14,0.11,0.0,1.0,0.0,0.0,7.55,6.0,6.37,0.05,0.0,0.0,0.3,0.33,0.33,6.54,0.5,0.5,0.47,0.46,6.0,3.0,3.0,12.0,0.0,0.0,0.0,7.0,2.0,0.0,0.18,0.32,0.0,0.0,0.0,0.0,11.33,9.0,8.51,0.09,0.0,0.0,0.59,0.55,0.55,1.28,2.35,22.0,55.0,0.0,0.01,0.0,1.0,0.0,1.0
