lineId,playerNames,position,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,player1Name,player2Name,corsi_influence_on_player1,corsi_influence_on_player2
84810148481461,Romanov-Schueneman,pairing,21,4155.0,122.0,0.39,0.54,0.5,33.54,2.14,2.14,8.35,1.1,20.0,14.28,2.12,2.09,2.07,34.0,14.0,18.0,66.0,4.0,1.0,0.0,3.0,1.0,14.0,25.0,30.0,44.0,3.0,6.0,33.0,30.0,7.0,9.0,42.0,6.0,0.0,1.28,0.86,0.0,4.0,0.0,0.0,64.29,48.0,47.0,7.0,0.44,0.18,0.18,2.4,2.34,2.32,36.21,3.33,2.62,9.23,1.15,18.24,13.43,3.04,3.45,3.14,39.0,9.0,8.0,56.0,1.0,4.0,0.0,10.0,3.0,16.0,14.0,38.0,47.0,4.0,8.0,22.0,31.0,3.0,9.0,35.0,9.0,4.0,1.07,1.22,1.04,1.0,0.0,0.0,58.16,48.0,49.59,6.0,0.55,1.04,1.04,2.85,2.93,2.87,8481014,8481461,Alexander Romanov,Corey Schueneman,0.09920499191125492,0.04106782004745524
84764578477938,Fleury-Larsson,pairing,30,4177.0,219.0,0.56,0.55,0.53,32.19,2.92,2.16,8.03,1.1,17.76,13.03,2.83,2.92,2.83,34.0,11.0,22.0,67.0,4.0,4.0,1.0,14.0,0.0,9.0,14.0,30.0,41.0,0.0,0.0,19.0,37.0,8.0,5.0,33.0,8.0,4.0,0.91,0.99,1.03,1.0,2.0,1.0,67.28,45.0,45.49,2.0,0.45,0.82,0.82,2.55,2.54,2.53,29.32,2.25,1.91,6.88,0.91,15.82,12.22,2.19,2.28,2.21,28.0,12.0,14.0,54.0,4.0,2.0,1.0,7.0,0.0,11.0,16.0,24.0,36.0,3.0,6.0,20.0,32.0,9.0,12.0,30.0,8.0,2.0,0.82,0.86,0.57,2.0,1.0,1.0,54.3,40.0,40.25,2.0,0.4,0.57,0.57,2.08,2.1,2.07,8476457,8477938,Adam Larsson,Haydn Fleury,0.03904440480660909,0.07028876349859198
84706008475906,Suter-Klingberg,pairing,70,24124.0,341.0,0.49,0.51,0.49,203.04,17.93,13.55,47.53,6.54,114.04,84.41,17.25,17.76,17.1,206.0,78.0,112.0,396.0,20.0,16.0,4.0,48.0,9.0,74.0,117.0,186.0,264.0,22.0,44.0,205.0,149.0,38.0,70.0,208.0,59.0,17.0,6.36,6.9,4.67,5.0,9.0,6.0,396.18,284.0,283.72,38.0,2.81,3.58,3.58,17.16,17.05,16.69,211.63,18.62,14.16,52.07,7.07,117.55,86.53,18.05,18.56,18.01,209.0,87.0,92.0,388.0,19.0,21.0,3.0,43.0,8.0,89.0,116.0,190.0,277.0,22.0,44.0,156.0,142.0,43.0,62.0,214.0,68.0,14.0,6.11,8.53,3.98,9.0,5.0,5.0,383.01,296.0,293.46,34.0,2.93,4.21,4.21,17.35,17.33,17.11,8470600,8475906,Ryan Suter,John Klingberg,0.0023496169645830234,0.008559636834253759
84769028481581,Lindell-Harley,pairing,6,1586.0,36.0,0.56,0.41,0.52,9.17,0.76,0.63,2.55,0.33,5.12,3.61,0.75,0.71,0.7,9.0,4.0,4.0,17.0,1.0,1.0,0.0,2.0,2.0,4.0,3.0,8.0,12.0,1.0,2.0,11.0,7.0,3.0,6.0,7.0,6.0,0.0,0.16,0.59,0.0,0.0,1.0,0.0,16.05,13.0,12.34,3.0,0.13,0.09,0.09,0.8,0.75,0.75,8.12,0.61,0.48,2.06,0.28,4.88,3.69,0.58,0.68,0.65,8.0,4.0,12.0,24.0,2.0,1.0,1.0,0.0,0.0,5.0,4.0,6.0,10.0,0.0,0.0,15.0,4.0,3.0,4.0,10.0,1.0,1.0,0.27,0.09,0.25,1.0,0.0,1.0,25.83,12.0,13.08,0.0,0.1,0.25,0.25,0.46,0.5,0.5,8476902,8481581,Esa Lindell,Thomas Harley,-0.12732168962068174,-0.07114219846524161
84717298481598,Russell-Broberg,pairing,4,1112.0,25.0,0.05,0.25,0.26,3.4,0.07,0.16,0.85,0.09,2.19,1.64,0.07,0.07,0.07,4.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,5.0,0.0,0.0,7.0,9.0,3.0,3.0,5.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,5.39,5.0,4.52,2.0,0.03,0.0,0.0,0.1,0.1,0.09,10.15,1.23,0.68,2.43,0.35,5.2,4.11,1.22,1.35,1.35,8.0,6.0,4.0,18.0,2.0,0.0,0.0,4.0,0.0,2.0,6.0,6.0,12.0,0.0,0.0,9.0,8.0,3.0,3.0,8.0,4.0,2.0,0.19,0.48,0.56,0.0,1.0,1.0,19.93,14.0,15.55,1.0,0.14,0.0,0.0,1.37,1.51,1.51,8471729,8481598,Kris Russell,Philip Broberg,-0.2893080385852089,-0.20154246702152295
84742078477384,Holden-Brown,pairing,32,4988.0,256.0,0.46,0.5,0.51,41.26,2.96,2.73,9.46,1.3,22.8,17.75,2.9,2.88,2.82,39.0,18.0,18.0,75.0,1.0,1.0,0.0,16.0,3.0,15.0,21.0,38.0,56.0,4.0,11.0,38.0,60.0,8.0,11.0,43.0,12.0,2.0,1.21,1.29,0.46,0.0,1.0,0.0,73.29,57.0,55.42,9.0,0.56,0.24,0.24,3.28,3.18,3.14,40.26,3.44,2.75,9.6,1.26,21.46,16.51,3.38,3.62,3.56,45.0,10.0,21.0,76.0,2.0,3.0,0.0,10.0,2.0,17.0,21.0,43.0,53.0,5.0,13.0,31.0,47.0,9.0,17.0,36.0,17.0,2.0,0.91,1.99,0.54,0.0,2.0,0.0,78.4,55.0,56.63,11.0,0.57,0.61,0.61,3.4,3.55,3.5,8474207,8477384,Nick Holden,Josh Brown,0.036950646922603025,-0.017871560911053797
84780138481542,Walman-Seider,pairing,17,1636.0,114.0,0.51,0.51,0.54,16.43,1.52,1.12,3.11,0.47,8.72,7.07,1.5,1.6,1.58,18.0,4.0,2.0,24.0,1.0,0.0,0.0,4.0,0.0,5.0,12.0,17.0,21.0,1.0,2.0,7.0,14.0,1.0,2.0,16.0,5.0,1.0,0.68,0.58,0.26,0.0,0.0,1.0,24.92,22.0,22.83,1.0,0.23,0.0,0.0,1.75,1.84,1.82,13.49,1.49,1.04,2.65,0.41,7.81,5.6,1.43,1.5,1.44,15.0,4.0,4.0,23.0,2.0,1.0,0.0,3.0,0.0,4.0,9.0,13.0,17.0,0.0,0.0,6.0,6.0,2.0,4.0,11.0,7.0,1.0,0.42,0.8,0.27,0.0,1.0,1.0,23.1,19.0,18.94,2.0,0.21,0.08,0.0,1.7,1.71,1.64,8478013,8481542,Jake Walman,Moritz Seider,0.04077843599076919,0.002862466601040725
84775078478397,Zadorov-Andersson,pairing,57,3003.0,348.0,0.61,0.6,0.62,33.49,2.74,2.23,7.52,1.13,18.93,15.45,2.73,2.83,2.83,40.0,8.0,8.0,56.0,3.0,1.0,0.0,8.0,1.0,7.0,28.0,37.0,45.0,4.0,8.0,5.0,28.0,5.0,15.0,34.0,11.0,3.0,0.92,1.18,0.64,1.0,1.0,1.0,58.07,48.0,49.38,8.0,0.46,0.05,0.05,3.15,3.26,3.25,21.77,1.76,1.39,5.18,0.69,11.77,9.21,1.74,1.77,1.76,22.0,8.0,8.0,38.0,2.0,0.0,0.0,4.0,0.0,9.0,15.0,20.0,28.0,4.0,8.0,4.0,13.0,9.0,5.0,22.0,7.0,1.0,0.64,0.89,0.23,2.0,0.0,0.0,37.69,30.0,29.78,3.0,0.29,0.0,0.0,2.04,2.06,2.04,8477507,8478397,Nikita Zadorov,Rasmus Andersson,0.07773510393611949,0.07937022032420937
84774998481178,Zamula-Ristolainen,pairing,1,983.0,1.0,0.55,0.64,0.67,10.42,0.74,0.63,2.15,0.32,5.78,4.38,0.72,0.67,0.65,9.0,5.0,4.0,18.0,1.0,0.0,0.0,2.0,0.0,6.0,5.0,8.0,13.0,0.0,0.0,8.0,8.0,0.0,2.0,11.0,3.0,0.0,0.41,0.33,0.0,1.0,0.0,0.0,15.7,14.0,12.53,0.0,0.13,0.0,0.0,0.87,0.78,0.76,5.2,0.61,0.36,1.13,0.18,2.67,2.06,0.59,0.69,0.67,6.0,1.0,3.0,10.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,6.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,0.15,0.26,0.2,0.0,0.0,1.0,11.41,7.0,7.83,1.0,0.07,0.13,0.13,0.55,0.63,0.62,8477499,8481178,Rasmus Ristolainen,Egor Zamula,0.13262795570188557,0.18882549615042488
84764578478840,Larsson-Borgen,pairing,22,953.0,188.0,0.75,0.55,0.58,8.11,0.84,0.56,1.92,0.26,4.14,3.27,0.84,0.86,0.85,5.0,6.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,5.0,11.0,0.0,0.0,0.0,8.0,2.0,4.0,7.0,3.0,1.0,0.2,0.41,0.23,0.0,0.0,0.0,12.11,11.0,11.2,2.0,0.12,0.03,0.03,0.93,0.95,0.94,5.66,0.28,0.29,1.24,0.16,3.34,2.69,0.28,0.3,0.3,8.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,8.0,0.0,0.0,1.0,6.0,2.0,1.0,7.0,1.0,0.0,0.18,0.1,0.0,0.0,0.0,0.0,10.5,8.0,8.27,0.0,0.06,0.0,0.0,0.34,0.35,0.35,8476457,8478840,Adam Larsson,Will Borgen,0.053200842258500525,0.06915939038733732
84740138478970,Cole-Chatfield,pairing,13,6360.0,62.0,0.56,0.62,0.6,56.15,3.99,3.55,13.83,1.76,31.38,23.49,3.79,3.91,3.72,57.0,21.0,28.0,106.0,2.0,4.0,0.0,16.0,0.0,29.0,27.0,55.0,76.0,13.0,29.0,65.0,48.0,10.0,16.0,64.0,11.0,3.0,1.88,1.37,0.73,1.0,1.0,0.0,104.23,78.0,77.41,9.0,0.73,0.73,0.56,4.17,4.1,3.98,37.11,3.17,2.43,8.85,1.25,21.25,16.05,3.1,3.22,3.14,41.0,12.0,11.0,64.0,2.0,1.0,0.0,9.0,2.0,16.0,23.0,39.0,51.0,4.0,8.0,49.0,60.0,8.0,21.0,40.0,10.0,3.0,1.13,1.21,0.84,0.0,1.0,1.0,66.48,53.0,54.4,13.0,0.5,0.27,0.27,3.4,3.47,3.41,8474013,8478970,Ian Cole,Jalen Chatfield,0.1230555421044986,0.10854767465632487
84754558480145,Dillon-Pionk,pairing,67,47377.0,197.0,0.47,0.48,0.47,394.07,36.19,27.31,90.98,12.97,226.04,162.52,34.99,36.19,34.99,397.0,159.0,175.0,731.0,37.0,26.0,3.0,107.0,11.0,157.0,218.0,360.0,519.0,63.0,141.0,397.0,415.0,95.0,152.0,403.0,120.0,33.0,13.09,14.63,8.48,15.0,15.0,7.0,736.52,556.0,558.71,121.0,5.65,5.66,5.92,35.92,35.94,35.24,446.88,41.03,30.2,108.02,14.41,243.56,180.78,39.33,41.23,39.52,435.0,183.0,182.0,800.0,33.0,42.0,9.0,102.0,11.0,196.0,234.0,402.0,585.0,53.0,123.0,362.0,288.0,83.0,144.0,448.0,125.0,45.0,13.34,15.45,12.24,8.0,13.0,12.0,795.67,618.0,617.08,113.0,6.27,8.94,9.2,38.1,38.27,37.39,8475455,8480145,Brenden Dillon,Neal Pionk,-0.01614679594884727,-0.024874754483075412
84751778479388,Stillman-De Haan,pairing,25,2705.0,230.0,0.25,0.26,0.26,11.93,0.79,0.81,2.96,0.4,6.27,4.77,0.79,0.8,0.79,10.0,6.0,5.0,21.0,0.0,1.0,0.0,7.0,0.0,2.0,6.0,10.0,16.0,4.0,8.0,15.0,27.0,5.0,13.0,12.0,3.0,1.0,0.27,0.32,0.21,0.0,0.0,0.0,20.88,16.0,15.89,8.0,0.17,0.05,0.05,0.91,0.92,0.92,31.85,2.35,2.09,7.15,0.97,18.7,13.74,2.29,2.36,2.3,34.0,11.0,15.0,60.0,2.0,1.0,0.0,16.0,0.0,10.0,16.0,32.0,43.0,3.0,6.0,16.0,16.0,10.0,5.0,35.0,10.0,0.0,1.09,1.26,0.0,1.0,1.0,0.0,60.07,45.0,44.95,1.0,0.43,0.1,0.1,2.69,2.69,2.62,8475177,8479388,Calvin de Haan,Riley Stillman,-0.19340306632596382,-0.2232842650550399
84768928480157,Rosen-Parayko,pairing,16,1792.0,114.0,0.41,0.5,0.45,12.84,1.13,0.9,2.92,0.43,7.39,5.23,1.12,1.13,1.11,13.0,5.0,7.0,25.0,1.0,1.0,0.0,1.0,0.0,6.0,9.0,12.0,17.0,1.0,2.0,18.0,5.0,3.0,5.0,15.0,2.0,1.0,0.65,0.24,0.24,1.0,0.0,0.0,25.12,18.0,17.96,4.0,0.19,0.11,0.11,1.21,1.21,1.19,16.14,1.63,1.16,3.72,0.53,8.79,6.18,1.57,1.63,1.57,19.0,3.0,3.0,25.0,2.0,2.0,0.0,4.0,0.0,6.0,8.0,17.0,20.0,3.0,6.0,10.0,12.0,4.0,2.0,14.0,6.0,2.0,0.36,0.74,0.53,1.0,1.0,0.0,24.98,22.0,21.93,1.0,0.24,0.53,0.53,1.33,1.32,1.29,8476892,8480157,Colton Parayko,Calle Rosen,-0.002528110264780503,0.037392687584998086
84779388478468,Fleury-Lauzon,pairing,18,6254.0,104.0,0.45,0.43,0.47,43.98,4.05,2.95,10.51,1.39,23.7,17.39,3.96,4.07,3.97,46.0,14.0,14.0,74.0,3.0,2.0,0.0,12.0,4.0,15.0,24.0,43.0,57.0,9.0,21.0,41.0,59.0,8.0,9.0,43.0,13.0,4.0,1.13,1.88,1.05,2.0,1.0,0.0,73.52,60.0,60.03,9.0,0.61,0.57,0.57,4.09,4.09,3.99,52.48,4.96,3.42,13.14,1.57,26.29,19.63,4.8,5.01,4.85,56.0,13.0,29.0,98.0,4.0,3.0,1.0,13.0,0.0,24.0,25.0,52.0,65.0,4.0,11.0,52.0,52.0,8.0,15.0,51.0,12.0,6.0,1.49,1.59,1.88,3.0,0.0,1.0,98.79,69.0,69.26,7.0,0.71,1.01,1.01,4.67,4.72,4.69,8477938,8478468,Haydn Fleury,Jeremy Lauzon,-0.061220837002363526,-0.08736468695843663
84709668480950,Giordano-Lyubushkin,pairing,11,1492.0,87.0,0.66,0.53,0.55,12.96,1.23,0.93,3.41,0.48,7.11,4.84,1.15,1.18,1.1,14.0,4.0,6.0,24.0,1.0,2.0,0.0,3.0,0.0,8.0,4.0,13.0,17.0,1.0,2.0,10.0,15.0,4.0,5.0,14.0,3.0,1.0,0.44,0.42,0.36,1.0,0.0,0.0,23.91,18.0,17.92,4.0,0.2,0.41,0.41,1.01,0.98,0.96,10.78,0.64,0.78,2.48,0.33,6.22,4.55,0.63,0.67,0.66,10.0,5.0,6.0,21.0,1.0,0.0,0.0,7.0,0.0,5.0,2.0,9.0,14.0,1.0,2.0,8.0,22.0,2.0,5.0,13.0,2.0,0.0,0.46,0.18,0.0,1.0,0.0,0.0,21.68,15.0,15.5,3.0,0.16,0.0,0.0,0.8,0.84,0.83,8470966,8480950,Mark Giordano,Ilya Lyubushkin,0.052818309107881045,0.0
84712848475825,Sekera-Hakanpaa,pairing,21,12224.0,71.0,0.5,0.47,0.5,95.82,7.57,5.93,23.47,3.02,53.59,39.42,7.45,7.62,7.49,87.0,46.0,37.0,170.0,10.0,6.0,2.0,15.0,1.0,48.0,53.0,77.0,123.0,14.0,34.0,83.0,102.0,17.0,32.0,104.0,19.0,10.0,2.53,2.12,2.92,3.0,2.0,5.0,173.09,133.0,135.32,19.0,1.22,1.66,1.66,7.13,7.22,7.16,94.78,7.69,6.58,23.31,3.2,54.29,37.92,7.39,7.59,7.3,88.0,45.0,60.0,193.0,7.0,6.0,0.0,25.0,2.0,53.0,40.0,81.0,126.0,10.0,26.0,81.0,95.0,22.0,27.0,108.0,17.0,8.0,3.35,2.04,2.3,5.0,2.0,0.0,189.59,133.0,130.65,16.0,1.36,1.49,1.49,7.56,7.46,7.33,8471284,8475825,Andrej Sekera,Jani Hakanpaa,-0.003544250921705072,-0.012071116594203679
84768508479398,Girard-Murray,pairing,27,3828.0,221.0,0.51,0.47,0.5,30.28,2.94,1.92,7.29,1.04,16.19,12.63,2.9,3.09,3.05,35.0,7.0,12.0,54.0,4.0,2.0,1.0,12.0,1.0,9.0,14.0,31.0,38.0,4.0,8.0,22.0,17.0,10.0,5.0,32.0,6.0,4.0,0.9,0.68,1.35,1.0,1.0,2.0,56.88,42.0,43.75,3.0,0.39,0.65,0.65,2.68,2.76,2.74,29.97,2.83,2.08,7.53,1.03,16.96,11.58,2.74,2.75,2.66,30.0,12.0,19.0,61.0,3.0,3.0,1.0,6.0,0.0,13.0,17.0,27.0,39.0,11.0,22.0,35.0,29.0,5.0,7.0,33.0,4.0,5.0,1.0,0.46,1.36,1.0,0.0,2.0,59.21,42.0,41.01,6.0,0.43,0.87,0.87,2.39,2.33,2.3,8476850,8479398,Ryan Murray,Samuel Girard,-0.07272060911985567,-0.015950032671730785
84769068481609,Gostisbehere-Kolyachonok,pairing,23,1316.0,177.0,0.57,0.5,0.5,11.81,1.17,0.85,2.59,0.36,6.1,4.93,1.12,1.13,1.09,12.0,4.0,6.0,22.0,0.0,1.0,0.0,4.0,0.0,3.0,8.0,12.0,16.0,0.0,0.0,2.0,12.0,6.0,8.0,11.0,3.0,2.0,0.4,0.31,0.46,0.0,0.0,0.0,21.05,16.0,15.33,3.0,0.18,0.26,0.26,1.09,1.06,1.04,11.18,0.9,0.67,2.65,0.41,6.22,5.15,0.9,0.92,0.92,13.0,3.0,6.0,22.0,1.0,0.0,0.0,5.0,1.0,0.0,9.0,12.0,15.0,0.0,0.0,2.0,9.0,6.0,6.0,12.0,4.0,0.0,0.47,0.43,0.0,1.0,0.0,0.0,23.22,16.0,16.63,2.0,0.14,0.0,0.0,1.04,1.06,1.06,8476906,8481609,Shayne Gostisbehere,Vladislav Kolyachonok,0.0523483226266952,0.02210418695228822
84717098481701,Vlasic-Hatakka,pairing,2,1033.0,6.0,0.39,0.45,0.54,10.6,0.5,0.6,2.62,0.35,6.19,4.74,0.46,0.51,0.47,9.0,6.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,9.0,15.0,2.0,4.0,8.0,3.0,5.0,0.0,13.0,2.0,0.0,0.32,0.18,0.0,0.0,0.0,0.0,15.18,15.0,15.37,0.0,0.12,0.09,0.09,0.53,0.54,0.51,9.54,0.78,0.65,2.21,0.29,5.19,3.88,0.76,0.74,0.73,11.0,2.0,5.0,18.0,2.0,1.0,0.0,1.0,0.0,4.0,5.0,9.0,11.0,0.0,0.0,5.0,8.0,0.0,0.0,11.0,1.0,1.0,0.47,0.1,0.21,1.0,1.0,0.0,17.43,13.0,12.44,0.0,0.14,0.21,0.21,0.7,0.68,0.67,8471709,8481701,Marc-Edouard Vlasic,Santeri Hatakka,0.059246330110991785,-0.01464352910690736
84769898477986,Lindbohm-Montour,pairing,9,3421.0,36.0,0.49,0.52,0.5,30.76,2.51,2.05,6.99,0.95,16.38,12.12,2.39,2.68,2.55,26.0,15.0,18.0,59.0,2.0,3.0,1.0,9.0,2.0,11.0,14.0,24.0,39.0,4.0,14.0,26.0,28.0,7.0,11.0,30.0,9.0,2.0,0.8,1.15,0.55,0.0,2.0,0.0,63.52,41.0,43.8,6.0,0.42,0.65,0.65,2.28,2.42,2.39,28.55,2.61,1.92,6.76,1.06,16.14,12.52,2.57,2.51,2.48,33.0,8.0,13.0,54.0,3.0,1.0,0.0,8.0,3.0,11.0,15.0,30.0,38.0,4.0,14.0,32.0,26.0,6.0,12.0,29.0,10.0,2.0,0.93,1.08,0.6,2.0,1.0,0.0,52.05,41.0,39.62,4.0,0.4,0.37,0.37,2.64,2.55,2.52,8476989,8477986,Petteri Lindbohm,Brandon Montour,0.004610516632771233,-0.018623645071842665
84794028479945,Bean-Bayreuther,pairing,18,3450.0,122.0,0.37,0.48,0.49,28.33,2.1,1.8,6.57,0.84,14.67,12.01,2.05,2.14,2.08,31.0,7.0,13.0,51.0,3.0,1.0,0.0,8.0,2.0,12.0,12.0,28.0,35.0,6.0,12.0,15.0,23.0,11.0,6.0,31.0,5.0,2.0,0.93,0.63,0.54,1.0,1.0,1.0,52.59,38.0,38.63,2.0,0.37,0.23,0.23,2.24,2.31,2.27,30.39,3.6,2.2,6.58,0.96,15.02,11.64,3.51,3.57,3.48,34.0,6.0,16.0,56.0,5.0,2.0,0.0,5.0,2.0,10.0,16.0,29.0,35.0,3.0,6.0,33.0,26.0,7.0,9.0,23.0,15.0,2.0,0.84,2.16,0.6,1.0,3.0,1.0,55.78,40.0,40.1,5.0,0.46,0.49,0.49,3.56,3.53,3.52,8479402,8479945,Jake Bean,Gavin Bayreuther,-0.00881070662648975,-0.013000583597930715
84752278475279,Chiarot-Wideman,pairing,22,2182.0,159.0,0.5,0.49,0.47,17.94,1.81,1.33,4.0,0.58,9.64,6.65,1.78,1.73,1.7,13.0,11.0,8.0,32.0,0.0,1.0,0.0,4.0,1.0,7.0,11.0,13.0,24.0,3.0,6.0,21.0,25.0,1.0,10.0,15.0,7.0,2.0,0.52,0.77,0.52,0.0,0.0,0.0,30.47,24.0,23.16,9.0,0.28,0.18,0.18,1.91,1.82,1.8,19.24,1.84,1.36,4.51,0.64,10.95,7.69,1.82,1.87,1.84,23.0,4.0,6.0,33.0,3.0,2.0,0.0,3.0,1.0,10.0,8.0,20.0,24.0,6.0,12.0,12.0,17.0,3.0,6.0,18.0,7.0,2.0,0.42,0.86,0.56,2.0,1.0,0.0,34.45,27.0,28.27,6.0,0.28,0.34,0.34,1.79,1.83,1.82,8475227,8475279,Chris Wideman,Ben Chiarot,-0.02833393680213736,-0.01049621358560937
84746008478468,Josi-Lauzon,pairing,12,2896.0,58.0,0.53,0.6,0.54,28.16,2.23,1.89,6.19,0.8,15.23,11.66,2.18,2.21,2.15,29.0,9.0,21.0,59.0,2.0,0.0,0.0,9.0,0.0,15.0,12.0,27.0,36.0,3.0,9.0,21.0,30.0,8.0,6.0,29.0,7.0,2.0,0.91,0.89,0.43,0.0,1.0,1.0,57.02,38.0,37.35,3.0,0.39,0.0,0.0,2.62,2.6,2.53,23.73,1.99,1.52,5.72,0.76,12.38,9.62,1.97,1.97,1.96,24.0,8.0,8.0,40.0,0.0,1.0,0.0,3.0,1.0,9.0,18.0,24.0,32.0,3.0,9.0,11.0,23.0,1.0,6.0,24.0,6.0,2.0,0.74,0.69,0.56,0.0,0.0,0.0,41.01,32.0,32.15,5.0,0.32,0.32,0.32,1.99,2.0,1.99,8474600,8478468,Roman Josi,Jeremy Lauzon,0.11505281231178599,0.08171992823339747
84784698481575,Chabot-Thomson,pairing,15,7689.0,53.0,0.49,0.56,0.53,74.21,5.56,5.02,16.4,2.29,42.71,31.02,5.48,5.45,5.37,83.0,20.0,40.0,143.0,6.0,4.0,1.0,13.0,3.0,34.0,43.0,77.0,97.0,8.0,16.0,62.0,80.0,15.0,29.0,83.0,18.0,2.0,2.81,2.18,0.57,2.0,4.0,0.0,142.64,103.0,101.38,15.0,1.03,0.55,0.55,6.03,5.92,5.88,66.18,5.79,4.72,15.21,2.13,36.8,27.34,5.63,5.97,5.79,64.0,28.0,20.0,112.0,7.0,3.0,0.0,16.0,0.0,24.0,42.0,57.0,85.0,5.0,10.0,62.0,52.0,12.0,17.0,61.0,28.0,3.0,1.76,3.38,0.66,2.0,4.0,1.0,114.6,92.0,94.45,10.0,0.98,0.22,0.22,6.55,6.74,6.56,8478469,8481575,Thomas Chabot,Lassi Thomson,0.133240196856644,0.06491497788132994
84817088482073,Jones-Schneider,pairing,7,3979.0,31.0,0.5,0.45,0.42,21.7,2.23,1.6,4.92,0.7,12.11,8.44,2.14,2.09,2.01,25.0,5.0,15.0,45.0,1.0,2.0,1.0,7.0,1.0,8.0,11.0,24.0,29.0,3.0,6.0,19.0,37.0,11.0,4.0,17.0,11.0,2.0,0.35,1.23,0.64,0.0,0.0,1.0,41.76,30.0,27.9,3.0,0.33,0.64,0.64,1.92,1.8,1.77,29.07,2.2,2.03,6.45,0.99,17.18,12.14,2.17,2.34,2.31,30.0,11.0,14.0,55.0,1.0,1.0,0.0,6.0,2.0,16.0,15.0,29.0,40.0,4.0,8.0,23.0,34.0,5.0,7.0,35.0,5.0,1.0,1.24,0.58,0.37,1.0,0.0,0.0,57.94,41.0,42.86,5.0,0.41,0.37,0.37,2.23,2.34,2.31,8481708,8482073,Zac Jones,Braden Schneider,0.033516156587822976,0.052242570836212865
