lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
8.44821E+20,2014,Jagr-Barkov-Upshall,FLA,line,5on5,1,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.04,0.04,0.17,0.02,0.48,0.26,0.04,0.03,0.03,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0.04,0,0,0,0,0,1.76,1,0.89,0,0.01,0,0,0.04,0.04,0.04
8.46949E+20,2014,Maroon-Kesler-Jackman,ANA,line,5on5,7,427,94,0.76,0.67,0.69,6.42,0.4,0.4,1.7,0.21,3.64,2.65,0.39,0.39,0.38,7,2,1,10,1,1,1,2,0,1,4,6,8,0,0,1,5,1,0,8,1,0,0.2,0.2,0,0,1,0,9.86,9,8.94,0,0.08,0.2,0.2,0.28,0.28,0.28,3.09,0.12,0.2,0.61,0.08,1.75,1.24,0.12,0.12,0.12,4,0,1,5,0,0,0,2,0,1,1,4,4,1,2,3,3,0,1,4,0,0,0.12,0,0,0,0,0,4.9,4,3.85,1,0.04,0,0,0.17,0.16,0.16
8.46755E+20,2014,Ryder-Henrique-Bernier,N.J,line,5on5,2,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.47123E+20,2014,Stewart-Grigorenko-Stafford,BUF,line,5on5,4,154,44,0.84,0.4,0.5,1.65,0.29,0.12,0.34,0.06,0.68,0.52,0.29,0.28,0.28,2,0,0,2,0,1,0,0,0,1,0,2,2,0,0,0,4,0,3,1,0,1,0.03,0,0.26,0,0,0,1.79,2,1.91,3,0.03,0.26,0.26,0.06,0.05,0.05,1.44,0.06,0.07,0.41,0.04,0.85,0.57,0.06,0.06,0.06,1,1,1,3,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,2,0,0,0.06,0,0,0,0,0,3.17,2,2.1,0,0.01,0,0,0.07,0.07,0.07
8.46749E+20,2014,Condra-Pageau-Neil,OTT,line,5on5,4,1110,18,0.5,0.42,0.58,7.82,0.29,0.39,1.89,0.24,4.51,3.67,0.29,0.29,0.29,8,3,0,11,1,0,0,3,0,2,5,7,10,2,7,14,23,1,0,10,1,0,0.21,0.09,0,1,0,0,11.13,11,10.96,0,0.08,0,0,0.37,0.36,0.36,5.07,0.29,0.28,1.49,0.2,3.41,2.34,0.29,0.28,0.28,7,1,7,15,0,0,0,3,0,1,4,7,8,3,9,9,9,1,0,7,1,0,0.2,0.09,0,0,0,0,15.02,8,7.99,0,0.06,0,0,0.35,0.34,0.34
8.47061E+20,2014,Fehr-Backstrom-Wilson,WSH,line,5on5,1,10,27,1,1,1,0.93,0.2,0.13,0.22,0.04,0.26,0.16,0.2,0.2,0.2,1,0,0,1,0,0,0,0,0,1,0,1,1,2,7,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0.97,1,0.96,0,0.03,0,0,0.22,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46948E+13,2014,Gleason-Niskanen,WSH,pairing,5on5,13,645,103,0.92,0.56,0.69,6.86,0.84,0.5,1.43,0.21,3.19,2.83,0.72,0.84,0.73,6,3,0,9,0,2,0,2,0,0,5,6,9,0,0,1,4,3,1,6,1,2,0.21,0.13,0.5,0,0,0,9.09,9,9.14,0,0.11,0.5,0.5,0.45,0.45,0.44,2.9,0.07,0.17,0.68,0.08,1.62,1.37,0.07,0.07,0.07,4,0,3,7,0,0,0,0,0,0,4,4,4,0,0,2,6,0,1,4,0,0,0.07,0,0,0,0,0,6.88,4,4,1,0.03,0,0,0.11,0.11,0.11
8.47472E+20,2014,Gibbons-Johansen-Atkinson,CBJ,line,5on5,4,103,64,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.97,0,0,1,0,0,0,0,0,0,1.39,0.02,0.06,0.43,0.04,0.8,0.65,0.02,0.02,0.02,1,1,1,3,0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,2,0,0,0.02,0,0,0,0,0,2.9,2,1.83,0,0.01,0,0,0.03,0.03,0.03
8.47171E+13,2014,Chorney-Pouliot,PIT,pairing,5on5,3,394,33,0.38,0.45,0.5,6.37,0.39,0.43,1.36,0.2,3.81,2.81,0.39,0.43,0.43,6,3,0,9,0,0,0,2,0,3,4,6,9,1,2,3,4,0,3,7,2,0,0.17,0.21,0,0,0,0,10.7,9,10.36,3,0.09,0,0,0.47,0.53,0.53,6.62,0.64,0.47,1.28,0.19,3.68,2.74,0.62,0.57,0.56,7,2,2,11,0,0,0,3,0,4,2,7,9,2,4,2,4,0,3,6,3,0,0.25,0.39,0,0,0,0,9.54,9,7.97,2,0.1,0,0,0.73,0.66,0.64
8.4703E+20,2014,Malone-Nash-Dwyer,CAR,line,5on5,13,905,143,0.47,0.36,0.41,4.93,0.33,0.26,1.42,0.19,2.75,2.04,0.33,0.33,0.33,3,4,1,8,0,0,0,1,1,3,2,3,7,1,2,8,6,4,2,6,1,0,0.25,0.09,0,0,0,0,8.1,7,6.93,0,0.06,0,0,0.39,0.38,0.38,7.04,0.38,0.4,1.7,0.23,4.22,3.07,0.38,0.38,0.38,6,4,4,14,1,0,0,3,0,3,3,5,9,2,4,6,11,3,5,10,0,0,0.38,0,0,1,0,0,14.22,10,9.96,4,0.08,0,0,0.46,0.46,0.46
8.47581E+20,2014,Dano-Wennberg-Chaput,CBJ,line,5on5,1,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.47457E+13,2014,Zadorov-Bogosian,BUF,pairing,5on5,13,970,79,0.32,0.32,0.27,4.41,0.3,0.28,0.93,0.14,2.4,1.94,0.28,0.3,0.28,6,0,4,10,1,0,0,0,1,1,3,5,5,3,4,2,10,1,1,4,2,0,0.11,0.19,0,1,0,0,9.82,6,5.95,0,0.06,0,0,0.36,0.36,0.33,11.52,0.65,0.83,2.61,0.33,6.76,4.82,0.64,0.65,0.64,14,2,5,21,0,0,0,1,0,9,6,14,16,3,6,5,8,2,0,14,2,0,0.42,0.23,0,0,0,0,21.99,16,16.48,0,0.17,0,0,0.81,0.81,0.81
8.46949E+20,2014,Bourque-Smith-Pelly-Jackman,ANA,line,5on5,1,415,4,0.81,0.73,0.7,4.94,0.21,0.36,1.01,0.16,3.14,2.13,0.21,0.21,0.21,6,1,1,8,0,0,0,1,0,3,3,6,7,0,0,3,7,1,3,6,1,0,0.12,0.08,0,0,0,0,8.45,7,7.26,1,0.07,0,0,0.28,0.28,0.28,2,0.05,0.12,0.44,0.07,1.33,1,0.05,0.05,0.05,2,1,0,3,0,0,0,0,0,1,2,2,3,0,0,4,6,0,1,3,0,0,0.05,0,0,0,0,0,2.77,3,2.86,0,0.02,0,0,0.07,0.07,0.07
8.47391E+20,2014,Hall-Nugent-Hopkins-Pinizzotto,EDM,line,5on5,4,178,42,0.07,0.21,0.2,1.47,0.04,0.06,0.39,0.05,0.83,0.63,0.04,0.03,0.03,2,0,1,3,0,0,0,0,0,2,0,2,2,0,0,0,2,0,1,2,0,0,0.04,0,0,0,0,0,2.91,2,1.91,1,0.01,0,0,0.05,0.04,0.04,5.8,0.47,0.41,1.02,0.17,3.52,2.4,0.46,0.45,0.44,6,2,3,11,0,0,0,1,0,5,2,6,8,0,0,0,5,1,0,6,2,0,0.23,0.24,0,0,0,0,10.86,8,7.9,0,0.08,0,0,0.56,0.53,0.52
8.46204E+20,2014,Boedker-Shinnimin-Doan,ARI,line,5on5,1,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.47415E+13,2014,Maatta-Bortuzzo,PIT,pairing,5on5,2,32,23,0.79,0.5,0.33,0.9,0.24,0.1,0.26,0.04,0.21,0.15,0.24,0.24,0.24,1,0,1,2,0,0,0,1,0,0,0,1,1,1,2,0,0,0,1,0,0,1,0,0,0.24,0,0,0,2.05,1,1.04,1,0.02,0,0,0.26,0.26,0.26,1.51,0.07,0.06,0.47,0.05,0.7,0.66,0.07,0.07,0.07,2,0,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,1,0,2,0,0,0.07,0,0,0,0,0,2.21,2,2.2,0,0.01,0,0,0.08,0.08,0.08
8.47168E+20,2014,Perron-Sutter-Crosby,PIT,line,5on5,1,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.08,0.04,0.27,0.03,0.35,0.24,0.07,0.07,0.06,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.08,0,0,0,0,0,0.85,1,0.88,0,0.01,0,0,0.09,0.08,0.07
8.46737E+20,2014,Neal-Gaustad-Ribeiro,NSH,line,5on5,4,107,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0.16,0.22,0.56,0.07,1.81,1.18,0.14,0.17,0.15,2,2,2,6,0,0,0,0,0,2,2,2,4,0,0,0,0,0,0,3,1,0,0.06,0.1,0,0,0,0,5.98,4,4.08,0,0.05,0,0,0.2,0.22,0.2
8.46797E+20,2014,Kelly-Bergeron-Pastrnak,BOS,line,5on5,1,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.01,0.04,0.19,0.02,0.44,0.29,0.01,0.01,0.01,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0.97,1,0.97,0,0.01,0,0,0.02,0.02,0.02
8.47021E+20,2014,Lupul-Mckegg-Panik,TOR,line,5on5,1,49,8,1,1,1,0.86,0.01,0.01,0.18,0.03,0.24,0.53,0.01,0.01,0.01,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.01,0,0,0,0,0,0.85,1,0.88,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46204E+20,2014,Mcmillan-Vermette-Doan,ARI,line,5on5,7,172,102,0.04,0.2,0.33,0.62,0.01,0.04,0.15,0.03,0.44,0.33,0.01,0.01,0.01,0,1,0,1,0,0,0,0,0,0,1,0,1,2,4,2,2,0,2,1,0,0,0.01,0,0,0,0,0,1.03,1,1.04,0,0.01,0,0,0.02,0.02,0.02,1.65,0.37,0.13,0.36,0.06,0.59,0.5,0.37,0.35,0.35,2,0,2,4,0,0,0,1,0,0,1,2,2,0,0,2,2,1,0,0,1,1,0,0.15,0.23,0,0,0,3.72,2,1.94,0,0.03,0,0,0.4,0.38,0.38
8.47461E+20,2014,Adam-Johansen-Atkinson,CBJ,line,5on5,1,78,6,1,1,1,1.26,0.02,0.08,0.31,0.04,0.91,0.63,0.02,0.02,0.02,2,0,2,4,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,2,0,0,0.02,0,0,0,0,0,3.66,2,1.83,0,0.02,0,0,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46625E+20,2014,Chimera-Fehr-Wilson,WSH,line,5on5,6,152,94,0.05,0.25,0.17,0.77,0.01,0.04,0.22,0.02,0.42,0.28,0.01,0.01,0.01,1,0,1,2,0,0,0,0,1,0,0,1,1,0,0,1,2,0,1,1,0,0,0.01,0,0,0,0,0,1.85,1,0.92,1,0.01,0,0,0.02,0.02,0.02,3.47,0.28,0.25,0.74,0.12,2.09,1.52,0.28,0.28,0.28,2,3,1,6,0,0,0,0,0,3,2,2,5,0,0,0,1,0,1,3,2,0,0.08,0.2,0,0,0,0,6.01,5,5.03,1,0.05,0,0,0.33,0.33,0.33
8.46792E+13,2014,Suter-Leopold,MIN,pairing,5on5,9,565,72,0.62,0.47,0.4,2.93,0.32,0.17,0.63,0.08,1.55,1.24,0.32,0.34,0.34,4,0,4,8,1,0,0,1,0,1,1,3,3,0,0,0,5,0,1,3,0,1,0.08,0,0.24,0,0,1,8.24,4,4.15,1,0.03,0,0,0.35,0.38,0.38,4.35,0.19,0.27,1.05,0.12,2.62,1.75,0.19,0.19,0.19,3,3,3,9,0,0,0,2,0,1,3,3,6,0,0,2,3,1,0,6,0,0,0.19,0,0,0,0,0,8.85,6,5.87,0,0.06,0,0,0.25,0.25,0.25
8.47359E+20,2014,Lazar-Zibanejad-Condra,OTT,line,5on5,13,1254,124,0.54,0.47,0.44,10.4,0.92,0.72,2.31,0.32,5.46,4.27,0.88,0.94,0.9,10,4,6,20,0,1,0,3,0,5,5,10,14,3,6,7,10,0,3,9,5,0,0.2,0.72,0,0,0,0,19.36,14,13.46,3,0.15,0.2,0.2,0.88,0.89,0.88,12.81,0.78,0.7,3.16,0.41,7.06,5.89,0.74,0.86,0.81,11,7,5,23,1,1,1,4,0,4,8,10,17,0,0,9,17,2,3,16,1,1,0.37,0.09,0.32,0,0,1,24.01,18,18.88,2,0.14,0.32,0.32,0.6,0.65,0.61
8.47416E+13,2014,Scandella-Blum,MIN,pairing,5on5,1,25,10,0.51,0.5,0.5,0.8,0.07,0.04,0.12,0.02,0.39,0.35,0.07,0.07,0.07,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.07,0,0,0,0,0,0.94,1,0.95,0,0.01,0,0,0.08,0.08,0.08,0.46,0.07,0.04,0.09,0.03,0.44,0.32,0.07,0.07,0.07,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07,0,0,1,0,0,1.03,1,1.04,0,0.01,0,0,0.08,0.08,0.08
8.4706E+20,2014,Tlusty-Nash-Staal,CAR,line,5on5,7,177,104,0.75,0.2,0.33,0.79,0.08,0.06,0.12,0.02,0.43,0.29,0.08,0.09,0.09,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0.08,0,0,1,0,1.15,1,1.15,0,0.01,0,0,0.1,0.11,0.11,1.32,0.03,0.07,0.37,0.05,0.89,0.6,0.03,0.03,0.03,2,0,2,4,0,0,0,0,0,1,1,2,2,0,0,2,1,0,2,2,0,0,0.03,0,0,0,0,0,3.87,2,1.98,2,0.01,0,0,0.04,0.04,0.04
8.47592E+20,2014,Raffl-Bellemare-Akeson,PHI,line,5on5,2,52,27,1,1,1,0.67,0.01,0.04,0.16,0.02,0.45,0.32,0.01,0.01,0.01,1,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0.97,1,0.96,0,0.01,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.47516E+13,2014,Despres-Manson,ANA,pairing,5on5,2,44,14,1,1,1,0.6,0.04,0.05,0.16,0.02,0.46,0.27,0.04,0.04,0.04,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.04,0,0,0,0,0,1.03,1,1.04,0,0.01,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46614E+20,2014,Couture-Marleau-Burish,S.J,line,5on5,3,92,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0.25,0.16,0.38,0.05,1.29,0.87,0.25,0.25,0.25,2,1,2,5,0,0,0,0,0,1,2,2,3,0,0,2,0,0,0,1,2,0,0.01,0.24,0,0,0,0,4.55,3,2.87,0,0.03,0,0,0.28,0.28,0.28
8.47023E+20,2014,Paille-Soderberg-Eriksson,BOS,line,5on5,18,3318,152,0.58,0.54,0.52,23.87,2.14,1.44,5.68,0.73,13.07,9.94,2.07,2.11,2.04,27,6,14,47,3,2,1,7,0,11,10,24,30,1,2,21,24,3,11,25,6,2,0.71,0.61,0.82,2,0,1,48.2,33,33.5,5,0.3,0.82,0.82,1.61,1.61,1.59,22.18,1.55,1.38,4.98,0.72,12.58,9.79,1.55,1.55,1.54,23,8,9,40,0,1,0,9,0,7,14,23,31,3,6,23,34,7,13,23,8,0,0.64,0.91,0,0,0,0,38.73,31,30.33,9,0.29,0.09,0.09,1.75,1.74,1.74
8.47348E+20,2014,Boychuk-Nash-Tlusty,CAR,line,5on5,2,32,42,0.81,0.5,0.5,0.77,0.04,0.04,0.17,0.03,0.43,0.3,0.04,0.04,0.04,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.04,0,0,0,0,0,0.92,1,0.92,0,0.01,0,0,0.05,0.05,0.05,0.83,0.01,0.03,0.21,0.03,0.4,0.33,0.01,0.01,0.01,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.01,0,0,0,0,0,1.1,1,1.1,0,0.01,0,0,0.02,0.02,0.02
8.46851E+13,2014,Kronwall-Zidlicky,DET,pairing,5on5,15,741,99,0.44,0.63,0.57,9.57,0.81,0.55,2.47,0.31,5.13,3.73,0.78,0.83,0.8,10,3,4,17,2,0,0,4,1,4,2,8,11,1,2,6,3,1,1,10,2,1,0.31,0.21,0.29,1,1,0,16.62,13,12.68,1,0.11,0,0,0.92,0.94,0.91,7.92,1.02,0.49,1.51,0.22,3.48,3.28,0.98,1.03,1,9,1,0,10,0,1,0,0,0,3,6,9,10,2,4,11,2,0,1,7,1,2,0.28,0.14,0.59,0,0,0,10.38,10,10.38,0,0.1,0.34,0.34,0.78,0.78,0.77
8.47171E+13,2014,Chorney-Lovejoy,PIT,pairing,5on5,4,506,31,0.96,0.75,0.83,7.48,0.79,0.55,2.16,0.29,3.69,2.51,0.76,0.77,0.74,7,3,2,12,0,1,0,3,0,3,3,7,10,1,2,5,5,1,1,7,2,1,0.21,0.23,0.36,0,0,0,12.07,10,10.04,0,0.12,0.04,0.04,0.87,0.85,0.81,1.45,0.03,0.08,0.47,0.06,0.78,0.57,0.03,0.03,0.03,2,0,2,4,0,0,0,0,0,0,2,2,2,2,4,2,7,0,4,2,0,0,0.03,0,0,0,0,0,3.71,2,1.89,3,0.02,0,0,0.05,0.04,0.04
8.46735E+20,2014,Lucic-Soderberg-Gagne,BOS,line,5on5,3,81,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.33,0.07,0.08,0.31,0.05,0.85,0.65,0.07,0.06,0.06,2,0,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,2,0,0,0.07,0,0,0,0,0,1.98,2,1.99,0,0.02,0,0,0.08,0.08,0.08
8.46851E+20,2014,Ott-Lehtera-Reaves,STL,line,5on5,11,387,189,0.05,0.08,0.13,0.7,0.01,0.03,0.18,0.03,0.42,0.33,0.01,0.01,0.01,0,1,0,1,0,0,0,0,0,0,1,0,1,4,11,4,8,0,1,1,0,0,0.01,0,0,0,0,0,1.21,1,1.16,0,0.01,0,0,0.02,0.02,0.02,4.92,0.26,0.31,1.33,0.19,2.75,2.16,0.26,0.27,0.26,5,2,4,11,1,0,0,1,0,0,5,4,6,3,9,4,1,1,0,6,1,0,0.18,0.08,0,1,0,0,11.28,7,7.27,0,0.06,0,0,0.32,0.33,0.33
8.4718E+20,2014,Terry-Malone-Gerbe,CAR,line,5on5,1,392,4,0.53,0.54,0.54,5.2,0.27,0.3,1.25,0.16,2.85,2.17,0.27,0.26,0.25,6,1,0,7,1,0,0,1,0,3,2,5,6,0,0,1,6,2,0,6,1,0,0.13,0.14,0,0,1,0,6.63,7,6.63,0,0.06,0,0,0.33,0.31,0.31,4.43,0.24,0.23,1.15,0.16,2.41,1.81,0.23,0.25,0.25,4,2,0,6,0,1,0,0,0,1,4,4,6,0,0,4,5,1,1,5,1,0,0.13,0.1,0,0,0,0,6.48,6,6.46,1,0.05,0.1,0.1,0.18,0.19,0.19
8.47177E+20,2014,Foligno-Wennberg-Boll,CBJ,line,5on5,2,84,42,0.79,0.33,0.5,0.81,0.08,0.05,0.24,0.02,0.33,0.28,0.08,0.08,0.08,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0.08,0,0,0,0,0.92,1,0.92,1,0.01,0,0,0.09,0.09,0.09,0.66,0.02,0.04,0.21,0.02,0.4,0.31,0.02,0.02,0.02,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0.02,0,0,0,0,0,1.79,1,0.95,0,0.01,0,0,0.03,0.03,0.03
8.47026E+20,2014,Berglund-Steen-Backes,STL,line,5on5,13,489,188,0.22,0.38,0.33,4.4,0.3,0.33,0.99,0.13,2.48,1.77,0.3,0.3,0.3,6,0,3,9,3,0,0,1,0,1,1,3,3,0,0,3,0,1,0,5,1,0,0.18,0.12,0,2,1,0,9.06,6,6.1,0,0.07,0,0,0.37,0.37,0.37,9.11,1.06,0.68,2.18,0.4,4.59,3.09,0.91,1.02,0.88,12,0,3,15,2,2,0,3,1,3,1,10,10,0,0,3,3,1,2,8,2,2,0.23,0.36,0.48,1,1,0,14.64,12,11.72,2,0.14,0.41,0.65,0.56,0.56,0.54
8.47465E+20,2014,Mcmillan-Vey-Kassian,VAN,line,5on5,1,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.47064E+20,2014,Marchand-Bergeron-Smith,BOS,line,5on5,62,35604,163,0.61,0.6,0.59,336.33,26.23,21.35,81.96,10.86,188.09,139.51,25.49,26.14,25.41,357,111,178,646,31,20,4,96,16,137,168,326,437,44,100,456,195,75,76,371,74,23,10.63,9.06,6.54,19,6,6,647.88,468,469.97,30,4.39,5.08,5.26,25.35,25.32,24.97,236.24,16.91,14.6,58.71,7.71,129.78,102.3,16.4,17.05,16.52,241,89,101,431,25,15,4,51,8,97,134,216,305,49,107,308,265,93,95,265,51,14,6.82,5.78,4.32,8,13,4,431.95,330,330.4,51,2.99,3.03,3.42,16.48,16.57,16.16
8.47415E+20,2014,Gaudreau-Backlund-Colborne,CGY,line,5on5,8,314,115,0.03,0.2,0.11,0.64,0.02,0.04,0.17,0.02,0.45,0.3,0.02,0.02,0.02,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.02,0,0,0,0,0,2.06,1,1.03,1,0.01,0,0,0.02,0.03,0.03,5.49,0.6,0.5,1.08,0.18,3.26,2.38,0.6,0.58,0.57,6,2,0,8,2,0,0,0,0,2,4,4,6,0,0,0,3,1,3,4,4,0,0.16,0.44,0,1,1,0,7.7,8,7.75,2,0.1,0,0,0.71,0.68,0.67
