lineId,playerNames,position,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,playerId3,player1Name,player2Name
847014484768228476960,Athanasiou-Nielsen-Glendening,line,5,1379.0,48.0,0.41,0.43,0.44,8.61,0.35,0.49,2.21,0.27,4.99,3.7,0.35,0.32,0.32,7.0,5.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,7.0,12.0,0.0,0.0,15.0,14.0,3.0,3.0,10.0,2.0,0.0,0.15,0.19,0.0,0.0,0.0,0.0,13.69,12.0,11.04,2.0,0.1,0.0,0.0,0.45,0.41,0.41,10.14,0.51,0.61,2.63,0.36,6.53,4.36,0.5,0.56,0.55,10.0,5.0,5.0,20.0,0.0,0.0,0.0,3.0,0.0,5.0,7.0,10.0,15.0,0.0,0.0,14.0,6.0,0.0,3.0,14.0,1.0,0.0,0.38,0.12,0.0,0.0,0.0,0.0,22.34,15.0,16.51,0.0,0.12,0.0,0.0,0.63,0.7,0.69,8470144,8476822,8476960,Frans Nielsen,Luke Glendening
847585584764808479353,Namestnikov-Howden-Fast,line,2,816.0,7.0,0.45,0.47,0.4,4.11,0.2,0.24,0.97,0.13,2.6,1.87,0.2,0.2,0.2,4.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,1.0,2.0,8.0,9.0,1.0,6.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.12,6.0,6.08,3.0,0.05,0.0,0.0,0.24,0.24,0.24,6.27,0.24,0.35,1.62,0.19,3.83,2.78,0.24,0.24,0.24,6.0,3.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,7.0,0.0,0.0,9.0,10.0,0.0,2.0,8.0,1.0,0.0,0.14,0.1,0.0,1.0,1.0,0.0,10.14,9.0,9.1,2.0,0.07,0.0,0.0,0.31,0.31,0.31,8475855,8476480,8479353,Jesper Fast,Vladislav Namestnikov
847644284774568479370,Nieto-Compher-Jost,line,18,3345.0,146.0,0.51,0.51,0.52,27.2,1.73,1.72,7.13,0.89,16.09,11.45,1.67,1.75,1.7,28.0,11.0,15.0,54.0,1.0,3.0,1.0,8.0,1.0,10.0,16.0,27.0,38.0,1.0,2.0,33.0,17.0,8.0,10.0,35.0,2.0,2.0,0.93,0.25,0.55,0.0,0.0,1.0,54.16,39.0,39.08,10.0,0.35,0.59,0.59,1.49,1.5,1.45,25.31,1.69,1.72,6.23,0.81,14.92,10.64,1.61,1.74,1.66,24.0,12.0,16.0,52.0,0.0,1.0,0.0,10.0,0.0,9.0,16.0,24.0,36.0,3.0,6.0,38.0,37.0,5.0,10.0,29.0,6.0,1.0,0.78,0.7,0.21,0.0,0.0,0.0,52.18,36.0,36.59,7.0,0.35,0.15,0.15,1.89,1.94,1.88,8476442,8477456,8479370,Matt Nieto,J.T. Compher
847467984779478479400,Milano-Dubois-Nyquist,line,4,619.0,35.0,0.27,0.2,0.25,1.6,0.17,0.13,0.29,0.04,0.83,0.54,0.17,0.17,0.17,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.01,0.17,0.0,0.0,0.0,0.0,1.89,2.0,1.88,1.0,0.03,0.0,0.0,0.2,0.2,0.2,4.4,0.47,0.31,1.34,0.17,2.23,1.49,0.46,0.46,0.45,6.0,0.0,2.0,8.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,3.0,5.0,2.0,0.0,4.0,1.0,1.0,0.09,0.13,0.25,0.0,1.0,1.0,8.12,6.0,6.16,0.0,0.07,0.25,0.25,0.28,0.28,0.28,8474679,8477947,8479400,Gustav Nyquist,Sonny Milano
847167584768518477404,Guentzel-Crosby-Galchenyuk,line,2,928.0,7.0,0.68,0.46,0.45,7.35,0.93,0.6,1.58,0.31,3.96,2.62,0.89,0.9,0.86,10.0,0.0,3.0,13.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,10.0,10.0,1.0,2.0,8.0,6.0,3.0,2.0,6.0,2.0,2.0,0.22,0.22,0.49,0.0,0.0,0.0,12.4,10.0,9.63,2.0,0.13,0.28,0.28,0.78,0.74,0.73,8.56,0.44,0.48,1.9,0.26,4.88,4.04,0.44,0.47,0.47,8.0,4.0,3.0,15.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,8.0,12.0,1.0,2.0,9.0,9.0,3.0,1.0,11.0,1.0,0.0,0.32,0.12,0.0,0.0,0.0,0.0,16.01,12.0,12.69,0.0,0.1,0.0,0.0,0.54,0.57,0.57,8471675,8476851,8477404,Sidney Crosby,Alex Galchenyuk
84701518474565,Bouwmeester-Pietrangelo,pairing,39,3599.0,300.0,0.61,0.56,0.59,32.53,2.85,2.22,7.52,1.05,19.26,14.09,2.8,2.84,2.79,30.0,17.0,7.0,54.0,3.0,1.0,0.0,8.0,2.0,14.0,19.0,27.0,44.0,3.0,6.0,18.0,25.0,13.0,3.0,34.0,11.0,2.0,1.0,1.25,0.59,2.0,0.0,1.0,53.19,47.0,46.31,3.0,0.45,0.3,0.31,2.99,2.97,2.95,22.96,1.85,1.56,5.64,0.83,13.24,9.87,1.82,1.94,1.9,25.0,8.0,10.0,43.0,2.0,2.0,0.0,4.0,2.0,11.0,12.0,23.0,31.0,4.0,8.0,9.0,20.0,13.0,7.0,23.0,10.0,0.0,0.66,1.2,0.0,2.0,0.0,0.0,44.31,33.0,33.82,6.0,0.32,0.16,0.16,2.01,2.08,2.05,8470151,8474565,,Jay Bouwmeester,Alex Pietrangelo
847516884757148475798,Duchene-Granlund-Jarnkrok,line,22,6064.0,30.0,0.59,0.5585883905013193,0.5,8.34,0.79,0.63,1.75,0.25,5.09,3.48,0.76,0.78,0.74,8.0,4.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,11.0,1.0,2.0,8.0,6.0,4.0,3.0,7.0,4.0,1.0,0.21,0.36,0.22,0.0,0.0,1.0,15.57,12.0,11.78,0.0,0.13,0.0,0.0,0.92,0.9,0.86,8.88,0.56,0.58,1.9,0.24,4.9,3.81,0.56,0.6,0.6,10.0,2.0,7.0,19.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,8.0,10.0,0.0,0.0,11.0,5.0,2.0,3.0,8.0,4.0,0.0,0.15,0.41,0.0,1.0,1.0,0.0,20.11,12.0,12.74,1.0,0.12,0.0,0.0,0.68,0.73,0.73,8475168,8475714,8475798,Matt Duchene,Calle Jarnkrok
847400984752258478508,Trenin-Bonino-Smith,line,5,683.0,70.0,0.52,0.61,0.56,6.73,0.25,0.38,1.79,0.24,4.25,3.09,0.25,0.25,0.25,6.0,4.0,4.0,14.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,6.0,10.0,1.0,2.0,4.0,2.0,2.0,0.0,10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,13.77,10.0,10.02,0.0,0.08,0.02,0.02,0.31,0.31,0.3,5.6,0.23,0.33,1.48,0.19,3.26,2.51,0.23,0.25,0.25,6.0,2.0,1.0,9.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,6.0,8.0,1.0,2.0,5.0,2.0,2.0,0.0,8.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,9.84,8.0,8.71,0.0,0.07,0.0,0.0,0.3,0.32,0.32,8474009,8475225,8478508,Nick Bonino,Craig Smith
847688284784278480830,Teravainen-Aho-Svechnikov,line,90,33769.0,115.0,0.52,0.5732811158162812,0.57,109.61,9.47,7.08,25.68,3.57,59.88,45.31,9.26,9.49,9.29,105.0,46.0,37.0,188.0,4.0,10.0,0.0,32.0,2.0,47.0,56.0,101.0,147.0,14.0,31.0,88.0,79.0,33.0,25.0,107.0,38.0,6.0,3.51,4.34,1.61,1.0,3.0,0.0,187.65,151.0,151.03,9.0,1.48,1.4,1.4,9.54,9.58,9.48,83.72,8.58,5.82,19.13,2.86,44.97,33.64,8.09,8.59,8.09,79.0,36.0,29.0,144.0,4.0,13.0,2.0,18.0,2.0,33.0,45.0,75.0,111.0,10.0,20.0,83.0,56.0,23.0,35.0,80.0,24.0,11.0,2.56,2.96,3.06,2.0,1.0,1.0,142.04,115.0,113.7,18.0,1.21,2.75,2.75,7.04,7.01,6.82,8476882,8478427,8480830,Teuvo Teravainen,Sebastian Aho
84758698478430,Kylington-Davidson,pairing,6,3088.0,18.0,0.49,0.46,0.48,26.71,1.81,1.57,6.47,0.84,14.71,11.6,1.78,1.8,1.76,29.0,8.0,9.0,46.0,4.0,1.0,0.0,10.0,0.0,10.0,12.0,25.0,33.0,1.0,2.0,19.0,20.0,5.0,12.0,29.0,7.0,1.0,0.71,0.84,0.27,0.0,4.0,0.0,45.35,37.0,36.41,8.0,0.32,0.27,0.27,1.87,1.84,1.81,28.18,1.89,1.64,7.17,0.94,15.93,12.42,1.87,1.82,1.81,29.0,11.0,15.0,55.0,3.0,3.0,0.0,5.0,1.0,9.0,19.0,26.0,37.0,4.0,8.0,18.0,14.0,14.0,8.0,34.0,5.0,1.0,0.79,0.63,0.48,1.0,2.0,0.0,53.59,40.0,38.79,4.0,0.33,0.54,0.54,1.68,1.62,1.62,8475869,8478430,,Brandon Davidson,Oliver Kylington
847691884779338478403,Vesey-Eichel-Reinhart,line,34,10838.0,239.0,0.48,0.57,0.56,91.39,5.75,5.87,21.75,2.96,53.83,40.84,5.63,5.59,5.48,80.0,51.0,39.0,170.0,6.0,3.0,0.0,17.0,5.0,45.0,55.0,74.0,125.0,9.0,16.0,89.0,52.0,16.0,28.0,114.0,16.0,1.0,3.45,1.9,0.4,4.0,2.0,0.0,165.88,131.0,128.5,13.0,1.2,0.56,0.56,6.39,6.23,6.12,75.37,6.25,5.11,16.34,2.23,42.51,31.57,6.13,6.45,6.33,73.0,31.0,26.0,130.0,7.0,3.0,1.0,10.0,3.0,31.0,50.0,66.0,97.0,8.0,16.0,111.0,59.0,26.0,31.0,80.0,21.0,3.0,2.58,2.82,0.85,4.0,2.0,1.0,135.44,104.0,108.62,20.0,1.06,0.85,0.85,6.45,6.64,6.58,8476918,8477933,8478403,Jimmy Vesey,Sam Reinhart
847079484712288478495,Gurianov-Pavelski-Radulov,line,8,1407.0,85.0,0.56,0.61,0.59,14.31,1.31,0.97,3.51,0.44,8.22,5.54,1.26,1.31,1.26,16.0,4.0,8.0,28.0,0.0,1.0,0.0,3.0,0.0,9.0,7.0,16.0,20.0,1.0,2.0,13.0,12.0,3.0,6.0,14.0,5.0,1.0,0.35,0.6,0.36,0.0,0.0,0.0,28.1,20.0,20.16,5.0,0.2,0.15,0.15,1.36,1.35,1.32,10.32,1.02,0.65,2.76,0.34,5.32,3.92,0.98,1.02,0.98,10.0,4.0,4.0,18.0,1.0,1.0,0.0,2.0,0.0,3.0,7.0,9.0,13.0,2.0,4.0,4.0,5.0,3.0,7.0,10.0,2.0,2.0,0.22,0.24,0.56,0.0,0.0,1.0,17.65,14.0,13.96,4.0,0.14,0.35,0.35,0.8,0.81,0.8,8470794,8471228,8478495,Joe Pavelski,Alexander Radulov
847123384774258480003,Wood-Zajac-Boqvist,line,3,705.0,36.0,0.25,0.24,0.27,2.67,0.27,0.25,0.44,0.09,1.77,1.18,0.27,0.28,0.28,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,8.0,3.0,1.0,2.0,3.0,1.0,0.0,0.18,0.09,0.0,0.0,0.0,0.0,4.95,4.0,3.98,2.0,0.05,0.0,0.0,0.32,0.33,0.33,7.69,0.8,0.56,1.63,0.23,4.74,3.04,0.78,0.79,0.77,8.0,3.0,5.0,16.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,7.0,10.0,1.0,2.0,9.0,2.0,3.0,1.0,7.0,3.0,1.0,0.15,0.37,0.28,0.0,1.0,0.0,16.5,11.0,11.12,1.0,0.12,0.0,0.0,0.92,0.9,0.88,8471233,8477425,8480003,Travis Zajac,Miles Wood
847406884751688475225,Duchene-Turris-Smith,line,4,600.0,52.0,0.74,0.58,0.57,5.32,0.45,0.41,1.25,0.2,3.42,2.27,0.44,0.42,0.42,4.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,8.0,0.0,0.0,7.0,3.0,2.0,1.0,6.0,2.0,0.0,0.17,0.28,0.0,0.0,0.0,0.0,10.53,8.0,7.62,1.0,0.09,0.0,0.0,0.53,0.51,0.5,4.34,0.15,0.28,0.92,0.13,2.57,1.95,0.15,0.16,0.16,5.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,6.0,0.0,0.0,2.0,3.0,1.0,3.0,6.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,8.17,6.0,6.25,3.0,0.06,0.0,0.0,0.21,0.22,0.21,8474068,8475168,8475225,Kyle Turris,Matt Duchene
847648084769198477015,Namestnikov-Tierney-Brown,line,19,4205.0,184.0,0.51,0.51,0.48,33.26,2.52,2.06,8.01,1.04,18.5,13.87,2.39,2.46,2.34,35.0,11.0,21.0,67.0,4.0,1.0,0.0,6.0,1.0,13.0,21.0,31.0,42.0,4.0,10.0,42.0,22.0,9.0,14.0,38.0,5.0,3.0,1.13,0.61,0.78,2.0,1.0,1.0,64.71,46.0,44.78,9.0,0.42,0.33,0.33,2.62,2.55,2.47,34.84,2.38,2.3,8.6,1.14,20.03,14.55,2.36,2.46,2.44,35.0,14.0,16.0,65.0,3.0,1.0,0.0,9.0,1.0,13.0,22.0,32.0,46.0,4.0,8.0,36.0,17.0,15.0,18.0,38.0,10.0,1.0,1.07,1.03,0.28,2.0,1.0,0.0,66.51,49.0,50.38,9.0,0.47,0.02,0.02,2.83,2.93,2.91,8476480,8476919,8477015,Vladislav Namestnikov,Chris Tierney
84751778476874,Maatta-De Haan,pairing,17,1413.0,120.0,0.42,0.4,0.37,12.04,1.25,0.79,2.68,0.35,5.18,4.76,1.2,1.2,1.16,12.0,3.0,5.0,20.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,12.0,15.0,1.0,2.0,6.0,17.0,4.0,5.0,8.0,6.0,1.0,0.14,0.85,0.26,0.0,0.0,0.0,20.03,15.0,14.96,5.0,0.17,0.0,0.0,1.41,1.36,1.31,18.74,1.71,1.29,4.38,0.67,10.3,7.65,1.59,1.73,1.61,21.0,5.0,4.0,30.0,1.0,3.0,0.0,2.0,1.0,9.0,10.0,20.0,25.0,2.0,4.0,9.0,13.0,1.0,4.0,16.0,9.0,1.0,0.42,0.94,0.35,1.0,0.0,0.0,31.15,26.0,26.52,3.0,0.26,0.61,0.61,1.36,1.39,1.35,8475177,8476874,,Calvin de Haan,Olli Maatta
84709668474673,Giordano-Brodie,pairing,65,39230.0,129.0,0.54,0.54,0.54,14.91,0.96,0.97,3.56,0.5,8.56,6.45,0.96,0.97,0.97,18.0,3.0,5.0,26.0,2.0,0.0,0.0,6.0,1.0,2.0,10.0,16.0,19.0,0.0,0.0,13.0,5.0,3.0,3.0,19.0,2.0,0.0,0.72,0.24,0.0,1.0,1.0,0.0,26.64,21.0,21.47,2.0,0.2,0.0,0.0,1.16,1.17,1.17,13.25,0.83,0.75,3.15,0.39,7.02,5.87,0.83,0.81,0.81,11.0,7.0,4.0,22.0,2.0,0.0,0.0,1.0,1.0,4.0,10.0,9.0,16.0,1.0,2.0,8.0,21.0,3.0,8.0,15.0,3.0,0.0,0.34,0.49,0.0,1.0,1.0,0.0,21.49,18.0,17.63,1.0,0.15,0.0,0.0,0.98,0.96,0.96,8470966,8474673,,Mark Giordano,TJ Brodie
847634684774968479314,Gaudreau-Lindholm-Tkachuk,line,110,69422.0,123.0,0.62,0.5745318486934977,0.58,587.45,54.06,40.81,133.68,18.88,330.58,239.98,52.38,55.24,53.52,584.0,234.0,262.0,1080.0,72.0,41.0,7.0,156.0,23.0,223.0,303.0,512.0,746.0,50.0,107.0,552.0,230.0,131.0,220.0,579.0,197.0,42.0,18.1,23.3,12.65,31.0,30.0,11.0,1113.44,818.0,837.76,106.0,8.45,8.85,8.93,53.59,54.65,53.81,434.85,32.86,26.96,105.31,14.38,240.75,182.74,31.96,32.65,31.73,439.0,164.0,180.0,783.0,31.0,25.0,6.0,120.0,14.0,163.0,250.0,408.0,572.0,60.0,119.0,495.0,276.0,135.0,195.0,476.0,105.0,22.0,13.5,12.75,6.61,9.0,17.0,5.0,770.98,603.0,596.11,111.0,5.54,5.55,5.55,32.86,32.58,32.13,8476346,8477496,8479314,Johnny Gaudreau,Elias Lindholm
84768758477346,Matheson-Weegar,pairing,10,957.0,72.0,0.35,0.57,0.5,4.97,0.19,0.27,1.37,0.19,2.89,2.09,0.19,0.18,0.18,5.0,2.0,5.0,12.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,5.0,7.0,0.0,0.0,5.0,9.0,0.0,4.0,7.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,11.38,7.0,6.52,1.0,0.05,0.0,0.0,0.25,0.23,0.23,5.19,0.36,0.29,1.09,0.15,2.7,2.41,0.36,0.39,0.38,5.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,6.0,1.0,2.0,6.0,2.0,3.0,0.0,5.0,2.0,0.0,0.15,0.21,0.0,0.0,1.0,0.0,9.44,7.0,7.46,0.0,0.06,0.0,0.0,0.42,0.45,0.45,8476875,8477346,,Mike Matheson,MacKenzie Weegar
847061284764838477941,Ritchie-Getzlaf-Rakell,line,13,1099.0,140.0,0.36,0.49,0.52,10.44,0.79,0.77,2.29,0.33,6.38,4.44,0.79,0.79,0.78,11.0,4.0,3.0,18.0,1.0,0.0,0.0,4.0,0.0,5.0,5.0,10.0,14.0,0.0,0.0,10.0,8.0,3.0,1.0,11.0,4.0,0.0,0.41,0.39,0.0,0.0,1.0,0.0,17.22,15.0,14.64,0.0,0.16,0.0,0.0,0.95,0.94,0.94,10.23,1.4,0.75,2.27,0.34,5.45,3.79,1.35,1.46,1.41,9.0,5.0,5.0,19.0,1.0,1.0,1.0,3.0,0.0,4.0,5.0,8.0,13.0,0.0,0.0,7.0,8.0,6.0,3.0,8.0,4.0,2.0,0.21,0.48,0.71,0.0,0.0,1.0,20.24,14.0,14.63,2.0,0.16,0.5,0.5,1.06,1.07,1.04,8470612,8476483,8477941,Ryan Getzlaf,Rickard Rakell
84740138477507,Cole-Zadorov,pairing,58,24031.0,282.0,0.51,0.52,0.54,194.16,14.0,12.67,47.96,6.43,111.42,81.51,13.76,14.27,14.04,209.0,65.0,91.0,365.0,19.0,16.0,4.0,56.0,6.0,90.0,87.0,190.0,255.0,29.0,61.0,169.0,167.0,51.0,55.0,225.0,41.0,8.0,6.71,5.15,2.14,10.0,6.0,3.0,374.93,274.0,281.28,31.0,2.59,2.6,2.6,13.98,14.29,14.15,171.18,13.54,10.82,41.54,5.57,93.41,71.19,13.16,13.42,13.04,174.0,63.0,106.0,343.0,10.0,11.0,1.0,53.0,7.0,61.0,95.0,164.0,227.0,22.0,47.0,152.0,176.0,53.0,56.0,181.0,46.0,10.0,4.89,5.85,2.8,4.0,5.0,1.0,334.66,237.0,233.21,31.0,2.24,2.44,2.44,13.27,13.08,12.89,8474013,8477507,,Ian Cole,Nikita Zadorov
84764438477850,Ouellet-Folin,pairing,6,3263.0,23.0,0.56,0.59,0.58,28.28,2.5,1.81,6.95,0.8,14.98,10.94,2.3,2.46,2.26,27.0,11.0,18.0,56.0,1.0,0.0,0.0,6.0,4.0,14.0,13.0,26.0,37.0,4.0,11.0,22.0,38.0,8.0,9.0,29.0,5.0,4.0,0.82,0.68,1.0,0.0,0.0,1.0,55.21,38.0,37.42,6.0,0.38,0.0,0.0,2.88,2.83,2.6,20.28,1.93,1.36,4.9,0.7,11.19,7.93,1.89,1.98,1.94,24.0,4.0,11.0,39.0,4.0,1.0,0.0,4.0,0.0,9.0,10.0,20.0,24.0,3.0,11.0,30.0,29.0,5.0,11.0,22.0,3.0,3.0,0.63,0.26,1.04,3.0,1.0,0.0,40.7,28.0,28.75,6.0,0.28,0.53,0.53,1.68,1.72,1.71,8476443,8477850,,Xavier Ouellet,Christian Folin
847518484785508480078,Kreider-Chytil-Panarin,line,27,1862.0,283.0,0.62,0.61,0.65,23.44,1.96,1.64,5.13,0.71,12.75,9.8,1.83,1.96,1.84,25.0,7.0,9.0,41.0,7.0,3.0,0.0,3.0,0.0,11.0,8.0,18.0,25.0,0.0,0.0,11.0,11.0,9.0,10.0,25.0,4.0,3.0,0.78,0.46,0.73,5.0,2.0,0.0,40.82,32.0,32.16,3.0,0.34,0.73,0.73,1.57,1.59,1.56,12.33,1.19,0.93,2.6,0.4,6.98,4.9,1.14,1.2,1.14,7.0,10.0,9.0,26.0,0.0,0.0,0.0,1.0,1.0,8.0,7.0,7.0,17.0,3.0,6.0,15.0,15.0,4.0,6.0,7.0,10.0,0.0,0.2,0.98,0.0,0.0,0.0,0.0,25.6,17.0,16.89,4.0,0.2,0.0,0.0,1.38,1.39,1.33,8475184,8478550,8480078,Chris Kreider,Artemi Panarin
84761668477810,Hanley-Fedun,pairing,6,3095.0,15.0,0.52,0.52,0.55,25.28,1.59,1.55,6.16,0.87,13.78,11.05,1.51,1.66,1.58,27.0,8.0,11.0,46.0,2.0,3.0,1.0,7.0,1.0,9.0,13.0,25.0,33.0,2.0,4.0,27.0,10.0,5.0,9.0,29.0,4.0,2.0,0.58,0.51,0.5,1.0,1.0,0.0,48.43,35.0,36.49,7.0,0.32,0.29,0.29,1.61,1.69,1.64,21.02,1.48,1.11,5.33,0.73,11.12,9.23,1.46,1.43,1.41,23.0,6.0,14.0,43.0,1.0,2.0,1.0,8.0,0.0,10.0,8.0,22.0,28.0,3.0,6.0,22.0,14.0,6.0,14.0,22.0,6.0,1.0,0.47,0.71,0.3,0.0,0.0,1.0,41.6,29.0,28.33,11.0,0.23,0.33,0.33,1.38,1.33,1.33,8476166,8477810,,Taylor Fedun,Joel Hanley
847635684779358478585,Rieder-Ryan-Bennett,line,9,614.0,95.0,0.68,0.37,0.4,4.73,0.53,0.31,1.26,0.17,2.03,1.69,0.48,0.58,0.52,3.0,3.0,1.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,6.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,0.1,0.1,0.33,0.0,0.0,0.0,7.35,6.0,6.26,3.0,0.07,0.37,0.37,0.22,0.24,0.23,6.22,0.25,0.38,1.78,0.2,3.75,2.65,0.25,0.26,0.26,5.0,4.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,5.0,9.0,1.0,2.0,5.0,2.0,0.0,2.0,9.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,12.53,9.0,9.32,1.0,0.08,0.0,0.0,0.32,0.33,0.33,8476356,8477935,8478585,Tobias Rieder,Sam Bennett
84800358480839,Dahlin-Jokiharju,pairing,128,72648.0,158.0,0.43,0.48660334764893737,0.47,317.57,23.83,21.19,76.25,10.19,177.38,132.43,23.08,23.79,23.02,350.0,95.0,134.0,579.0,26.0,17.0,2.0,79.0,16.0,122.0,185.0,324.0,419.0,40.0,85.0,321.0,188.0,66.0,94.0,349.0,83.0,13.0,10.34,10.23,3.26,14.0,10.0,2.0,570.3,445.0,441.92,50.0,4.39,2.77,2.77,25.19,25.04,24.64,347.01,31.58,24.26,79.54,11.31,196.33,142.76,30.55,32.0,30.95,351.0,146.0,103.0,600.0,32.0,27.0,5.0,70.0,15.0,144.0,209.0,319.0,465.0,44.0,91.0,386.0,231.0,55.0,102.0,366.0,104.0,27.0,11.57,12.56,7.44,12.0,13.0,7.0,610.48,497.0,502.16,46.0,5.04,5.61,5.61,30.22,30.63,30.07,8480035,8480839,,Henri Jokiharju,Rasmus Dahlin
847692784799448480946,Kahun-Blueger-Aston-Reese,line,5,604.0,43.0,0.6,0.56,0.55,4.11,0.18,0.26,1.05,0.14,2.66,1.72,0.17,0.17,0.17,2.0,4.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,0.0,0.0,3.0,10.0,0.0,0.0,6.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,8.78,6.0,5.96,0.0,0.05,0.02,0.02,0.21,0.2,0.2,3.35,0.12,0.16,1.0,0.13,2.01,1.58,0.12,0.12,0.12,2.0,3.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,9.0,1.0,3.0,5.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,6.99,5.0,5.03,3.0,0.03,0.02,0.02,0.13,0.14,0.14,8476927,8479944,8480946,Teddy Blueger,Zach Aston-Reese
