lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
8.47578E+20,2019,Sheary-Rodrigues-Skinner,BUF,line,5on5,17,6038,92,0.45,0.56,0.53,56.57,3.75,3.59,13.47,1.77,32.51,23.91,3.68,3.68,3.62,57,22,29,108,1,5,0,16,0,21,36,56,78,7,14,42,31,14,10,64,15,0,1.99,1.76,0,1,0,0,104.51,79,77.48,6,0.73,0.43,0.43,4.04,3.99,3.95,50.99,4.61,3.51,11.4,1.67,28.38,21.43,4.4,4.72,4.51,50,21,14,85,7,4,1,13,0,17,30,43,64,4,8,53,24,2,14,48,19,4,1.33,2.18,1.11,3,3,1,89.04,71,73.83,8,0.72,0.91,0.91,4.42,4.54,4.48
8.46614E+20,2019,Marleau-Thornton-Labanc,S.J,line,5on5,11,1481,119,0.33,0.41,0.39,10.13,0.67,0.66,2.39,0.33,6.37,4.59,0.66,0.63,0.63,10,5,5,20,2,0,0,1,1,4,7,8,13,3,6,13,5,1,3,13,2,0,0.41,0.26,0,2,0,0,18.87,15,14.42,2,0.14,0,0,0.8,0.76,0.76,16.36,1.38,1.15,3.79,0.52,9.34,6.81,1.37,1.43,1.42,21,2,6,29,1,1,0,3,2,8,8,20,22,3,6,12,10,7,3,16,7,0,0.51,0.87,0,0,1,0,30.22,23,23.62,2,0.24,0.18,0.18,1.43,1.5,1.5
8.47591E+20,2019,Marchessault-Karlsson-Stone,VGK,line,5on5,22,726,270,0.27,0.45,0.23,2.18,0.14,0.16,0.45,0.06,1.31,0.87,0.14,0.14,0.14,1,2,6,9,0,0,0,0,0,2,1,1,3,2,4,6,6,2,1,2,1,0,0.03,0.1,0,0,0,0,9.15,3,2.97,1,0.04,0,0,0.17,0.17,0.17,7.02,0.38,0.43,1.81,0.23,4.27,2.89,0.38,0.37,0.37,6,4,1,11,0,0,0,1,0,5,4,6,10,0,0,4,12,3,3,8,2,0,0.18,0.19,0,0,0,0,11.44,10,10.32,3,0.09,0,0,0.46,0.46,0.46
8.47399E+20,2019,Benn-Seguin-Gurianov,DAL,line,5on5,11,1176,122,0.51,0.6,0.63,16.67,1.08,1.02,4.15,0.56,10.6,7.59,1.01,1.06,1,13,12,5,30,0,1,0,3,1,13,7,13,25,1,2,13,7,2,5,22,2,1,0.55,0.18,0.34,0,0,0,28.55,25,24.1,3,0.21,0.34,0.34,0.94,0.92,0.89,10.87,1.05,0.65,2.73,0.35,5.69,4.53,0.98,1.03,0.96,9,6,5,20,0,1,0,0,2,3,9,9,15,0,0,3,3,0,2,11,2,2,0.22,0.29,0.53,0,0,0,19.96,15,14.97,0,0.14,0.33,0.33,0.85,0.83,0.83
8.47127E+13,2019,Goligoski-Ness,ARI,pairing,5on5,12,2261,87,0.57,0.53,0.52,22.53,2.32,1.68,5.04,0.7,11.73,8.59,2.3,2.29,2.27,25,6,12,43,4,2,1,8,1,6,10,21,27,3,6,17,13,6,2,21,9,1,0.82,1.25,0.25,1,2,1,42.44,31,30.7,1,0.35,0.28,0.28,2.33,2.28,2.26,20.64,1.79,1.33,4.93,0.68,11.45,8.82,1.77,1.82,1.8,18,11,9,38,2,2,1,5,2,3,15,16,27,1,2,23,29,1,2,21,6,2,0.59,0.64,0.55,1,0,1,38.12,29,29.01,1,0.28,0.29,0.29,1.77,1.81,1.79
8.47842E+13,2019,Sergachev-Cernak,T.B,pairing,5on5,43,4032,339,0.37,0.46,0.41,25.23,1.89,1.68,6.11,0.77,13.9,10.63,1.88,1.91,1.9,29,6,17,52,2,0,0,8,0,8,17,27,33,5,13,15,29,6,5,28,6,1,0.89,0.71,0.29,1,1,0,52.99,35,35.11,3,0.34,0,0.04,2.2,2.22,2.21,35.41,3.21,2.51,8.07,1.18,20.24,14.78,3.13,3.24,3.15,33,17,11,61,5,2,0,6,1,18,18,28,45,3,9,12,30,14,7,33,15,2,0.9,1.77,0.54,1,3,1,60.78,50,49.88,6,0.51,0.34,0.34,3.38,3.4,3.33
8.47687E+13,2019,Maatta-Boqvist,CHI,pairing,5on5,32,6281,206,0.42,0.43,0.41,49.76,4.01,3.23,12.65,1.6,26.52,19.99,3.94,3.99,3.92,56,12,23,91,5,2,1,18,4,14,25,51,63,7,14,35,40,13,18,50,16,2,1.28,2.06,0.67,2,3,0,91.68,68,68.42,10,0.67,0.54,0.54,4.14,4.16,4.11,71.09,5.44,5.03,17.31,2.3,40.25,28.68,5.34,5.51,5.41,81,18,20,119,4,7,0,20,1,35,32,77,95,8,16,40,62,17,14,74,23,2,1.97,2.84,0.63,1,3,0,119.17,99,99.34,10,1.03,1.08,1.08,5.39,5.45,5.37
8.47061E+13,2019,Vlasic-Burns,S.J,pairing,5on5,49,11576,287,0.41,0.46,0.44,75.05,5.53,4.87,19.08,2.75,42.23,31.54,5.45,5.52,5.45,79,27,50,156,4,6,1,24,6,27,39,75,102,11,22,91,64,33,27,85,16,5,2.35,1.95,1.24,1,2,1,156.5,106,106.24,21,1.01,0.76,0.79,5.74,5.76,5.73,95.3,8.09,6.68,22.01,3.11,53.61,39.51,7.87,8.12,7.9,98,35,52,185,11,8,1,25,3,34,52,87,122,14,28,104,60,23,36,104,21,8,3.07,2.56,2.47,8,2,1,186.29,133,134.77,18,1.38,1.81,1.81,7.66,7.67,7.59
8.47061E+13,2019,Burns-Karlsson,S.J,pairing,5on5,54,4387,372,0.55,0.5,0.5,38.56,4.83,2.67,8.7,1.32,19.96,15.52,4.61,4.8,4.58,43,10,16,69,6,5,2,7,1,13,21,37,47,5,10,21,15,9,9,31,14,8,0.85,1.91,2.07,0,3,3,67.9,53,51.91,4,0.56,1.44,1.44,3.94,3.9,3.86,40.55,3.91,2.67,9.5,1.21,20.9,15.82,3.85,4.11,4.05,40,14,14,68,6,1,0,13,1,9,24,34,48,4,8,22,23,16,11,35,15,4,1.07,1.98,0.86,3,3,0,71.16,54,56.43,8,0.56,0.23,0.23,4.23,4.42,4.4
8.47404E+20,2019,Van Riemsdyk-Hayes-Aube-Kubel,PHI,line,5on5,12,3846,70,0.48,0.45,0.51,29.85,2.41,1.85,7.23,0.97,17.68,12.86,2.37,2.44,2.4,28,15,10,53,3,1,0,7,0,11,21,25,40,6,12,28,33,4,13,33,9,1,0.97,1.1,0.34,2,1,0,54.98,43,44.04,8,0.38,0.34,0.34,2.45,2.49,2.48,31.82,2.63,2.07,7.37,0.89,16.58,12.47,2.57,2.62,2.56,36,6,23,65,4,1,0,9,2,9,17,32,38,7,14,34,22,6,15,32,8,2,1.23,0.92,0.48,1,3,0,64.33,42,41.56,8,0.43,0.28,0.28,2.78,2.8,2.73
8.47487E+20,2019,Verhaeghe-Johnson-Joseph,T.B,line,5on5,6,1224,39,0.62,0.63,0.59,13.31,1.18,1.02,2.87,0.42,7.98,5.53,1.15,1.21,1.19,9,10,5,24,1,1,0,2,0,13,2,8,18,0,0,9,8,2,2,15,4,0,0.66,0.52,0,1,0,0,24.95,19,19.69,1,0.21,0.05,0.05,1.34,1.39,1.36,8.81,0.71,0.57,2.21,0.29,5.37,3.83,0.69,0.7,0.67,11,2,1,14,0,1,0,2,1,4,5,11,13,1,2,16,5,5,6,11,1,1,0.38,0.13,0.21,0,0,0,13.18,13,12.25,4,0.12,0.21,0.21,0.63,0.6,0.6
8.47647E+20,2019,Karlsson-True-Noesen,S.J,line,5on5,3,1352,9,0.42,0.43,0.41,8.21,0.69,0.59,1.76,0.27,4.7,3.99,0.67,0.69,0.67,8,4,3,15,1,1,0,2,0,2,6,7,11,2,4,12,15,0,6,10,1,1,0.33,0.08,0.27,0,1,0,15.06,12,11.77,4,0.12,0.27,0.27,0.54,0.54,0.53,12.09,0.95,0.72,3.12,0.38,6.77,5.06,0.95,0.97,0.96,13,4,3,20,0,0,0,2,1,9,5,13,17,2,6,11,17,4,9,13,4,0,0.42,0.53,0,0,0,0,20.36,17,17.2,3,0.15,0,0,1.1,1.12,1.11
8.47517E+20,2019,Hyman-Tavares-Kapanen,TOR,line,5on5,9,3478,58,0.37,0.54,0.48,31.89,2.21,2.08,8.02,1.06,18.18,13.46,2.14,2.19,2.13,30,15,24,69,1,4,0,8,1,14,17,29,44,1,2,37,24,2,8,37,7,1,1.16,0.8,0.24,0,1,0,66.93,45,44,4,0.43,0.3,0.29,2.35,2.33,2.3,36.85,3.8,2.4,9.29,1.22,18.32,13.97,3.72,3.9,3.81,41,8,9,58,3,3,1,8,2,16,17,38,46,3,6,29,38,9,13,31,14,4,0.89,1.69,1.23,1,1,1,60.93,49,50.97,4,0.5,0.92,0.92,3.39,3.45,3.42
8.47456E+20,2019,Stamkos-Johnson-Kucherov,T.B,line,5on5,7,1872,78,0.47,0.41,0.39,11.92,1.21,0.86,2.62,0.39,7.19,4.73,1.14,1.24,1.17,14,3,5,22,0,1,0,2,2,6,6,14,17,0,0,15,10,2,5,11,5,1,0.35,0.6,0.27,0,0,0,22.65,17,17.45,1,0.17,0.27,0.27,1.12,1.15,1.1,19.34,1.39,1.23,5.13,0.64,10.73,7.88,1.36,1.35,1.33,21,6,5,32,2,2,0,1,3,9,10,19,25,1,2,14,13,7,6,21,5,1,0.55,0.61,0.23,0,2,0,31.1,27,26.17,2,0.26,0.06,0.06,1.58,1.54,1.51
8.47692E+13,2019,Mermis-Severson,N.J,pairing,5on5,10,9096,15,0.49,0.47,0.48,77.22,7.49,5.23,18.34,2.61,40.6,30.73,7.15,7.73,7.36,80,25,38,143,9,8,2,19,0,26,43,71,96,7,14,68,56,22,39,73,23,9,2.25,2.95,2.29,3,3,3,148.69,105,108.43,28,1.09,1.72,1.72,6.87,7.07,6.93,83.17,7.9,5.43,20.74,2.98,45.54,32.41,7.47,7.58,7.18,87,28,46,161,5,8,0,21,3,36,42,82,110,5,10,71,73,20,30,86,17,12,2.34,2.14,3.42,1,2,2,155.44,115,110.7,17,1.13,2.04,2.04,6.98,6.78,6.7
8.46849E+13,2019,Hainsey-Goloubef,OTT,pairing,5on5,16,5602,96,0.38,0.47,0.48,43.35,2.51,2.5,11.68,1.48,24.47,18.36,2.48,2.53,2.51,48,13,20,81,4,2,1,10,2,21,22,44,57,8,16,45,57,16,25,52,8,1,1.36,0.93,0.21,1,2,1,81.32,61,61.18,19,0.51,0.33,0.21,2.8,2.82,2.79,47.15,4.12,3.14,11.97,1.58,25.65,19.54,3.91,4.15,3.92,48,18,25,91,2,6,1,5,4,20,29,46,64,6,12,55,41,15,19,51,10,5,1.57,1.24,1.31,1,0,1,91.69,66,66.1,16,0.66,1.25,1.25,3.53,3.5,3.42
8.47702E+13,2019,Hutton-Roy,L.A,pairing,5on5,49,28001,197,0.57,0.59,0.58,277.23,21.45,17,67.91,9.34,153.21,118.09,20.51,21.8,20.83,267,120,136,523,23,19,9,64,7,129,145,244,364,25,56,199,191,37,58,308,55,24,7.73,6.55,7.17,8,6,9,523.73,387,387.11,41,3.49,4.99,5.04,19.9,20.06,19.49,200.69,16.21,13.2,47.01,6.14,112.71,82.79,15.78,16.06,15.61,214,65,85,364,17,12,4,58,6,89,97,197,262,21,48,211,191,52,84,216,48,15,6.3,5.5,4.41,7,7,3,361.02,279,276.36,53,2.71,3,3,15.86,15.72,15.41
8.47743E+20,2019,Harkins-Copp-Roslovic,WPG,line,5on5,14,6876,45,0.46,0.52,0.49,61.33,4.11,3.97,15.45,1.97,35.36,24.15,4.06,4.13,4.08,64,21,37,122,4,3,0,23,2,28,25,60,81,5,10,57,29,13,23,71,10,4,1.99,1.26,0.86,3,1,0,123.65,85,86.12,21,0.82,0.33,0.33,4.59,4.61,4.58,61.61,4.78,4.24,14.8,2.04,37.26,26.87,4.67,4.83,4.71,60,30,24,114,5,3,1,14,3,32,33,55,85,4,8,60,36,12,24,70,20,0,2.24,2.54,0,2,3,0,111.78,90,88.86,20,0.87,0.54,0.54,5.11,5.15,5.04
8.47409E+13,2019,Lindgren-Smith,NYR,pairing,5on5,21,3194,126,0.16,0.2,0.33,0.72,0.02,0.03,0.17,0.02,0.43,0.32,0.02,0.03,0.03,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,0,0,0.02,0,0,1,0,0,1.15,1,1.15,4,0.01,0,0,0.03,0.03,0.03,1.33,0.12,0.1,0.24,0.05,0.91,0.58,0.12,0.12,0.12,1,1,2,4,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,1,1,0,0.02,0.1,0,0,0,0,4.01,2,1.95,0,0.02,0,0,0.14,0.14,0.14
8.47011E+13,2019,Daley-Lindstrom,DET,pairing,5on5,15,5405,60,0.35,0.45,0.43,34.08,2.04,2.13,7.74,1.01,19.33,14.75,2.01,2.07,2.04,40,7,18,65,1,1,1,6,0,20,19,39,46,5,10,44,27,7,12,40,7,0,1.25,0.79,0,1,0,0,65.41,47,47.46,5,0.43,0.02,0.02,2.45,2.48,2.45,44,3.76,3.11,10.25,1.39,25.37,18.12,3.69,3.78,3.71,39,23,19,81,3,4,1,6,2,28,19,36,59,3,6,44,29,9,14,44,15,3,1.14,1.94,0.67,1,2,0,81.02,62,61.84,6,0.64,0.56,0.56,3.84,3.85,3.82
8.47575E+13,2019,Merrill-Hague,VGK,pairing,5on5,14,615,114,0.34,0.75,0.7,5.09,0.28,0.34,1.34,0.16,2.75,2.12,0.28,0.28,0.28,7,0,2,9,1,0,0,2,0,3,1,6,6,0,0,1,3,2,3,6,1,0,0.16,0.12,0,1,0,0,8.47,7,6.72,0,0.07,0,0,0.35,0.34,0.34,2.57,0.54,0.22,0.44,0.07,0.92,0.81,0.54,0.54,0.54,3,0,0,3,2,0,0,1,0,0,0,1,1,0,0,0,7,2,7,1,0,2,0.04,0,0.5,0,0,2,2.9,3,2.96,3,0.05,0,0,0.59,0.58,0.58
8.47687E+20,2019,Pearson-Horvat-Motte,VAN,line,5on5,12,910,141,0.33,0.53,0.5,10.06,0.48,0.68,2.31,0.29,5.93,4.31,0.46,0.47,0.46,9,5,5,19,0,0,0,2,0,7,5,9,14,2,4,7,6,1,1,14,0,0,0.48,0,0,0,0,0,18.09,14,13.69,1,0.14,0,0,0.61,0.61,0.59,10,0.99,0.77,2.18,0.35,5.75,3.96,0.96,1,0.97,10,4,3,17,1,2,0,0,0,4,7,9,13,0,0,5,5,2,0,9,5,0,0.26,0.74,0,1,0,0,17.95,14,14.48,0,0.16,0.35,0.35,0.79,0.8,0.77
8.47745E+20,2019,Greenway-Donato-Hartman,MIN,line,5on5,6,1518,46,0.61,0.68,0.66,16.48,1.45,1.17,3.73,0.54,9.33,6.79,1.44,1.41,1.4,16,7,9,32,1,1,0,5,0,10,6,15,22,0,0,11,13,2,3,16,7,0,0.47,0.97,0,0,1,0,31.63,23,22.52,2,0.24,0.08,0.08,1.61,1.57,1.56,8.44,0.92,0.6,1.78,0.26,4.82,3.62,0.83,0.95,0.86,8,4,3,15,0,1,0,1,0,3,7,8,12,2,4,13,13,3,1,9,1,2,0.24,0.12,0.55,0,0,0,14.97,12,12.2,1,0.12,0.26,0.26,0.78,0.81,0.8
8.47342E+20,2019,Foligno-Jenner-Anderson,CBJ,line,5on5,11,3819,75,0.44,0.46,0.49,32.25,2.17,2.04,7.87,1.01,17.31,13.61,2.12,2.13,2.08,34,10,12,56,1,0,0,6,1,19,17,33,43,6,15,42,58,5,11,34,8,2,0.75,0.98,0.44,0,1,0,55.79,44,43.43,7,0.42,0,0,2.59,2.55,2.49,32.28,2.73,2.22,7.71,1.07,17.98,13.29,2.69,2.75,2.7,36,9,22,67,5,1,0,6,0,17,16,31,40,5,13,38,30,5,5,35,7,3,1.04,0.85,0.85,3,1,1,68.35,45,45.84,3,0.47,0.28,0.28,2.92,2.92,2.88
8.47419E+20,2019,Bratt-Hischier-Simmonds,N.J,line,5on5,6,779,84,0.7,0.7,0.68,12.79,0.96,0.88,3.08,0.42,7.88,5.78,0.92,0.97,0.92,16,3,9,28,2,1,0,5,0,5,6,14,17,0,0,9,6,3,1,16,3,0,0.53,0.43,0,1,1,0,27.3,19,18.89,0,0.17,0.07,0.07,1.07,1.07,1.03,6.59,0.41,0.35,1.68,0.2,3.62,2.73,0.41,0.42,0.42,8,1,3,12,1,0,0,5,0,1,2,7,8,0,0,7,2,1,2,9,0,0,0.41,0,0,1,0,0,13.17,9,9.34,1,0.07,0,0,0.48,0.49,0.49
8.46849E+13,2019,Chabot-Hainsey,OTT,pairing,5on5,56,35581,186,0.5,0.49,0.49,289.25,24.69,19.89,69.17,9.67,161.34,115.24,23.61,24.57,23.47,297,103,141,541,25,29,5,73,7,116,150,272,375,22,51,320,261,62,97,303,77,20,9.59,9.04,6.06,10,10,5,537,400,398.42,69,4.09,6.23,6.23,22.56,22.36,21.94,300.36,25.1,20.22,71.39,9.85,170.73,125.71,24.14,25.53,24.57,302,121,129,552,20,32,4,60,13,137,161,282,403,23,53,316,211,63,103,322,75,26,9.43,8.83,6.84,5,10,5,560.46,423,429.93,55,4.14,6.06,6.06,23.19,23.64,23.23
8.47575E+20,2019,Andreoff-Vorobyev-Pitlick,PHI,line,5on5,3,940,28,0.36,0.52,0.58,7.81,0.49,0.51,2.35,0.26,4.3,3.09,0.48,0.48,0.48,7,4,0,11,0,1,0,4,0,3,3,7,11,1,2,9,1,1,4,10,0,1,0.24,0,0.25,0,0,0,11.69,11,11.13,2,0.1,0.25,0.25,0.34,0.35,0.34,6.03,0.89,0.44,1.36,0.19,2.92,2.2,0.86,0.88,0.85,6,2,2,10,0,1,0,1,0,5,1,6,8,0,0,4,7,0,1,4,2,2,0.1,0.28,0.51,0,0,0,9.36,8,7.79,1,0.1,0.19,0.19,0.79,0.79,0.77
8.47517E+13,2019,Ekman-Larsson-Capobianco,ARI,pairing,5on5,5,1325,36,0.57,0.52,0.5,12.89,1.09,0.86,3.38,0.49,7.43,4.76,1.07,1.08,1.06,15,3,7,25,1,2,1,3,1,7,4,14,17,2,4,11,6,0,2,15,1,2,0.41,0.09,0.59,0,0,1,23.92,18,17.51,1,0.18,0.36,0.36,0.91,0.88,0.87,13.02,0.81,0.85,3.09,0.38,7.37,5.5,0.78,0.85,0.82,14,4,5,23,2,0,0,3,0,4,9,12,16,5,10,9,10,2,3,16,1,1,0.47,0.14,0.2,2,0,0,24.31,18,18.77,2,0.18,0,0,0.99,1.04,1
8.47517E+20,2019,Forsberg-Duchene-Arvidsson,NSH,line,5on5,15,669,141,0.58,0.48,0.5,5.35,0.52,0.4,1.14,0.17,3.28,2.49,0.52,0.51,0.51,4,4,2,10,0,0,0,0,0,1,7,4,8,0,0,3,2,2,4,5,2,1,0.15,0.17,0.21,0,0,0,10.13,8,8.04,3,0.08,0,0,0.61,0.6,0.59,5.98,0.37,0.33,1.53,0.18,3.24,2.35,0.37,0.38,0.38,7,1,3,11,1,0,0,2,0,3,2,6,7,1,2,4,7,0,5,7,1,0,0.18,0.19,0,0,1,0,11.01,8,8.07,4,0.07,0,0,0.44,0.44,0.44
8.47005E+20,2019,Hirose-Filppula-Glendening,DET,line,5on5,3,744,19,0.25,0.39,0.5,4.57,0.14,0.21,0.91,0.14,2.27,2.32,0.14,0.15,0.15,5,1,1,7,1,0,0,1,0,1,3,4,5,0,0,6,3,0,4,6,0,0,0.14,0,0,1,0,0,7.27,6,6.23,3,0.04,0,0,0.19,0.19,0.19,4.49,0.43,0.34,0.92,0.13,2.44,1.74,0.42,0.43,0.42,6,0,5,11,2,1,1,0,0,1,2,4,4,1,2,8,6,4,1,4,1,1,0.09,0.1,0.24,1,0,1,10.65,6,5.71,1,0.07,0.24,0.24,0.27,0.25,0.24
8.47464E+20,2019,Jones-Henrique-Terry,ANA,line,5on5,11,1794,97,0.51,0.63,0.69,18.28,0.75,1.22,4.7,0.67,11.97,7.68,0.74,0.73,0.73,17,10,8,35,0,1,0,7,0,8,11,17,27,2,4,17,16,5,12,26,1,0,0.67,0.08,0,0,0,0,34.99,27,27.24,5,0.25,0.06,0.06,0.94,0.92,0.91,8.33,0.73,0.61,1.82,0.3,4.91,3.63,0.73,0.74,0.74,10,2,9,21,0,0,0,1,0,2,9,10,12,1,2,8,17,3,5,8,3,1,0.19,0.28,0.26,0,0,0,21.13,12,12.12,3,0.12,0,0,0.86,0.87,0.87
8.47519E+13,2019,Mcnabb-Merrill,VGK,pairing,5on5,32,1937,230,0.64,0.56,0.5,11.76,1.18,0.84,2.81,0.39,5.95,4.84,1.12,1.17,1.11,12,4,9,25,2,0,0,1,0,6,7,10,14,0,0,4,20,4,6,11,3,2,0.32,0.36,0.5,2,0,0,24.44,16,15.76,3,0.17,0,0,1.35,1.34,1.28,11.43,0.67,0.66,2.91,0.39,6.08,5.29,0.67,0.67,0.67,14,2,4,20,2,0,0,3,0,5,6,12,14,1,2,5,11,5,3,12,4,0,0.26,0.41,0,1,1,0,19.55,16,15.98,3,0.14,0,0,0.81,0.81,0.81
8.47342E+20,2019,Foligno-Dubois-Atkinson,CBJ,line,5on5,14,2811,148,0.66,0.58,0.63,23.86,1.59,1.71,5.57,0.71,13.64,9.77,1.52,1.53,1.47,24,9,12,45,1,2,0,4,1,13,12,23,32,2,4,24,15,10,7,25,8,0,0.65,0.94,0,0,1,0,43.02,33,31.72,1,0.35,0.3,0.3,1.64,1.57,1.53,13.66,0.83,0.9,2.78,0.38,7.91,6.2,0.83,0.85,0.85,12,7,13,32,0,0,0,1,1,5,12,12,19,3,6,34,16,5,6,14,5,0,0.29,0.55,0,0,0,0,32.8,19,19.61,1,0.18,0,0,1.02,1.03,1.03
8.47691E+13,2019,Sanheim-Gostisbehere,PHI,pairing,5on5,33,2221,250,0.43,0.53,0.49,20.87,1.98,1.41,4.93,0.67,10.9,8.09,1.92,1.95,1.89,17,11,8,36,1,2,0,1,1,7,16,16,27,3,9,14,13,1,6,19,8,1,0.63,1.15,0.2,1,0,0,36.28,28,28,3,0.29,0.34,0.34,1.94,1.92,1.89,22.94,2.6,1.55,5.12,0.69,10.49,8.55,2.52,2.7,2.62,25,4,3,32,6,3,0,4,1,4,11,19,23,2,7,9,15,7,8,16,10,3,0.56,1.13,0.91,2,3,1,33.67,29,29.86,4,0.33,0.84,0.84,2.09,2.16,2.15
8.47643E+20,2019,Milano-Jenner-Bemstrom,CBJ,line,5on5,10,787,168,0.33,0.3,0.32,5.73,0.39,0.41,1.36,0.2,3.06,2.58,0.39,0.42,0.42,7,1,3,11,0,2,0,3,0,0,3,7,8,0,0,5,9,0,3,5,3,0,0.06,0.34,0,0,0,0,11.69,8,8.57,3,0.09,0.16,0.16,0.32,0.34,0.33,12.14,0.82,0.81,2.93,0.37,7.04,5.04,0.8,0.78,0.76,14,3,9,26,1,0,0,3,0,7,6,13,16,0,0,2,5,0,3,15,2,0,0.54,0.28,0,1,0,0,24.25,17,16.06,3,0.16,0,0,0.98,0.93,0.92
8.4718E+20,2019,Gerbe-Jenner-Bemstrom,CBJ,line,5on5,7,1426,97,0.29,0.39,0.41,8.22,0.37,0.55,2.09,0.27,5.19,3.54,0.36,0.36,0.35,7,5,3,15,0,0,0,2,2,6,2,7,12,0,0,19,13,0,4,10,2,0,0.16,0.2,0,0,0,0,14.64,12,11.63,1,0.11,0,0,0.48,0.47,0.46,12.21,0.91,0.72,3.09,0.39,6.82,5.07,0.91,0.96,0.96,13,4,6,23,3,1,0,2,0,4,7,10,14,0,0,11,14,4,0,13,3,1,0.2,0.39,0.31,1,1,1,23.3,17,17.39,0,0.15,0.19,0.19,0.87,0.92,0.91
8.47171E+20,2019,Neal-Mcdavid-Chiasson,EDM,line,5on5,15,711,149,0.64,0.5,0.47,5.35,0.59,0.4,1.34,0.22,2.65,1.8,0.59,0.64,0.64,3,4,4,11,0,0,0,2,0,3,2,3,7,1,2,1,2,1,3,5,1,1,0.2,0.12,0.27,0,0,0,11.39,7,7.26,1,0.08,0,0,0.68,0.73,0.73,5.17,0.33,0.35,1.18,0.18,3.47,2.5,0.33,0.34,0.33,4,4,3,11,0,0,0,2,0,3,3,4,8,1,2,1,6,3,3,6,2,0,0.16,0.17,0,0,0,0,11.38,8,8.36,2,0.07,0,0,0.4,0.41,0.4
8.47646E+20,2019,Landeskog-Mackinnon-Rantanen,COL,line,5on5,36,21230,75,0.6,0.56,0.58,216.72,16.79,14.5,51.14,7.1,124.3,91.18,16.37,17.2,16.79,226,79,91,396,20,15,0,55,9,97,109,206,285,24,53,223,126,52,45,239,55,11,7.08,6.96,2.74,10,8,2,412.14,305,315.11,18,2.98,2.43,2.43,17.33,17.83,17.57,158.12,11.28,10.15,39.08,5.2,90.2,67.09,11.08,11.15,10.95,171,52,83,306,21,10,4,49,6,63,74,150,202,20,43,225,170,51,49,181,34,8,5.01,3.96,2.31,8,10,3,297.61,223,217.65,26,2.09,2.04,1.8,11.57,11.34,11.16
