playerId,playerName,games_played,icetime,onIce_corsiPercentage,offIce_corsiPercentage,timeOnBench,on_off_corsi_diff,OnIce_F_goals_per60,OnIce_A_goals_per60,I_F_dZoneGiveaways_per60,I_F_giveaways_per60,average_TOI,I_F_hits_per60,I_F_takeaways_per60,I_F_points_per60,shotsBlockedByPlayer_per60,I_F_oZoneShiftStarts_per60,I_F_dZoneShiftStarts_per60,I_F_neutralZoneShiftStarts_per60,I_F_flyShiftStarts_per60,I_F_primaryAssists_per60,I_F_secondaryAssists_per60,I_F_goals_per60
8479534,Linus Hogberg,5,4763.0,0.42,0.56,9062.0,-0.14000000000000007,0.7558261599832039,0.7558261599832039,3.0233046399328156,3.0233046399328156,952.6,0.0,2.2674784799496117,0.7558261599832039,4.534956959899223,5.290783119882427,10.581566239764854,7.558261599832038,55.175309678773885,0.0,0.7558261599832039,0.0
8481711,Matias Maccelli,23,17454.0,0.44,0.41,53412.0,0.030000000000000027,1.4437951185974562,3.5063595737366793,1.4437951185974562,3.5063595737366793,758.8695652173913,2.475077346167068,2.0625644551392233,0.8250257820556892,1.6500515641113784,7.218975592987281,8.044001375042969,16.70677208662771,48.88277758679959,0.0,0.618769336541767,0.2062564455139223
8481461,Corey Schueneman,24,21463.0,0.46,0.48,48505.0,-0.019999999999999962,1.6773051297581885,2.5159576946372826,1.5095746167823698,2.012766155709826,894.2916666666666,2.180496668685645,0.6709220519032754,0.8386525648790942,5.367376415226203,7.883334109863487,6.373759493081117,13.753902064017145,40.75851465312398,0.3354610259516377,0.16773051297581884,0.3354610259516377
8481849,Zachary Hayes,3,1903.0,0.55,0.53,6825.0,0.020000000000000018,0.0,3.783499737256962,5.675249605885444,5.675249605885444,634.3333333333334,22.700998423541776,0.0,0.0,1.891749868628481,20.809248554913296,1.891749868628481,11.350499211770888,58.64424592748293,0.0,0.0,0.0
8481004,Josiah Slavin,15,9774.0,0.46,0.47,34988.0,-0.009999999999999953,0.7366482504604052,0.7366482504604052,0.7366482504604052,1.1049723756906076,651.6,4.41988950276243,1.4732965009208103,0.3683241252302026,1.1049723756906076,3.3149171270718236,7.734806629834255,12.89134438305709,55.61694290976059,0.3683241252302026,0.0,0.0
8481553,Bobby Brink,10,7004.0,0.47,0.48,21332.0,-0.010000000000000009,2.055968018275271,2.569960022844089,1.0279840091376355,2.055968018275271,700.4,6.6818960593946315,0.5139920045688178,1.5419760137064535,1.0279840091376355,11.82181610508281,5.139920045688178,17.989720159908625,47.80125642490006,1.0279840091376355,0.5139920045688178,0.0
8482125,Alexander Holtz,9,5394.0,0.38,0.5,21427.0,-0.12,1.3348164627363737,4.671857619577308,0.0,0.6674082313681868,599.3333333333334,3.3370411568409346,2.6696329254727473,0.6674082313681868,1.3348164627363737,12.68075639599555,5.339265850945495,12.013348164627365,57.39710789766407,0.6674082313681868,0.0,0.0
8479421,Jacob Moverare,19,16760.0,0.54,0.56,40538.0,-0.020000000000000018,2.1479713603818618,1.503579952267303,0.42959427207637235,0.42959427207637235,882.1052631578947,2.7923627684964196,0.21479713603818618,0.42959427207637235,3.436754176610979,6.873508353221958,6.229116945107399,14.606205250596657,47.68496420047733,0.21479713603818618,0.21479713603818618,0.0
8480980,Connor Dewar,35,18908.0,0.54,0.53,82184.0,0.010000000000000009,1.9039559974613924,2.475142796699809,0.3807911994922784,0.9519779987306962,540.2285714285714,8.187010789083985,1.7135603977152527,0.9519779987306962,3.2367251956843663,6.0926591918764545,8.948593188068545,13.137296382483605,51.78760313094986,0.5711867992384175,0.0,0.3807911994922784
8478173,Hayden Hodgson,6,4513.0,0.37,0.4,13758.0,-0.030000000000000027,3.190782184799468,3.190782184799468,0.0,0.0,752.1666666666666,9.572346554398404,0.797695546199867,2.393086638599601,1.595391092399734,9.572346554398404,11.16773764679814,15.953910923997341,55.040992687790826,0.797695546199867,0.797695546199867,0.797695546199867
8479543,Michael Pezzetta,51,23532.0,0.48,0.47,126095.0,0.010000000000000009,2.4477307496175422,3.3656297807241202,2.4477307496175422,3.6715961244263133,461.4117647058824,23.865374808771037,0.6119326874043856,1.6828148903620601,1.3768485466598674,7.955124936257011,4.742478327383987,14.533401325854156,61.958184599694036,0.7649158592554819,0.1529831718510964,0.7649158592554819
8479536,Axel Jonsson-Fjallby,23,14408.0,0.47,0.49,54684.0,-0.020000000000000018,1.7490283176013328,1.499167129372571,0.24986118822876183,1.2493059411438092,626.4347826086956,4.497501388117713,0.7495835646862855,0.9994447529150473,1.9988895058300946,7.495835646862854,16.74069961132704,20.988339811215994,41.726818434203224,0.49972237645752365,0.0,0.49972237645752365
8482815,Kirill Semyonov,3,1641.0,0.33,0.44,7267.0,-0.10999999999999999,2.1937842778793417,6.581352833638025,0.0,2.1937842778793417,547.0,6.581352833638025,0.0,0.0,0.0,6.581352833638025,0.0,10.968921389396709,70.20109689213893,0.0,0.0,0.0
8481133,Cole Reinhardt,1,515.0,0.44,0.57,2236.0,-0.12999999999999995,0.0,0.0,0.0,6.990291262135922,515.0,13.980582524271844,0.0,0.0,0.0,0.0,6.990291262135922,20.97087378640777,62.9126213592233,0.0,0.0,0.0
8480878,Nils Lundkvist,25,18668.0,0.42,0.45,55032.0,-0.030000000000000027,2.5069637883008355,1.7355903149775016,1.928433683308335,2.6998071566316693,746.72,2.6998071566316693,0.5785301049925006,0.38568673666166703,2.8926505249625025,6.55667452324834,4.242554103278337,10.41354188986501,58.238697235911715,0.19284336833083351,0.19284336833083351,0.0
8480979,Nathan Smith,10,7304.0,0.47,0.44,21736.0,0.02999999999999997,2.9572836801752467,3.4501642935377874,1.4786418400876233,5.914567360350493,730.4,12.814895947426068,0.4928806133625411,1.9715224534501643,2.9572836801752467,9.85761226725082,7.3932092004381165,10.843373493975903,51.75246440306681,0.4928806133625411,0.4928806133625411,0.9857612267250822
8480870,Benoit-Olivier Groulx,18,9903.0,0.44,0.49,42568.0,-0.04999999999999999,1.4541048167222053,1.8176310209027569,0.3635262041805513,1.0905786125416541,550.1666666666666,6.543471675249925,1.0905786125416541,0.7270524083611026,1.8176310209027569,10.178733717055437,7.6340502877915775,12.723417146319296,50.53014238109664,0.3635262041805513,0.3635262041805513,0.0
8481521,Ronnie Attard,15,12854.0,0.52,0.45,30642.0,0.07,3.3608215341527927,3.6408899953321927,1.960479228255796,2.520616150614595,856.9333333333333,6.161506145946787,1.1202738447175975,1.1202738447175975,3.920958456511592,3.920958456511592,8.402053835381981,13.163217675431772,55.17348685234169,0.5601369223587988,0.0,0.5601369223587988
8480054,Reilly Walsh,1,804.0,0.63,0.57,2546.0,0.06000000000000005,4.477611940298507,0.0,4.477611940298507,4.477611940298507,804.0,0.0,0.0,4.477611940298507,8.955223880597014,4.477611940298507,8.955223880597014,13.432835820895523,53.73134328358209,0.0,4.477611940298507,0.0
8482665,Matty Beniers,10,8057.0,0.47,0.54,22229.0,-0.07000000000000006,2.680898597492863,3.1277150304083405,0.8936328658309544,1.7872657316619087,805.7,3.1277150304083405,2.680898597492863,2.234082164577386,1.7872657316619087,11.617227255802408,3.5745314633238174,12.064043688717886,44.68164329154773,1.3404492987464316,0.4468164329154772,0.4468164329154772
8481532,Alex Turcotte,8,5207.0,0.54,0.61,18885.0,-0.06999999999999995,1.382753985020165,1.382753985020165,1.382753985020165,2.074130977530248,650.875,5.53101594008066,2.074130977530248,0.0,1.382753985020165,12.444785865181487,7.6051469176109086,17.975801805262147,51.161897445746106,0.0,0.0,0.0
8481530,Brayden Tracey,1,561.0,0.27,0.48,2813.0,-0.20999999999999996,0.0,6.4171122994652405,0.0,0.0,561.0,0.0,0.0,0.0,0.0,6.4171122994652405,12.834224598930481,25.668449197860962,25.668449197860962,0.0,0.0,0.0
8482192,Isaak Phillips,4,2824.0,0.55,0.47,8270.0,0.08000000000000007,1.274787535410765,2.54957507082153,5.09915014164306,5.09915014164306,706.0,3.824362606232295,2.54957507082153,0.0,1.274787535410765,5.09915014164306,5.09915014164306,11.473087818696882,56.09065155807365,0.0,0.0,0.0
8481537,Nikita Okhotiuk,5,4487.0,0.49,0.46,10629.0,0.02999999999999997,3.209271227991977,3.209271227991977,0.0,1.6046356139959885,897.4,12.837084911967908,0.8023178069979943,1.6046356139959885,0.8023178069979943,4.011589034989971,5.61622464898596,9.62781368397593,52.952975261867614,0.0,0.8023178069979943,0.8023178069979943
8483570,Ben Meyers,5,2919.0,0.53,0.53,11780.0,0.0,1.2332990750256938,3.6998972250770814,0.0,0.0,583.8,1.2332990750256938,1.2332990750256938,1.2332990750256938,1.2332990750256938,11.099691675231243,3.6998972250770814,19.7327852004111,49.33196300102775,0.0,0.0,1.2332990750256938
8481656,Aliaksei Protas,33,21422.0,0.54,0.52,77845.0,0.020000000000000018,2.688824572869013,2.0166184296517597,1.3444122864345065,2.1846699654560733,649.1515151515151,3.192979180281953,1.3444122864345065,1.3444122864345065,2.0166184296517597,13.276071328540754,6.049855288955279,15.124638222388198,44.029502380730094,0.6722061432172532,0.1680515358043133,0.5041546074129399
