lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
8.47415E+13,2020,Mcdonagh-Cernak,T.B,pairing,5on5,42,22947,143,0.55,0.55,0.56,193.39,15.52,13.1,44.86,6.45,107.42,80.66,15.15,15.88,15.5,199,69,70,338,16,11,3,44,8,81,108,183,252,23,54,177,177,28,33,206,54,8,6.34,6.59,2.59,7,6,3,349.67,268,275.61,18,2.7,2.42,2.46,15.76,16.12,15.88,154.97,12.6,10.15,34.79,4.7,84.03,64.73,12.17,12.44,12.01,152,59,65,276,11,8,2,33,5,62,92,141,200,25,64,170,127,32,39,161,43,7,5.14,5.39,2.07,5,5,1,268.76,211,207.12,28,2.09,1.92,1.92,12.77,12.61,12.46
8.47635E+20,2020,Gaudreau-Monahan-Dube,CGY,line,5on5,21,1246,249,0.44,0.5,0.47,13.07,0.53,0.78,3.15,0.46,7.41,5.68,0.52,0.54,0.53,13,5,5,23,1,1,0,4,0,4,8,12,17,2,4,5,4,0,1,17,1,0,0.43,0.09,0,1,0,0,23.3,18,18.3,0,0.16,0.02,0.02,0.66,0.67,0.66,13.69,0.67,0.92,3.15,0.42,8.78,6.06,0.67,0.65,0.65,16,4,3,23,0,0,0,4,1,5,10,16,20,2,4,4,12,2,3,17,3,0,0.4,0.27,0,0,0,0,22.45,20,19.42,2,0.19,0,0,0.86,0.83,0.82
8.47401E+20,2020,Fiala-Bonino-Rask,MIN,line,5on5,6,2411,32,0.57,0.4,0.38,14.18,2.13,1.02,3.48,0.43,6.22,4.71,2.06,2.09,2.02,14,4,10,28,2,4,2,2,0,4,6,12,16,2,4,24,8,3,5,10,3,5,0.2,0.45,1.48,0,0,2,27.12,18,17.56,3,0.22,1.21,1.21,1.15,1.11,1.11,20.19,1.58,1.31,4.9,0.64,12.01,8.56,1.54,1.63,1.58,18,11,13,42,2,0,0,5,0,9,13,16,27,4,8,19,12,7,5,20,9,0,0.5,1.09,0,1,1,0,43.6,29,30.22,3,0.27,0,0,1.85,1.9,1.85
8.47576E+20,2020,Farabee-Laughton-Hayes,PHI,line,5on5,8,1144,76,0.51,0.61,0.53,6.49,0.63,0.53,1.21,0.18,3.25,2.19,0.63,0.64,0.64,7,1,6,14,0,0,0,3,0,1,4,7,8,1,2,6,4,0,1,5,3,0,0.29,0.34,0,0,0,0,13.96,8,8.02,1,0.11,0,0,0.74,0.75,0.75,5.05,0.6,0.27,1.23,0.19,2.57,2.15,0.58,0.63,0.6,5,2,2,9,1,1,0,2,0,1,2,4,6,0,0,6,10,1,1,3,3,1,0.1,0.28,0.22,0,1,0,9.17,7,7.09,1,0.06,0.22,0.22,0.44,0.45,0.45
8.4717E+20,2020,Sheary-Oshie-Panik,WSH,line,5on5,9,1563,71,0.44,0.53,0.53,12.09,0.63,0.77,2.88,0.42,7.96,5.34,0.62,0.61,0.59,12,6,6,24,2,0,0,2,0,10,4,10,16,1,2,8,8,7,3,16,2,0,0.46,0.17,0,1,1,0,23.83,18,17.74,1,0.15,0,0,0.79,0.76,0.74,11.38,0.82,0.79,2.54,0.37,6.44,5.04,0.81,0.84,0.83,13,3,5,21,2,0,0,2,1,5,6,11,14,2,4,12,12,4,0,11,5,0,0.26,0.56,0,0,2,0,21.04,16,16.07,0,0.16,0,0,0.98,1,1
8.47579E+20,2020,Cousins-Johansen-Tolvanen,NSH,line,5on5,7,1264,66,0.51,0.41,0.43,7.19,0.63,0.56,1.8,0.2,3.25,2.55,0.59,0.66,0.62,8,1,3,12,0,2,0,1,0,3,3,8,9,1,2,7,11,0,1,6,3,0,0.11,0.52,0,0,0,0,12.39,9,9.26,0,0.12,0.35,0.35,0.4,0.41,0.4,8.95,0.61,0.6,1.87,0.26,4.97,3.69,0.61,0.6,0.6,8,4,5,17,0,0,0,2,0,5,5,8,12,2,4,12,8,1,2,10,2,0,0.37,0.23,0,0,0,0,16.69,12,11.85,1,0.12,0,0,0.73,0.71,0.71
8.47468E+20,2020,Deslauriers-Grant-Volkov,ANA,line,5on5,7,1944,52,0.24,0.35,0.37,9.03,0.47,0.48,2.07,0.28,5.61,4.09,0.47,0.5,0.5,7,6,5,18,1,0,0,1,0,4,7,6,12,3,9,15,16,2,7,11,2,0,0.22,0.25,0,0,1,0,17.83,13,13,4,0.1,0,0,0.57,0.59,0.59,16.61,1.45,1.26,4.19,0.51,8.61,5.98,1.37,1.46,1.38,17,5,11,33,1,3,0,5,1,9,3,16,21,1,5,17,18,3,6,15,7,0,0.41,1.04,0,1,0,0,33.19,22,21.95,1,0.27,0.36,0.36,1.35,1.4,1.32
8.47575E+20,2020,Pitlick-Schmaltz-Keller,ARI,line,5on5,15,800,183,0.51,0.44,0.46,8.83,1.13,0.7,1.84,0.3,4.73,3.31,1.11,1.13,1.11,8,4,2,14,1,0,0,1,1,5,4,7,11,0,0,4,3,0,2,7,3,2,0.24,0.39,0.5,1,0,0,13.77,12,11.89,1,0.15,0,0,1.27,1.28,1.26,10.37,1.1,0.81,2.48,0.38,5.36,3.88,1.06,1.08,1.04,13,1,4,18,1,2,1,3,1,6,1,12,13,4,8,4,7,3,1,7,6,1,0.13,0.74,0.23,0,1,0,18.07,14,14.28,1,0.17,0.27,0.27,0.99,0.99,0.98
8.47954E+20,2020,Hardman-Kampf-Hagel,CHI,line,5on5,2,600,20,0.09,0.36,0.31,3.41,0.08,0.2,0.97,0.1,2.13,1.51,0.08,0.08,0.08,3,2,3,8,0,0,0,1,0,3,1,3,5,1,2,4,8,1,1,5,0,0,0.08,0,0,0,0,0,7.6,5,4.81,0,0.04,0,0,0.12,0.12,0.12,8,0.84,0.47,1.85,0.27,4.33,3.24,0.81,0.87,0.83,5,6,3,14,0,1,0,0,0,5,5,5,11,1,2,4,10,2,1,9,0,2,0.21,0,0.63,0,0,0,15.21,11,11.29,0,0.1,0.37,0.37,0.57,0.58,0.57
8.47795E+20,2020,Tanev-Rodrigues-Kapanen,PIT,line,5on5,2,963,5,0.62,0.46,0.44,9.58,1.61,0.76,2.22,0.3,4.05,3.06,1.47,1.58,1.44,7,5,6,18,1,4,1,1,0,3,3,6,11,1,5,2,15,3,2,5,5,2,0.21,0.69,0.7,0,0,1,17.36,12,11.6,1,0.17,0.97,0.97,0.8,0.79,0.78,11.29,0.99,0.81,2.72,0.33,6.04,4.11,0.93,1.02,0.96,10,5,6,21,0,2,0,3,0,6,4,10,15,0,0,9,10,4,1,9,6,0,0.27,0.71,0,0,0,0,21.95,15,15.5,0,0.17,0.26,0.26,0.9,0.91,0.86
8.47517E+20,2020,Blais-Schenn-Tarasenko,STL,line,5on5,3,1125,12,0.52,0.36,0.4,9.41,1,0.78,2.1,0.27,4.77,3.08,0.99,0.92,0.91,11,1,1,13,2,1,0,2,0,3,4,9,10,0,0,7,8,2,3,7,5,0,0.26,0.74,0,0,2,0,11.86,12,10.97,3,0.16,0.19,0.19,0.97,0.89,0.88,12.03,0.92,0.83,2.66,0.44,7.44,5.71,0.91,1.02,1.01,13,5,5,23,3,0,0,2,0,3,10,10,15,1,2,12,3,6,2,15,2,1,0.44,0.26,0.23,3,0,0,25.65,18,19.91,2,0.17,0,0,1.09,1.21,1.19
8.47751E+13,2020,Zadorov-Mitchell,CHI,pairing,5on5,32,5890,237,0.47,0.42,0.44,40.37,3.22,2.4,8.83,1.22,20.73,17.61,3.15,3.26,3.19,44,10,10,64,3,3,0,12,1,14,21,41,51,5,10,28,36,10,11,38,14,2,0.89,1.72,0.61,0,3,0,63.57,54,53.96,8,0.5,0.64,0.64,3.07,3.11,3.09,51.07,3.62,3.24,12.05,1.61,28.09,21.37,3.6,3.57,3.54,57,13,17,87,3,1,0,18,0,23,25,54,67,7,14,40,46,9,5,58,11,1,1.9,1.42,0.3,1,2,0,87.06,70,69.57,3,0.67,0.3,0.3,3.99,3.93,3.9
8.4741E+20,2020,Angello-Jankowski-Sceviour,PIT,line,5on5,6,1938,27,0.38,0.52,0.58,12.72,0.59,0.75,3.18,0.39,7.72,5.37,0.59,0.6,0.6,15,3,6,24,1,0,0,8,0,6,3,14,17,1,2,15,24,5,2,17,1,0,0.45,0.14,0,1,0,0,24.87,18,18.55,1,0.15,0,0,0.74,0.75,0.75,9.84,0.98,0.59,2.25,0.31,4.7,4.18,0.96,0.96,0.94,9,4,9,22,0,2,0,1,0,6,4,9,13,1,2,16,33,4,1,11,0,2,0.32,0,0.66,0,0,0,21.55,13,12.64,0,0.12,0.66,0.66,0.44,0.44,0.43
8.47682E+20,2020,Brome-Glendening-Erne,DET,line,5on5,5,1588,28,0.37,0.49,0.56,12.85,0.46,0.74,3.4,0.39,7.79,5.21,0.45,0.45,0.44,15,3,6,24,1,0,0,3,0,7,7,14,17,3,6,27,6,0,5,18,0,0,0.46,0,0,1,0,0,23.48,18,17.82,3,0.15,0,0,0.61,0.6,0.58,10.6,0.8,0.72,2.46,0.3,5.43,4.29,0.8,0.86,0.86,11,3,11,25,0,0,0,2,1,9,2,11,14,1,2,10,13,1,1,10,4,0,0.22,0.58,0,0,0,0,26.55,14,14.63,1,0.15,0,0,0.96,1.03,1.02
8.47079E+20,2020,Dickinson-Benn-Pavelski,DAL,line,5on5,15,1255,205,0.69,0.77,0.75,12.41,0.45,0.74,3.07,0.37,7.95,5.42,0.45,0.42,0.42,8,10,5,23,1,0,0,1,2,8,6,7,17,0,0,11,7,1,5,18,0,0,0.45,0,0,1,0,0,21.52,18,16.96,2,0.15,0,0,0.6,0.56,0.55,3.96,0.2,0.27,0.82,0.13,2.67,1.91,0.2,0.21,0.21,2,4,1,7,0,0,0,1,0,2,3,2,6,1,2,8,7,2,4,5,1,0,0.08,0.12,0,0,0,0,7.31,6,6.26,3,0.05,0,0,0.26,0.27,0.27
8.47005E+20,2020,Brome-Filppula-Gagner,DET,line,5on5,3,934,12,0.3,0.24,0.24,4.52,0.32,0.36,0.97,0.13,2.64,1.57,0.32,0.3,0.29,4,2,1,7,0,1,0,1,1,0,3,4,6,2,7,8,1,0,4,5,1,0,0.21,0.1,0,0,0,0,6.63,6,5.74,3,0.07,0.03,0.03,0.36,0.34,0.33,13.93,0.73,0.79,3.73,0.42,7.64,5.69,0.72,0.78,0.76,14,5,3,22,0,0,0,1,0,9,9,14,19,1,5,10,11,2,1,17,2,0,0.46,0.28,0,0,0,0,23.06,19,19.87,0,0.17,0,0,0.9,0.95,0.94
8.47796E+20,2020,Barbashev-Thomas-Kyrou,STL,line,5on5,5,1093,66,0.38,0.43,0.44,8.06,0.45,0.48,2.05,0.28,5.04,3.71,0.45,0.45,0.45,7,5,1,13,0,0,0,1,0,7,4,7,12,0,0,9,7,3,6,10,2,0,0.27,0.18,0,0,0,0,13.3,12,12.2,3,0.1,0,0,0.54,0.54,0.54,11.04,0.72,0.77,2.63,0.32,6.17,4.39,0.71,0.71,0.7,11,4,2,17,1,1,0,1,0,6,6,10,14,3,6,8,12,3,7,13,1,1,0.34,0.13,0.25,1,0,0,16.93,15,15.08,2,0.16,0.25,0.25,0.63,0.61,0.61
8.48101E+13,2020,Romanov-Leskinen,MTL,pairing,5on5,1,742,3,0.66,0.59,0.5,3.86,0.53,0.28,0.84,0.14,1.87,1.33,0.5,0.51,0.48,4,1,5,10,0,1,0,1,0,1,2,4,5,1,5,5,10,1,4,2,2,1,0.02,0.19,0.32,0,0,0,9.11,5,4.71,4,0.06,0.32,0.32,0.27,0.25,0.25,3.79,0.28,0.31,0.69,0.09,2.09,1.54,0.27,0.31,0.3,3,2,2,7,0,0,0,0,0,3,2,3,5,2,7,3,6,3,0,3,2,0,0.1,0.18,0,0,0,0,7.77,5,5.41,0,0.06,0,0,0.34,0.38,0.37
8.47637E+13,2020,Claesson-Meloche,S.J,pairing,5on5,4,2176,12,0.6,0.54,0.6,24.91,1.81,1.8,5.9,0.76,13.71,10.01,1.79,1.85,1.82,23,11,8,42,2,2,0,4,1,10,15,21,32,0,0,16,14,6,7,22,12,0,0.43,1.39,0,0,2,0,42.95,34,34.71,4,0.37,0.19,0.19,2,2.06,2.04,17.36,1.21,1.04,4.06,0.51,9.04,7.14,1.2,1.24,1.23,20,3,13,36,1,1,0,1,1,12,7,19,22,1,2,17,18,2,5,20,2,1,0.6,0.33,0.28,1,0,0,37.57,23,23.7,4,0.21,0.28,0.28,1.15,1.2,1.19
8.47517E+20,2020,Kane-Gambrell-Labanc,S.J,line,5on5,20,759,220,0.56,0.52,0.53,5.66,0.36,0.4,1.47,0.23,3.69,2.85,0.36,0.35,0.35,6,3,2,11,0,1,0,2,0,1,5,6,9,1,2,1,5,4,1,8,1,0,0.25,0.11,0,0,0,0,10.42,9,8.57,0,0.08,0.01,0.01,0.43,0.42,0.42,5.67,0.28,0.34,1.33,0.17,3.28,2.6,0.28,0.27,0.27,7,1,2,10,0,1,0,1,0,4,2,7,8,2,4,3,2,1,2,8,0,0,0.28,0,0,0,0,0,9.66,8,7.63,1,0.06,0.04,0.04,0.3,0.29,0.29
8.47519E+20,2020,Tatar-Danault-Armia,MTL,line,5on5,11,2853,92,0.58,0.63,0.61,29.37,2.49,2.1,6.83,0.88,15.93,11.76,2.44,2.61,2.55,36,4,17,57,2,0,0,10,1,18,9,34,38,2,4,27,17,3,7,30,8,2,0.98,0.99,0.52,1,1,0,59.08,40,41.36,5,0.44,0,0,2.93,3.07,3,18.19,1.83,1.26,4.46,0.6,10.44,7.42,1.76,1.78,1.71,19,7,7,33,0,2,0,9,0,6,9,19,26,3,6,40,18,6,16,19,3,4,0.48,0.31,1.04,0,0,0,33.36,26,25.73,9,0.27,0.6,0.6,1.49,1.45,1.41
8.47569E+20,2020,Kaprizov-Rask-Zuccarello,MIN,line,5on5,36,19658,91,0.46,0.46,0.46,139.09,10.96,9.12,32.09,4.33,79.36,58.16,10.62,11.15,10.8,130,64,66,260,17,9,1,28,4,54,82,113,177,15,33,127,64,32,49,149,37,8,4.53,4.42,2.01,6,9,2,271.47,194,201.07,17,1.87,1.73,1.73,11.1,11.36,11.18,164.7,13.01,10.77,39.02,5.22,91.3,67.69,12.76,12.74,12.5,162,65,73,300,12,15,3,50,4,60,86,150,215,18,36,166,98,41,48,176,39,12,5.02,4.81,3.19,3,7,2,290.8,227,221.01,29,2.21,3.05,3.05,12.17,11.94,11.83
8.47128E+20,2020,Ritchie-Krejci-Pastrnak,BOS,line,5on5,22,5406,169,0.52,0.53,0.54,41.98,3.06,2.64,9.18,1.28,23.77,18.07,3.02,3.09,3.05,40,18,19,77,2,1,0,11,1,25,18,38,56,9,21,39,46,10,10,45,10,3,1.19,1.15,0.72,1,1,0,76.16,58,57.8,7,0.54,0.22,0.22,3.38,3.4,3.37,35.28,2.88,2.37,8.16,1.05,19.88,14.65,2.85,2.98,2.95,33,16,18,67,3,2,0,5,1,16,22,30,46,6,15,44,37,19,12,38,9,2,1.1,1.16,0.63,0,2,1,69.25,49,50.69,8,0.49,0.45,0.45,2.92,2.98,2.95
8.47746E+13,2020,Provorov-Hagg,PHI,pairing,5on5,25,1475,225,0.49,0.42,0.41,10.87,1.35,0.82,2.41,0.34,4.96,4.12,1.34,1.33,1.32,11,3,6,20,0,1,0,4,2,1,6,11,14,2,4,3,16,3,5,9,1,4,0.22,0.15,0.98,0,0,0,19.68,14,13.92,3,0.17,0.31,0.31,1.21,1.21,1.2,15.13,1.41,1.01,3.35,0.48,7.3,6.45,1.39,1.38,1.37,16,4,8,28,0,1,0,6,0,4,9,16,20,3,6,6,9,0,3,13,6,1,0.42,0.72,0.28,0,0,0,28.09,20,19.81,2,0.21,0.28,0.28,1.35,1.34,1.34
8.48007E+13,2020,Kalynuk-Mitchell,CHI,pairing,5on5,7,1073,52,0.51,0.42,0.42,9.69,0.86,0.59,2.17,0.3,5.22,3.86,0.8,0.83,0.77,10,3,3,16,0,1,0,1,0,6,5,10,13,2,4,4,10,3,3,9,3,1,0.2,0.32,0.34,0,0,0,15.64,13,12.84,2,0.12,0.34,0.34,0.64,0.62,0.6,12.15,0.82,0.77,3.09,0.4,7.63,5.3,0.81,0.84,0.82,16,2,4,22,3,1,1,2,0,4,8,13,15,1,2,7,3,2,0,17,0,1,0.45,0,0.37,2,0,1,22.22,18,18.17,0,0.15,0.37,0.37,0.6,0.62,0.61
8.47575E+20,2020,Debrusk-Coyle-Kuhlman,BOS,line,5on5,4,1714,14,0.29,0.5,0.5,13.33,0.53,0.69,3.21,0.44,7.13,6,0.53,0.55,0.54,13,5,6,24,1,1,0,3,0,3,10,12,17,2,4,10,13,4,2,17,1,0,0.43,0.1,0,1,0,0,25.3,18,18.84,2,0.14,0.08,0.08,0.59,0.61,0.61,12.93,1.29,0.89,3.12,0.39,7.25,5.06,1.28,1.23,1.21,15,3,6,24,0,0,0,7,0,8,3,15,18,0,0,17,19,2,8,13,4,1,0.44,0.46,0.4,0,0,0,22.81,18,17.04,4,0.18,0,0,1.48,1.4,1.38
8.47688E+20,2020,Leonard-Hertl-Meier,S.J,line,5on5,8,960,94,0.77,0.74,0.82,13.17,0.72,0.89,3.41,0.41,7.38,5.19,0.69,0.73,0.7,12,6,2,20,0,2,0,1,0,5,10,12,18,1,2,7,7,0,4,15,2,1,0.29,0.19,0.23,0,0,0,19.75,18,18.32,2,0.18,0.26,0.26,0.65,0.67,0.66,2.69,0.21,0.17,0.64,0.08,1.59,1.29,0.21,0.21,0.21,4,0,3,7,0,0,0,1,0,1,2,4,4,0,0,5,8,1,2,2,2,0,0.03,0.18,0,0,0,0,7.23,4,3.94,2,0.03,0,0,0.25,0.25,0.25
8.47414E+20,2020,Debrincat-Dach-Kane,CHI,line,5on5,17,3375,216,0.47,0.45,0.42,21.84,2.14,1.54,4.91,0.64,11.76,9,2.13,2.15,2.14,23,7,15,45,2,1,0,6,1,7,13,21,28,0,0,21,9,11,8,20,7,3,0.66,0.76,0.72,1,0,1,44.13,30,29.67,6,0.32,0.05,0.05,2.41,2.41,2.4,28.81,2.42,2.02,7.03,1.07,16.84,11.62,2.39,2.45,2.43,28,13,14,55,2,0,0,5,0,13,21,26,39,2,4,18,35,14,9,29,10,2,0.77,1.14,0.5,0,1,1,56.71,41,42.02,5,0.42,0,0,2.84,2.88,2.85
8.47127E+13,2020,Chychrun-Goligoski,ARI,pairing,5on5,56,45136,108,0.49,0.49,0.49,349.04,28.14,23.77,82.53,11.1,194.75,144.71,27.27,27.78,26.91,332,153,175,660,38,35,6,71,10,149,182,294,447,45,99,393,359,79,89,373,85,27,10.61,10.61,6.92,16,16,6,645.15,485,476.26,49,4.91,7.17,7.22,25.83,25.34,24.96,350.34,29.07,24.12,82.37,11.45,202.58,147.4,28.19,29.55,28.67,354,143,181,678,34,27,3,93,7,150,186,320,463,48,107,384,262,60,93,379,98,20,11.72,11.74,5.6,12,17,5,689.18,497,504.22,43,5,4.63,4.63,29.45,30.02,29.5
8.47469E+13,2020,Soucy-Pateryn,MIN,pairing,5on5,3,1661,9,0.61,0.47,0.45,13.33,1.27,0.82,3.02,0.44,7,5.45,1.22,1.31,1.26,12,6,5,23,1,1,1,3,0,9,4,11,17,4,8,13,15,0,1,14,3,1,0.49,0.38,0.4,0,0,1,23.75,18,18.62,0,0.17,0.4,0.4,1.04,1.09,1.06,15.47,0.8,0.86,3.99,0.48,9.3,6.56,0.79,0.77,0.76,17,5,4,26,0,1,0,2,1,9,9,17,22,4,8,10,13,2,1,20,1,1,0.47,0.11,0.21,0,0,0,25.6,22,21.63,1,0.17,0.21,0.21,0.76,0.73,0.72
8.47579E+20,2020,Hall-Mittelstadt-Reinhart,BUF,line,5on5,4,683,25,0.67,0.43,0.47,5.63,0.69,0.49,1.26,0.17,2.46,1.93,0.67,0.68,0.66,6,1,2,9,0,1,0,3,0,2,1,6,7,0,0,5,2,1,1,3,3,1,0.06,0.39,0.25,0,0,0,9.14,7,7.12,1,0.11,0.25,0.25,0.55,0.56,0.54,5.54,0.34,0.4,1.51,0.2,3.32,2.23,0.34,0.34,0.34,7,1,4,12,1,1,0,2,0,2,2,6,7,0,0,6,5,0,0,7,1,0,0.25,0.09,0,1,0,0,11.97,8,8,0,0.08,0.04,0.04,0.38,0.38,0.38
8.47805E+20,2020,Heinen-Steel-Terry,ANA,line,5on5,16,685,198,0.41,0.43,0.47,5.39,0.35,0.29,1.24,0.19,3.16,2.78,0.35,0.35,0.35,5,3,1,9,0,0,0,1,0,1,6,5,8,0,0,3,5,3,2,8,0,0,0.35,0,0,0,0,0,8.79,8,8.03,0,0.06,0,0,0.41,0.41,0.4,6.36,0.5,0.41,1.7,0.24,3.42,2.73,0.48,0.55,0.53,6,3,3,12,0,1,0,1,0,3,4,6,9,0,0,5,4,1,4,6,2,1,0.11,0.18,0.21,0,0,0,12.95,9,9.75,2,0.09,0.21,0.21,0.38,0.41,0.4
8.47416E+13,2020,Muzzin-Holl,TOR,pairing,5on5,52,46788,96,0.55,0.51,0.52,377.58,36.27,27,85.21,12.07,210.48,149.96,35.26,36.68,35.67,384,137,169,690,42,29,6,103,14,157,176,342,479,48,107,391,281,87,175,356,136,29,11.57,16.96,7.75,18,18,6,706.04,521,533.3,104,5.63,6.64,6.67,35.22,35.59,35.01,338.49,29.22,23.44,77.08,10.67,192.2,139.4,28.55,28.86,28.21,334,138,189,661,30,13,2,101,13,156,159,304,442,46,106,374,456,96,156,336,117,19,10.34,13.95,4.93,11,15,4,645.51,472,462.79,118,4.86,2.51,2.51,31.56,31.24,30.75
8.47646E+20,2020,Ehlers-Scheifele-Connor,WPG,line,5on5,30,5061,227,0.41,0.54,0.51,41.86,3.28,2.82,9.44,1.32,23.82,18.31,3.25,3.32,3.29,46,13,24,83,5,1,1,12,3,19,19,41,54,2,4,33,27,15,15,45,13,1,1.53,1.46,0.29,1,3,1,85.11,59,60.12,13,0.58,0.29,0.29,3.57,3.59,3.57,40.81,4.65,3.04,9.49,1.4,22.71,15.7,4.51,4.73,4.58,43,14,13,70,3,5,2,8,0,18,23,40,54,5,10,26,37,11,13,35,18,4,1.22,2.23,1.21,0,2,1,69.51,57,56.74,11,0.64,0.88,0.88,4.41,4.46,4.39
8.47541E+20,2020,Gardner-L'Esperance-Dowling,DAL,line,5on5,3,1156,12,0.65,0.65,0.63,7.99,0.47,0.41,1.94,0.27,4.96,3.94,0.47,0.46,0.46,7,5,3,15,1,0,0,0,1,6,4,6,11,0,0,5,7,2,3,11,1,0,0.34,0.13,0,1,0,0,14.91,12,11.87,2,0.08,0,0,0.55,0.55,0.55,5.12,0.26,0.19,1.16,0.18,2.49,2.73,0.26,0.25,0.25,4,3,1,8,1,0,0,1,1,0,4,3,6,2,4,7,18,3,5,5,2,0,0.08,0.17,0,1,0,0,7.68,7,6.95,2,0.04,0,0,0.29,0.29,0.29
8.47583E+20,2020,Leonard-Gambrell-Sorensen,S.J,line,5on5,7,944,44,0.39,0.44,0.48,6.86,0.67,0.5,1.73,0.29,4.68,3.13,0.63,0.64,0.59,7,4,3,14,1,1,1,3,0,4,2,6,10,2,7,1,7,3,1,8,2,1,0.19,0.25,0.23,0,0,1,13.44,11,10.56,1,0.1,0.23,0.23,0.55,0.52,0.51,9.11,1.05,0.74,2.01,0.26,4.72,3.22,1.01,1.07,1.03,9,3,6,18,1,1,1,4,0,5,1,8,11,3,9,8,8,3,2,7,3,2,0.09,0.49,0.46,0,1,0,18.33,12,12.24,1,0.15,0.16,0.16,1.04,1.04,1
8.47168E+20,2020,Zadina-Rasmussen-Ryan,DET,line,5on5,6,985,46,0.36,0.31,0.44,4.84,0.4,0.37,1.11,0.14,2.96,2.03,0.36,0.39,0.35,6,1,1,8,1,0,0,0,0,2,4,5,6,0,0,6,5,3,6,5,2,0,0.21,0.19,0,0,1,0,8.01,7,7.04,6,0.08,0,0,0.47,0.47,0.42,6.72,0.69,0.52,1.3,0.2,3.7,2.59,0.69,0.72,0.72,7,2,9,18,2,0,0,2,0,3,2,5,7,0,0,13,4,1,0,6,3,0,0.18,0.52,0,0,2,0,17.73,9,9.08,0,0.11,0,0,0.8,0.83,0.83
8.47524E+20,2020,Rieder-Eakin-Asplund,BUF,line,5on5,3,609,16,0.43,0.48,0.57,5.24,0.48,0.41,1.28,0.19,3.21,2.43,0.48,0.5,0.5,8,0,2,10,0,0,0,2,0,4,2,8,8,1,2,3,5,1,0,6,1,1,0.15,0.1,0.22,0,0,0,10.33,8,8.25,0,0.08,0,0,0.56,0.59,0.59,4.69,0.63,0.33,1.17,0.17,2.19,1.51,0.62,0.65,0.63,5,1,5,11,0,1,0,2,0,0,3,5,6,1,2,6,7,1,3,4,1,1,0.12,0.12,0.39,0,0,0,10.63,6,5.95,3,0.07,0.03,0.03,0.68,0.69,0.68
